subj,F1,F2,F3
138,2.2948115814013046,-0.4957653619561418,0.059852419198806316
139,2.08548148907326,-1.5528287219693244,-0.7061423132419515
140,1.875673077418666,-0.48867852896213493,0.3012253846827047
141,-0.825367739984696,0.5692964902326182,-1.8312591770421258
142,-0.5332294342634016,0.8461475343206517,0.40602573548680926
143,-0.24321149358432523,-0.5875174206914674,0.02778151187255686
144,0.94842252408922,1.0549700816761831,-1.7847808544433763
145,-1.0574289271790194,-1.6058885304615718,0.3715889238804422
146,1.0018670064880992,-0.011305594311851823,0.22353633474251663
147,1.2547560997523144,-0.0309334090962733,2.291057966219803
148,-1.4098623790360008,-1.0677635718733074,-0.028299875816881724
149,-0.33683916546597037,1.246379472643026,1.0221969561102315
150,-1.5555036929623542,-1.3569121276673695,-2.297429253399633
151,-1.5535267479043025,-0.3062854869780003,-1.3177074784094298
152,-1.466652358366755,-0.9574631375247844,2.0206811895942325
153,-1.0878850081180955,-1.3263739296076604,-0.8237468565496344
154,-1.2456174678152472,-0.9249275699281075,0.8809861969288733
155,0.8680027425032025,-0.23011891996986872,-0.4013622375871941
156,2.9476253429568353,-0.18759427036215043,-0.4456348754958663
157,1.3270643738440357,-0.22575178759751935,0.5309291054348437
158,-0.05871988352908106,-2.3340989368423752,-1.636155893126831
159,-0.7029913434746666,-0.31436752734421175,1.0317516348737343
160,0.14810522585709107,-0.6588218190981825,-1.6689374878789736
161,-0.7709824780145039,0.6504346990776828,-0.01563972602747289
162,-0.2763869053530997,-2.1695697041413493,-0.3227470957720802
163,1.5494401944569463,0.365808768446878,0.7765031699710634
164,-0.24372571320412398,1.2277116409692845,0.17086125912911126
165,-0.36023707990783216,-0.18645437622197691,-1.1824916360471807
166,0.07327616989503792,1.0291788444608414,-1.1415793384672408
167,0.3394693230638044,-0.7614499362630881,-0.7412712871899281
168,0.2342734577806427,1.3317322785992893,0.8383065962804351
169,-0.26747866596312553,0.9874958280341855,2.178961218567449
170,-0.9259402835503359,1.3670898024254208,0.581114019483102
171,-0.6906145763255803,-0.6206195201828881,-1.9405190083560695
172,0.9415283905461416,-0.9039776963452314,0.3311713226058636
173,-0.7282962602455686,-0.2120411179772696,-0.2550026723062829
174,-1.1988800219873317,-0.8008988953726832,1.5251847725911487
175,1.6178535467790258,1.163841825233007,-1.4288234329639136
176,1.4967805104067606,-0.08027469307600925,1.7495109860524336
177,-1.1893409999350222,-1.5069169266529074,0.769367608023207
178,-0.5100927572111589,-1.5705160744836404,1.3030971520502643
179,0.4921751995214019,-0.5138825481894643,0.8815068354430108
