subj,c_effort,c_death,theta
219,0.5031326811210345,4.2600472308697945,0.15062992001242967
220,0.8744126155067466,1.7012137857611467,0.2927349777184728
221,0.4505634542818864,32.41282772463279,0.1123145980860244
222,0.8683246650042308,38.28371904259028,0.2421859191631727
223,0.19825478893847934,4456.172520380062,0.10253734314797798
224,0.139102966393054,53.99777717820535,0.1389551060854014
225,0.37415416213026387,51.56840974933625,0.3024683820882393
226,1.3029779591737876,23.115612032041113,0.06424093781280282
227,0.24381660601499822,41.86325986228643,0.07660797815800702
228,0.48428551182297924,6.101351700431261,0.13698152720550547
229,0.45822093546419296,35.50418999334078,0.4465926596676902
230,0.6138625889532126,30.38524311246554,0.15623125775655713
231,0.4322237463004379,20.817092969236185,0.27549660849266444
232,1.9840006914569306,5.8389542317707654,4.59674699220684
233,0.8279165627463222,25.665061673635,0.5021700118015329
234,0.9801979889110386,77.91978800212324,0.22150601381916613
235,0.24601625696082544,22.84181368825215,0.12276674254804633
236,0.6342746261203852,10.14355215918183,0.22682520843232767
237,0.35408461974672084,55.971597743960665,0.13589396061319003
238,0.1458476863098505,40.52468716833024,0.2796622590859808
239,0.26468118658264933,11.852886692845379,0.08280668877819025
240,0.5025845324577343,1.4293380732885541,0.058376475603554745
241,0.5325701037779514,37.84395697853807,0.29659330373151266
242,0.7151386537894591,4.007718010957587,0.3856912132517485
243,0.7319517321021171,11.734250258113233,0.18329870783287736
244,0.4436390186097794,51.73031595802648,0.3054569869843077
245,0.4895113768036212,27.796867763048596,0.06321346929164813
246,0.6128992244996215,19.024015639160957,0.11029887542966618
247,0.31263096584372174,15.311977110870338,0.0589255689413187
248,0.34706804631120663,25.04226864682878,0.15712124168979852
249,0.4220836116975429,9.37380031767445,0.2769058287948603
250,0.26054165048880856,1.1818067210686225,0.0918170751954642
251,0.29877479771312176,74.02181094904677,0.27850607674655486
252,1.7693908402522132,19.76651425243852,3.894282183122645
253,0.6371835758584787,31.474880078475163,0.14147385436935359
254,1.7108886899727132,1.7939557354593043,4.148767633238921
255,0.15741350786332636,21.436574771583185,0.09211802610457974
256,0.3729829325807076,35.22167081085081,0.0754242081622828
257,0.36557099863540327,5385.481596823061,0.1229069381642499
258,0.3190547098509468,12.342829273411974,0.22513074404291203
259,0.8493307332760236,15.434725416113801,0.10536186858038542
260,0.7101167554076703,19.307450842448276,0.2535015385712965
261,0.4864655405732123,53.26213865474501,0.4160319720472897
262,0.4505875065829088,38.01622598672079,0.06947052595543254
263,0.7379790016005467,13.624952456857658,0.05577759144394132
264,0.2537049065119173,6.100958746908299,0.11972559868249143
265,0.41578004029166094,38.081327661911374,0.26819336942991073
266,0.448367823634013,8.060169123642229,0.2380767227441829
267,0.21036203738860748,54.3042549827908,0.10507525095562247
268,0.6005511565667458,1.920557559562057,0.054795148425274574
269,0.5451120107905969,34.879131410846725,0.21101883988784362
270,2.298191138340263,26.0370204595108,0.0752331522585019
