subj,c_effort,c_death,theta
134,1.469469870826701,0.8639830913536497,0.10781744940277334
135,0.5284864319943685,40.14268863330289,0.28437989259316243
136,0.5269022151460828,19.553774779308657,0.3289823681649022
137,0.4430220431578438,39.01779097089195,0.2939898017341105
138,0.4461049044747373,27.75086587916751,0.158334968142356
139,0.8896117286169196,8.443228019520584,0.10847299492392756
140,0.3803031661559667,28.165482200977145,0.1426392957063371
141,0.8873395487204957,40.160110389729276,0.13468524520876535
142,0.44433587835441013,36.054065071472024,0.17675688224567931
143,0.7083654870553995,69.93182765066416,0.21734240263144827
144,0.44795699492626634,12.656444144553557,0.1384225683841873
145,0.18333343858557866,26.68024304762132,0.3019456452377319
146,1.3654715861597972,26.963543999438667,0.11554397224070388
147,0.5437594768850673,26.64294522914643,0.12166520803134748
148,0.4701808219417031,2.1372570384126464,0.1266349648038368
149,0.584834977061863,22.962669176225557,0.27741960765348256
150,0.20117417025064094,24.94240395025646,0.1990676769188601
151,0.5166953495303319,28.10741683716956,0.24567120445259777
152,0.6239772918355228,7455.900089701189,0.11914607081425954
153,1.7052398151505435,45.58993723671115,0.11336457032663257
154,0.7134115664099514,5684.876076507225,0.21385275279190144
155,0.4118368610931027,46.52495218852829,0.21302748303870733
156,0.7397980731203054,36.068879589653925,0.2400825310265233
157,0.48690504051007977,61.771823519731775,0.23033955720602875
158,0.18978591696702812,237.302685641276,0.18399372005207265
159,0.5085803558055294,4.766985326183353,0.12467197933654885
160,0.3491972257464858,24.86304328588051,0.10699227294564058
161,0.38441824822859216,2.9958318277098672,0.12633700434571274
162,0.21951922109334288,35.102480222843866,0.16861408467309974
163,0.7410223846083146,30.431100233162326,0.11453378556938956
164,0.4295609127027427,7.680392249757341,0.17634123009337022
165,0.39887955290602106,40.507401259190345,0.3189747281025626
166,0.7707700938139567,48.23260025465043,0.13106731766640922
167,0.8107960468886038,0.6121108815764968,0.23284801787163006
168,0.6227817932515006,19.64912204712967,0.259936469622784
169,0.31258923894203894,14.297026286693434,0.1641910789508156
170,0.49263429968895417,15.635596845925154,0.11001120192058982
171,0.25821176826558956,30.917631659986494,0.26313983839357996
172,0.7829321734433903,9.637272568967656,0.2994911422310552
173,0.6613665226315285,57.19103324318285,0.32658327459479475
174,0.5329828983202444,38.29895231688946,0.3212397525403778
175,0.5878446350710901,1.2300119557532654,0.11968078353256198
176,0.26705388042817374,1.7293196580736976,0.15033750189132866
177,0.2873995203682336,38.184557082614425,0.20107959191438268
