subj,k,c_death,epsilon
141,0.15453505396713665,0.4904295318802991,0.745983316433583
142,0.15403461738878677,0.36553735716227787,0.6683764323604072
143,0.15415343484564203,0.41515106646241406,1.2031000991153782
144,0.1531510834470056,0.2603341087727091,0.3562598969835919
145,0.15219853944134837,0.05939467219397773,0.6432514883775272
146,0.15434708912724368,1.0097450103568428,0.38375858833723336
147,0.15425539761432863,0.4218737389751366,0.5546125254651627
148,0.15422120914737888,0.2600704841626558,0.09399623085872738
149,0.1541038454918175,0.2778915316190931,0.4342931029680965
150,0.15409960404969672,0.09867058541342691,0.5241280628698977
151,0.15507074576336374,0.27068588338606325,0.5769077043436712
152,0.15391442214156026,5.178625865858231,6.297651712788434
153,0.1535300886166184,1.4621895644159761,0.49451311337141657
154,0.1529771625375556,2.995504527933605,5.206171516113391
155,0.1540299285322534,0.27219716165978547,1.013333632581036
156,0.15456391455091825,0.3520938041813894,0.7048683643572133
157,0.15299596837030052,0.3896487845478471,1.160581419702226
158,0.15388903901917922,0.5708621176707709,3.3971909956753015
159,0.15317909577919137,0.36239511689523013,0.15966023385308803
160,0.15344981419312712,0.14460985678577673,0.6621271241298318
161,0.15379732653494246,0.1732630913342748,0.15235380872074436
162,0.15324640347667157,0.12720998242908182,0.7943734648461448
163,0.1535982103525804,0.600213884681231,0.5487830255259881
164,0.15351251000555927,0.2214334531043176,0.2509198192623514
165,0.15356201509793727,0.19613208304877783,0.7206797588445016
166,0.1554376916702293,0.5838770584815974,0.7848439479886595
167,0.15328322643101763,0.5081483471227061,0.03327553451400345
168,0.15342159863144858,0.2030316991274969,0.48974687452950866
169,0.15346143990735314,0.1304359022904428,0.316978165178541
170,0.15293688352697127,0.37046877049706844,0.37402986069977867
171,0.15311990957358448,0.09643323159781757,0.7248157098510843
172,0.15288606496355175,0.3881821097911535,0.21110908781432125
173,0.15383807570687963,0.36662993721171666,1.0324502762840142
174,0.1540124799358999,0.25792612175652485,0.6554703726555297
175,0.15408738010623185,0.5017551605538036,0.07292448262172915
176,0.15380072499151995,0.11282451980785554,0.09807345304924431
177,0.15470731582973055,0.12525543909352685,0.9730178807203443
178,0.1533318629641181,0.08208880173101459,0.567203888307642
179,0.15380600061537802,0.2497812983691267,0.2475880591848119
180,0.15354573737662514,0.13084554678269006,0.40586187145006397
181,0.15386648579772563,0.22582068225131688,0.7872918540717807
182,0.1545280412270519,0.3089125441429898,0.5719949379260334
183,0.15472678744794346,0.2724437629904962,0.9665342173004651
184,0.15387047574823076,1.2403049701886673,0.32985981369845185
185,0.1529876906707862,0.21629816838820035,0.07904426397759709
186,0.1545030424227209,0.6539115891437729,0.1301844483216595
187,0.1539999249188611,0.4458488734204054,0.3922498645587918
188,0.15305451535818365,1.1638442941250242,0.36938142515630995
189,0.1540965705452821,0.7962732128661955,0.26507107356816606
190,0.15373683898235913,0.20314812710256705,0.551884228577801
191,0.15342341132712378,0.3350152538724803,0.3783618968175826
192,0.15457227516361902,0.1988992223136163,0.06620564038450517
193,0.1538929666088158,0.21770917658486955,0.07299625331143497
194,0.15432974812307285,0.29516013908149175,0.9932566395860044
195,0.15338562793420257,0.33673398593713283,0.7474304578500973
196,0.15393961731101694,0.1710644243039172,0.3998121951120179
197,0.15338855397517384,0.05453201995452464,0.019813402246275574
198,0.15448082887722878,0.39655124910317435,1.8384746611784675
199,0.15420509427030893,0.5165059861002608,0.6700913245054176
200,0.15308096596357565,2.305525164488848,6.3656641624320205
201,0.15315489396960036,0.12467424937564493,0.5551273405263252
202,0.15338360799411346,0.1798241821934065,0.2349435733718674
203,0.15384819941408737,0.5823805066849509,0.9818802246413066
204,0.15350624258838133,0.2238866796431043,0.9527047633916733
205,0.1537885152006893,0.9295264867131816,3.123908938759188
206,0.15366273473212727,1.2726239844860217,0.03806920169127537
207,0.15332261488931484,0.5672314401766901,0.43282530553820886
208,0.15419172664226014,0.526455197312573,3.1104949216677342
209,0.1542566646315746,0.2980975331761541,0.6533394297973
210,0.15287247036088458,0.2961668061891114,0.8872318035725216
211,0.15445033641835867,0.16739562845248532,0.14015570394716736
212,0.15366307629219184,0.09335394150540377,0.40520807900239997
213,0.15346764927563797,0.5678919405318849,1.1972592047491688
214,0.1539760487649182,0.2271274517398653,1.6465236459720425
215,0.15390237203215715,0.4334891071580609,0.10471618445913551
216,0.15418071705578829,0.6029499383937582,1.4902895319282974
217,0.15298573385494021,2.509294342342578,6.248006006486182
218,0.1536074773598579,0.1256286263907511,0.4325651526804264
219,0.15393053584355187,0.3709653500781285,0.17333936522948618
220,0.15395156684097064,0.32144671268963787,0.09472870501304122
221,0.1535004101936292,0.40928250049115883,0.6632006323721639
