subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
17,0.9,1,0,0.7510949415697613,15,0.19204406521084644,0.04958556441997196,1.0,0.4,0.7608979271677768,0.9871165563106417,0.9871165563106417
18,0.1,1,1,1.3960894083731978,15,0.4425011783070627,0.11425331295069417,5.0,0.9,1.385164947167173,1.0078867583448214,1.0078867583448214
18,0.5,1,0,1.4586790807617387,5,0.5603757880036151,0.2506076709842189,1.0,0.4,1.4462264309650397,1.008610442687311,1.008610442687311
18,0.5,1,1,1.2021133831210955,10,0.46174150227556127,0.1460154837418594,5.0,0.9,1.385164947167173,0.8678485443770146,0.8678485443770146
18,0.9,1,0,1.4337737811683406,13,0.5245045048635292,0.14547137588440814,1.0,0.4,1.4462264309650397,0.9913895573126889,0.9913895573126889
18,0.9,1,1,1.557292050007226,2,0.4477021868685352,0.3165732522867881,5.0,0.9,1.385164947167173,1.1242646972781642,1.1242646972781642
19,0.1,1,0,1.0248317137979386,11,0.3119234393595301,0.09404845560661243,1.0,0.4,1.1156920100483247,0.9185614888050954,0.9185614888050954
19,0.1,1,1,1.128046626049849,4,0.0584334978414662,0.0292167489207331,5.0,0.9,1.1317595622257548,0.9967193242276621,0.9967193242276621
19,0.5,1,0,1.1300531072822961,12,0.09241162071601199,0.02667693704831956,1.0,0.4,1.1156920100483247,1.012871919046323,1.012871919046323
19,0.5,1,1,1.1354724984016606,3,0.07043191589631015,0.04066388560227575,5.0,0.9,1.1317595622257548,1.003280675772338,1.003280675772338
19,0.9,1,0,1.192191209064739,15,0.1373870108309655,0.03547317366223649,1.0,0.4,1.1156920100483247,1.0685665921485812,1.0685665921485812
20,0.1,1,1,1.0256901262371856,15,0.08982165087231922,0.023191850530489947,5.0,0.9,1.115131352823239,0.9197931020775175,0.9197931020775175
20,0.5,1,0,1.014941802212065,9,0.051052620689684095,0.017017540229894698,1.0,0.4,1.0070505128696374,1.0078360412328684,1.0078360412328684
20,0.5,1,1,1.1080936530681758,6,0.09161693997867917,0.03740245912382612,5.0,0.9,1.115131352823239,0.9936889051345875,0.9936889051345875
20,0.9,1,0,0.9991592235272099,14,0.07390487062795302,0.01975190750740378,1.0,0.4,1.0070505128696374,0.9921639587671318,0.9921639587671318
20,0.9,1,1,1.2116102791643557,1,,,5.0,0.9,1.115131352823239,1.0865179927878952,1.0865179927878952
21,0.1,1,1,0.9509772995212006,15,0.0761379747223752,0.019658740540914692,5.0,0.9,0.9921118975231001,0.9585383482401573,0.9585383482401573
21,0.5,1,0,0.928199777771034,9,0.12384017825860776,0.04128005941953592,1.0,0.4,0.9554625218783801,0.9714664432323842,0.9714664432323842
21,0.5,1,1,1.0122275967549947,6,0.0768797522289493,0.03138602741875392,5.0,0.9,0.9921118975231001,1.0202756355226819,1.0202756355226819
21,0.9,1,0,0.9827252659857262,9,0.06030112195164669,0.02010037398388223,1.0,0.4,0.9554625218783801,1.0285335567676157,1.0285335567676157
21,0.9,1,1,1.0131307962931049,6,0.10125878494479275,0.04133872584815959,5.0,0.9,0.9921118975231001,1.0211860162371607,1.0211860162371607
22,0.1,1,0,0.9352606304555394,6,0.09831160256408206,0.04013554367954923,1.0,0.4,0.9436840990628518,0.9910738470472508,0.9910738470472508
22,0.1,1,1,0.9469648923127517,9,0.10592937339101967,0.03530979113033989,5.0,0.9,0.9941050005546623,0.9525803529651207,0.9525803529651207
22,0.5,1,0,0.943880676948096,13,0.06680239515261449,0.01852765084973528,1.0,0.4,0.9436840990628518,1.0002083089939096,1.0002083089939096
22,0.5,1,1,1.04870393233293,2,0.04434245686817658,0.031354851945959654,5.0,0.9,0.9941050005546623,1.0549227010706153,1.0549227010706153
22,0.9,1,0,0.9519109897849198,14,0.13225288937116164,0.03534607145984313,1.0,0.4,0.9436840990628518,1.0087178439588396,1.0087178439588396
22,0.9,1,1,0.9866461770183057,1,,,5.0,0.9,0.9941050005546623,0.9924969459642644,0.9924969459642644
23,0.1,1,1,0.9862316938125908,15,0.049848829380532124,0.01287091240124906,5.0,0.9,1.0134416181953954,0.9731509700270091,0.9731509700270091
23,0.5,1,0,0.8521656327581401,9,0.18284000729220645,0.06094666909740215,1.0,0.4,0.8711068683225112,0.9782561287791862,0.9782561287791862
23,0.5,1,1,1.0541862740507228,6,0.09455371852281999,0.03860139394394256,5.0,0.9,1.0134416181953954,1.0402042457343328,1.0402042457343328
23,0.9,1,0,0.8900481038868824,12,0.11688116208913427,0.03374068519767898,1.0,0.4,0.8711068683225112,1.021743871220814,1.021743871220814
23,0.9,1,1,0.9999068867228725,3,0.002467400001367574,0.0014245540549880518,5.0,0.9,1.0134416181953954,0.9866447842386583,0.9866447842386583
24,0.1,1,0,0.9997461582020191,2,0.2827709151719385,0.19994923164040368,1.0,0.4,1.0666286307437758,0.9372954460306221,0.9372954460306221
