subj,event_idx,rating,p_threat,dist_safety,pre_threat,pre_effort_H,pre_term_mean,pre_onset_slope,fol_threat,fol_onset_slope,fol_term_mean
144,42,4,0.5,9.0,0.1,1.0,0.14546075463294983,0.2575820843529425,0.1,0.1492043851291141,0.09494517743587494
144,48,2,0.1000000014901161,7.0,0.9,0.6,0.1796610802412033,0.32699161792697773,0.1,0.0982532458035566,0.08997742086648941
144,50,4,0.5,7.0,0.1,0.8,0.08997742086648941,0.0982532458035566,0.5,0.2341935605570437,0.12489571422338486
144,54,0,0.8999999761581421,7.0,0.9,0.6,0.10026361793279648,0.13934982221104183,0.9,-0.05233225439423984,-0.24927809834480286
144,56,7,0.8999999761581421,9.0,0.9,0.8,-0.24927809834480286,-0.05233225439423984,0.1,0.24344741696276892,0.14163343608379364
144,58,3,0.1000000014901161,7.0,0.1,1.0,0.14163343608379364,0.24344741696276892,0.5,0.19907278643296702,0.26292920112609863
144,64,5,0.8999999761581421,9.0,0.9,0.8,-0.1402302086353302,-0.001626456303974936,0.1,0.007989113674201891,0.11639851331710815
144,68,5,0.1000000014901161,4.0,0.1,0.6,0.22077521681785583,0.1806594372521184,0.5,-0.08435738067098325,0.1529763638973236
144,75,5,0.8999999761581421,4.0,0.5,1.0,-0.06959575414657593,-0.06042771466048018,0.5,-0.06964247424790596,-0.11099828779697418
144,77,4,0.1000000014901161,9.0,0.5,1.0,-0.11099828779697418,-0.06964247424790596,0.9,-0.11395724987675988,-0.07279254496097565
144,80,1,0.1000000014901161,4.0,0.5,0.6,0.1242198497056961,0.14786316232095992,,,
145,0,7,0.5,7.0,,,,,0.9,-0.29718938831150277,-0.20681673288345337
145,13,2,0.5,5.0,0.5,1.0,0.19139464199543,0.46064319513092095,0.1,-0.28203698436614993,0.06361301988363266
145,15,3,0.5,5.0,0.1,0.8,0.06361301988363266,-0.28203698436614993,0.1,-0.28203698436614993,0.04457709193229675
145,26,2,0.1000000014901161,9.0,0.1,0.6,0.06703981757164001,-0.28175268495446354,0.5,-0.27408737897455965,0.06594516336917877
145,3,7,0.8999999761581421,5.0,0.5,1.0,0.1017741933465004,-0.28203599227071874,0.5,-0.10993040716609957,0.24510760605335236
145,36,0,0.5,9.0,0.1,0.8,0.06492072343826294,-0.19066423797278748,0.1,0.0029527582864423457,0.10771940648555756
145,40,7,0.8999999761581421,7.0,0.9,0.6,-0.19829030334949493,-0.28049675703316146,0.1,-0.051504765080304285,0.1942206770181656
145,42,6,0.5,9.0,0.1,1.0,0.1942206770181656,-0.051504765080304285,0.1,-0.28203682756647436,0.09379652887582779
145,48,6,0.1000000014901161,7.0,0.9,0.6,0.19695104658603668,0.20243763306452545,0.1,-0.23541186732857983,0.11615142971277237
145,50,6,0.5,7.0,0.1,0.8,0.11615142971277237,-0.23541186732857983,0.5,-0.28203698436614993,-0.10991184413433075
145,54,5,0.8999999761581421,7.0,0.9,0.6,0.19869357347488403,-0.29718938831150277,0.9,-0.28203698436614993,-0.27959370613098145
145,56,6,0.8999999761581421,9.0,0.9,0.8,-0.27959370613098145,-0.28203698436614993,0.1,-0.28203698436614993,0.15229399502277374
145,58,5,0.1000000014901161,7.0,0.1,1.0,0.15229399502277374,-0.28203698436614993,0.5,-0.018566952735250677,0.12065988779067993
145,64,6,0.8999999761581421,9.0,0.9,0.8,0.0492124930024147,0.17326463269364267,0.1,-0.011929263768746807,0.022589147090911865
145,68,7,0.1000000014901161,5.0,0.1,0.6,-0.04717892408370972,-0.28203587659201745,0.5,0.044935106125895796,0.08561117947101593
145,75,7,0.8999999761581421,5.0,0.5,1.0,0.14733347296714783,-0.2802714601967907,0.5,-0.1720027495021591,0.15892034769058228
145,77,7,0.1000000014901161,9.0,0.5,1.0,0.15892034769058228,-0.1720027495021591,0.9,0.014607923120418033,0.10132353007793427
145,80,7,0.1000000014901161,5.0,,,,,,,
146,0,4,0.5,9.0,,,,,0.5,-0.40234652554715156,0.011169684119522572
146,15,7,0.8999999761581421,9.0,0.9,0.6,0.00821936409920454,0.011569119725906976,0.1,0.410079976020601,-0.006262336857616901
146,25,3,0.1000000014901161,9.0,0.5,0.6,0.08573146909475327,-0.29666903290598523,0.9,0.11180496540679487,0.07182281464338303
146,33,5,0.8999999761581421,5.0,0.5,0.8,0.08463157713413239,0.3816307322870667,0.1,0.36936275536418456,0.1858402043581009
146,35,7,0.1000000014901161,9.0,0.1,1.0,0.1858402043581009,0.36936275536418456,0.9,0.3064529268304801,0.18963384628295898
146,37,4,0.1000000014901161,4.0,0.9,1.0,0.18963384628295898,0.3064529268304801,0.5,0.12889335449469058,0.10636894404888153
146,39,7,0.8999999761581421,5.0,0.5,0.8,0.10636894404888153,0.12889335449469058,0.5,0.33356914609269084,0.052533410489559174
146,41,4,0.5,7.0,0.5,0.6,0.052533410489559174,0.33356914609269084,0.5,0.2788067291460661,0.22751224040985107
146,43,7,0.8999999761581421,7.0,0.5,0.6,0.22751224040985107,0.2788067291460661,0.9,0.4673629376578702,0.07041339576244354
146,45,5,0.5,7.0,0.9,1.0,0.07041339576244354,0.4673629376578702,0.1,0.3271910303641511,-0.7161155343055725
146,49,7,0.1000000014901161,7.0,0.1,0.6,0.12109818309545517,-0.29701868372321116,0.5,0.17088552363940204,0.09873142093420029
146,5,3,0.1000000014901161,7.0,0.1,0.6,-0.0190858356654644,0.3170721311086012,0.9,0.03921529897803076,0.03546162322163582
146,51,3,0.5,5.0,0.5,1.0,0.09873142093420029,0.17088552363940204,0.1,0.1363204501295463,-0.5066804885864258
146,59,4,0.5,4.0,0.5,1.0,0.1770862638950348,-0.08559306677059753,0.9,0.34641059864660884,0.19488251209259033
146,66,7,0.8999999761581421,7.0,0.1,0.6,0.04178185388445854,0.10883920772152426,0.9,0.16594220784856806,0.09628669917583466
146,69,4,0.1000000014901161,4.0,0.1,0.6,-0.2583669126033783,0.255910715932275,0.1,0.25336757659716225,0.14576654136180878
146,7,7,0.8999999761581421,9.0,0.9,0.8,0.03546162322163582,0.03921529897803076,0.5,0.01721239458624866,-0.013985790312290192
146,71,7,0.5,9.0,0.1,1.0,0.14576654136180878,0.25336757659716225,0.1,0.168248485213865,0.11629726737737656
147,0,4,0.5,7.0,,,,,0.9,-0.29718938831150277,-0.36483627557754517
147,13,6,0.5,4.0,0.5,1.0,0.07462747395038605,-0.2971887469904453,0.1,-0.28203698436614993,-0.11670859158039093
147,15,5,0.5,5.0,0.1,0.8,-0.11670859158039093,-0.28203698436614993,0.1,-0.29718938831150277,-0.06330443918704987
147,26,5,0.1000000014901161,9.0,0.1,0.6,0.08085254579782486,-0.2820369434528572,0.5,-0.28203698436614993,-0.4536345899105072
147,3,5,0.8999999761581421,5.0,0.5,1.0,-0.1907622367143631,-0.29718938831150277,0.5,-0.29718938831150277,-0.1609731912612915
147,36,4,0.5,9.0,0.1,0.8,-0.47518739104270935,-0.29718938831150277,0.1,-0.2815305357420539,0.14673855900764465
147,40,2,0.8999999761581421,7.0,0.9,0.6,-0.5795408487319946,-0.28203698436614993,0.1,-0.2927600128153396,0.21087589859962463
147,42,6,0.5,9.0,0.1,1.0,0.21087589859962463,-0.2927600128153396,0.1,-0.10630141645886167,0.23723626136779785
147,48,3,0.1000000014901161,7.0,0.9,0.6,0.18864911794662476,-0.2736051400999869,0.1,-0.2971892558105849,0.22889582812786102
147,50,4,0.5,7.0,0.1,0.8,0.22889582812786102,-0.2971892558105849,0.5,-0.28203696837465986,-0.19580143690109253
147,54,5,0.8999999761581421,7.0,0.9,0.6,0.26077431440353394,-0.29718938831150277,0.9,-0.2644247386292953,-0.05192474275827408
147,56,2,0.8999999761581421,9.0,0.9,0.8,-0.05192474275827408,-0.2644247386292953,0.1,-0.28203698436614993,0.12994156777858734
147,58,4,0.1000000014901161,7.0,0.1,1.0,0.12994156777858734,-0.28203698436614993,0.5,-0.28203683587374195,0.10473763942718506
147,64,2,0.8999999761581421,9.0,0.9,0.8,0.14541789889335632,-0.2971877764939094,0.1,-0.28203698436614993,0.09836030006408691
147,68,7,0.1000000014901161,4.0,0.1,0.6,-0.12358725070953369,-0.2615127250426534,0.5,-0.28203696837465986,0.15766552090644836
147,75,5,0.8999999761581421,4.0,0.5,1.0,0.1863974779844284,-0.2970850614913008,0.5,-0.2970744236197644,0.15542951226234436
147,77,3,0.1000000014901161,9.0,0.5,1.0,0.15542951226234436,-0.2970744236197644,0.9,-0.297151075608701,0.21560856699943542
147,80,6,0.1000000014901161,4.0,0.5,0.6,0.022539028897881508,-0.23047235622145135,,,
148,15,4,0.5,7.0,0.9,0.8,-0.19603990018367767,0.14156014188215887,0.5,0.005237814610484054,-0.21300630271434784
148,17,5,0.1000000014901161,5.0,0.5,0.8,-0.21300630271434784,0.005237814610484054,0.9,-0.1155896977475551,-0.1185222715139389
148,20,5,0.5,5.0,0.9,0.8,-0.23486462235450745,0.07381669037339329,0.9,-0.6061804039897742,-0.22981247305870056
148,26,6,0.1000000014901161,9.0,0.1,0.6,-0.07979464530944824,-0.14742277905517373,0.5,0.2399578395119482,-0.04336587339639664
148,28,7,0.1000000014901161,9.0,0.5,0.6,-0.04336587339639664,0.2399578395119482,0.1,-0.02928592735556288,-0.1526220589876175
148,36,7,0.1000000014901161,7.0,0.1,0.6,-0.17577588558197021,0.2002383917028279,0.1,0.006577122866874256,-0.12130147218704224
148,40,7,0.1000000014901161,4.0,0.9,0.6,0.11968128383159637,0.4150278387959067,0.5,0.3485801628558408,-0.07746248692274094
148,44,7,0.8999999761581421,5.0,0.5,0.8,-0.06101511791348457,0.20699437835027046,0.9,0.3532381465387613,-0.08574168384075165
148,46,7,0.8999999761581421,7.0,0.9,0.6,-0.08574168384075165,0.3532381465387613,0.1,0.20131393027856245,0.02707882784307003
148,5,6,0.8999999761581421,5.0,0.9,1.0,-0.10722418874502182,0.15290933858247702,0.1,-0.035811675214182825,-0.18246902525424957
148,50,7,0.8999999761581421,9.0,0.5,1.0,-0.16664302349090576,0.3297810147256282,0.1,-0.04317146243752825,-0.07092055678367615
148,52,4,0.1000000014901161,7.0,0.1,0.8,-0.07092055678367615,-0.04317146243752825,0.5,0.09780354914108101,-0.18698929250240326
148,56,7,0.8999999761581421,7.0,0.1,0.6,-0.0864657387137413,-0.062279881189051735,0.5,-0.01932078914938925,-0.17593923211097717
148,58,7,0.5,9.0,0.5,0.8,-0.17593923211097717,-0.01932078914938925,0.1,0.3162274015908265,-0.17370274662971497
148,64,7,0.8999999761581421,9.0,0.9,1.0,-0.01880425214767456,-0.25015574322488693,0.5,-0.057092015263677465,-0.15950046479701996
148,68,6,0.5,9.0,0.9,0.6,-0.21138767898082733,0.30038056140916675,0.1,-0.015600221713037954,-0.22283759713172913
148,76,7,0.5,5.0,0.9,1.0,-0.1851009577512741,0.31412330741854266,0.5,0.22219965316226686,-0.1860128939151764
148,78,7,0.5,7.0,0.5,1.0,-0.1860128939151764,0.22219965316226686,0.9,0.11689498680167215,-0.019850339740514755
149,1,5,0.8999999761581421,7.0,0.5,0.6,-0.4586906433105469,0.03918088361952678,0.9,-0.06231298022802417,-0.5191904306411743
149,14,4,0.5,9.0,0.5,0.6,0.027335992082953453,0.0739093972712596,0.5,0.02469803451289715,0.16583383083343506
149,23,6,0.8999999761581421,5.0,0.5,1.0,-0.025535330176353455,0.09118878651588305,0.9,-0.08227762840219524,0.23831069469451904
149,25,5,0.8999999761581421,5.0,0.9,0.6,0.23831069469451904,-0.08227762840219524,0.5,0.1442235444910752,-0.1815698742866516
149,29,2,0.5,5.0,0.1,0.8,0.17409645020961761,0.12440448289838334,0.9,0.17528233060857046,-0.17568013072013855
149,31,1,0.1000000014901161,5.0,0.9,1.0,-0.17568013072013855,0.17528233060857046,0.5,-0.2630188761823249,0.165017768740654
149,35,1,0.1000000014901161,5.0,0.5,1.0,-0.3427273631095886,0.1519598086003622,0.1,0.0798352805886275,-0.153389111161232
149,39,4,0.5,7.0,0.1,0.6,0.2338903844356537,0.3742535434827182,0.9,0.10044636132107683,-0.17947423458099365
149,41,2,0.1000000014901161,9.0,0.9,1.0,-0.17947423458099365,0.10044636132107683,0.1,0.41594189384332675,0.01705162040889263
149,45,3,0.5,5.0,0.1,1.0,0.08835293352603912,-0.2070775960339593,0.5,0.09753874871756314,0.21321268379688263
149,47,2,0.1000000014901161,7.0,0.5,1.0,0.21321268379688263,0.09753874871756314,0.5,0.17756317793066054,-0.032925400882959366
149,49,2,0.1000000014901161,9.0,0.5,1.0,-0.032925400882959366,0.17756317793066054,0.9,0.33981716414968927,0.18913576006889343
149,51,1,0.1000000014901161,7.0,0.9,1.0,0.18913576006889343,0.33981716414968927,0.1,-0.05556411462798998,0.09791120141744614
149,55,6,0.8999999761581421,9.0,0.1,0.6,0.020990559831261635,0.052167970918709734,0.9,0.154948087482461,0.16627278923988342
149,73,5,0.8999999761581421,7.0,0.1,1.0,0.17699122428894043,-0.21851583993425722,0.5,0.1260901181260357,0.19886514544487
149,75,5,0.5,9.0,0.5,0.8,0.19886514544487,0.1260901181260357,0.9,0.11559130333770741,-0.1476021111011505
149,79,5,0.5,7.0,0.1,0.8,0.086857371032238,0.18497443439988284,0.1,0.1261098515196885,0.13645334541797638
149,8,4,0.8999999761581421,9.0,0.1,0.6,0.048344798386096954,0.1852877727411057,0.9,-0.16247824280722073,0.13866035640239716
150,0,5,0.5,9.0,,,,,0.5,-0.08490151792954712,-0.014566546306014061
150,15,7,0.8999999761581421,9.0,0.9,0.6,-0.494161993265152,-0.020802417444812458,0.1,0.161701195440598,-0.3658771514892578
150,25,4,0.1000000014901161,9.0,0.5,0.6,-0.12917496263980865,0.16202570217692963,0.9,0.07084151321115388,0.10490618646144867
150,33,2,0.8999999761581421,4.0,0.5,0.8,0.17675310373306274,0.39991449108332744,0.1,-0.2357079062586155,0.20014646649360657
150,35,4,0.1000000014901161,9.0,0.1,1.0,0.20014646649360657,-0.2357079062586155,0.9,-0.0022729881697816814,0.08421806991100311
150,37,4,0.1000000014901161,5.0,0.9,1.0,0.08421806991100311,-0.0022729881697816814,0.5,0.23961257102012612,0.14326564967632294
150,39,4,0.8999999761581421,4.0,0.5,0.8,0.14326564967632294,0.23961257102012612,0.5,0.46154256759614004,0.19533231854438782
150,41,2,0.5,7.0,0.5,0.6,0.19533231854438782,0.46154256759614004,0.5,0.4634303862145482,0.14581239223480225
150,43,3,0.8999999761581421,7.0,0.5,0.6,0.14581239223480225,0.4634303862145482,0.9,-0.28203698436614993,0.12128748744726181
150,45,2,0.5,7.0,0.9,1.0,0.12128748744726181,-0.28203698436614993,0.1,0.03005384308289499,0.1422690451145172
150,49,3,0.1000000014901161,7.0,0.1,0.6,0.25250017642974854,0.26128822853908196,0.5,-0.27129440674332755,-0.006783331278711557
150,5,2,0.1000000014901161,7.0,0.1,0.6,-0.0840979591012001,0.09653688584972468,0.9,0.32395826139493966,0.15475599467754364
150,51,4,0.5,5.0,0.5,1.0,-0.006783331278711557,-0.27129440674332755,0.1,0.30955912753848547,0.15879292786121368
150,59,4,0.5,4.0,0.5,1.0,0.07523039728403091,0.20435074323211147,0.9,-0.2669014859168384,0.04771948978304863
150,66,3,0.8999999761581421,7.0,0.1,0.6,0.17395330965518951,-0.27483593304884374,0.9,0.17752057928246712,0.03244988992810249
150,69,4,0.1000000014901161,4.0,0.1,0.6,0.02841567061841488,0.2748790974456108,0.1,0.4120593125416048,0.05730872228741646
150,7,7,0.8999999761581421,9.0,0.9,0.8,0.15475599467754364,0.32395826139493966,0.5,0.2918781512577182,0.02346225269138813
150,71,4,0.5,9.0,0.1,1.0,0.05730872228741646,0.4120593125416048,0.1,-0.2770541809838502,0.12826280295848846
151,0,4,0.5,7.0,,,,,0.9,0.08805039566195982,0.10585425049066544
151,13,1,0.5,4.0,0.5,1.0,0.02472805604338646,-0.22179854035406965,0.1,-0.24779989752610002,0.056692034006118774
151,15,3,0.5,5.0,0.1,0.8,0.056692034006118774,-0.24779989752610002,0.1,-0.29702437627834477,0.000421118747908622
151,26,0,0.1000000014901161,9.0,0.1,0.6,-0.031918495893478394,-0.15927171502511,0.5,0.24789076149399697,0.15393349528312683
151,3,6,0.8999999761581421,5.0,0.5,1.0,0.18986745178699493,0.11556181092070758,0.5,0.0005456824926564629,0.15295478701591492
151,36,0,0.5,9.0,0.1,0.8,-0.03486235812306404,-0.11624899077216934,0.1,0.16187573828515422,0.0692727193236351
151,40,0,0.8999999761581421,7.0,0.9,0.6,0.21870866417884827,0.34147104139723766,0.1,0.17179050684046804,0.09637903422117233
151,42,0,0.5,9.0,0.1,1.0,0.09637903422117233,0.17179050684046804,0.1,0.11501528589082115,0.059448182582855225
151,48,0,0.1000000014901161,7.0,0.9,0.6,0.28337255120277405,0.2939804264310024,0.1,0.19758617480719445,0.08583959192037582
151,50,0,0.5,7.0,0.1,0.8,0.08583959192037582,0.19758617480719445,0.5,0.33748371645079955,0.28447046875953674
151,54,1,0.8999999761581421,7.0,0.9,0.6,0.1800292432308197,0.20032932969380288,0.9,0.2124783848869566,0.24962368607521057
151,56,0,0.8999999761581421,9.0,0.9,0.8,0.24962368607521057,0.2124783848869566,0.1,-0.12286608269581568,0.12193187326192856
151,58,0,0.1000000014901161,7.0,0.1,1.0,0.12193187326192856,-0.12286608269581568,0.5,-0.2815499375732257,0.12861593067646027
151,64,0,0.8999999761581421,9.0,0.9,0.8,0.11013031005859375,0.18469094639536457,0.1,-0.15168492319411256,0.13665300607681274
151,68,0,0.1000000014901161,5.0,0.1,0.6,-0.41668716073036194,-0.28203698436614993,0.5,-0.012115855790345425,0.09241215884685516
151,75,0,0.8999999761581421,5.0,0.5,1.0,0.35348567366600037,0.33711450376513397,0.5,0.3423434255782896,-0.031071890145540237
151,77,0,0.1000000014901161,9.0,0.5,1.0,-0.031071890145540237,0.3423434255782896,0.9,0.0944524923944604,0.18391664326190948
151,80,0,0.1000000014901161,5.0,0.5,0.6,-0.18979862332344055,-0.2789123490517531,,,
152,0,7,0.5,7.0,,,,,0.9,-0.29718938831150277,-0.16696560382843018
152,13,0,0.5,4.0,0.5,1.0,2.446730136871338,-0.29718938831150277,0.1,-0.29718938831150277,-0.807935357093811
152,15,0,0.5,5.0,0.1,0.8,-0.807935357093811,-0.29718938831150277,,,
152,26,0,0.1000000014901161,9.0,0.1,0.6,1.0582802295684814,-0.28203698436614993,0.5,-0.28203698436614993,-0.1504487693309784
152,3,5,0.8999999761581421,5.0,0.5,1.0,-0.10926956683397293,-0.29718938831150277,0.5,-0.29718938831150277,-0.2374570220708847
152,36,0,0.5,9.0,0.1,0.8,-0.11511050909757614,-0.29718938831150277,0.1,-0.29718938831150277,-0.8543239831924438
152,40,0,0.8999999761581421,7.0,0.9,0.6,-0.23905447125434875,-0.28203698436614993,0.1,-0.29718938831150277,0.3263838589191437
152,42,7,0.5,9.0,0.1,1.0,0.3263838589191437,-0.29718938831150277,0.1,-0.28203698436614993,0.5463913679122925
152,48,0,0.1000000014901161,7.0,0.9,0.6,0.05662501975893974,-0.28203698436614993,0.1,-0.29718938831150277,-0.7956027984619141
152,50,0,0.5,7.0,0.1,0.8,-0.7956027984619141,-0.29718938831150277,0.5,-0.28203698436614993,-0.516246497631073
152,54,0,0.8999999761581421,7.0,0.9,0.6,1.0475339889526367,-0.29718938831150277,0.9,-0.29718938831150277,-0.45648178458213806
152,56,0,0.8999999761581421,9.0,0.9,0.8,-0.45648178458213806,-0.29718938831150277,0.1,-0.29718938831150277,0.9910003542900085
152,58,0,0.1000000014901161,7.0,0.1,1.0,0.9910003542900085,-0.29718938831150277,0.5,-0.28203698436614993,1.7990751266479492
152,64,0,0.8999999761581421,9.0,0.9,0.8,2.899308919906616,-0.29718938831150277,0.1,-0.28203698436614993,2.3738276958465576
152,68,2,0.1000000014901161,4.0,0.1,0.6,-0.1504487693309784,-0.28203698436614993,0.5,-0.28203698436614993,-0.17395448684692383
152,75,0,0.8999999761581421,4.0,0.5,1.0,4.087305545806885,-0.29718938831150277,0.5,-0.29718938831150277,0.33765318989753723
152,77,0,0.1000000014901161,9.0,0.5,1.0,0.33765318989753723,-0.29718938831150277,0.9,2.1007286825752787,5.160694122314453
152,80,0,0.1000000014901161,4.0,0.5,0.6,2.331526517868042,-0.2944446481929697,,,
153,0,6,0.5,9.0,,,,,0.5,-0.29715022266000485,-0.34672316908836365
153,15,3,0.8999999761581421,9.0,0.9,0.6,0.17324316501617432,0.08775492329339013,0.1,-0.13071659241127168,0.18390107154846191
153,25,5,0.1000000014901161,9.0,0.5,0.6,0.051818154752254486,0.10238940882299537,0.9,-0.041605309778543854,0.35125765204429626
153,33,5,0.8999999761581421,4.0,0.5,0.8,0.14177577197551727,0.1669048372453235,0.1,0.12713620251062743,0.1980278193950653
153,35,7,0.1000000014901161,9.0,0.1,1.0,0.1980278193950653,0.12713620251062743,0.9,0.3301840233439375,0.1688755601644516
153,37,4,0.1000000014901161,4.0,0.9,1.0,0.1688755601644516,0.3301840233439375,0.5,0.11087145824689483,0.09746089577674866
153,39,7,0.8999999761581421,4.0,0.5,0.8,0.09746089577674866,0.11087145824689483,0.5,0.11948760416152707,0.20383258163928986
153,41,6,0.5,7.0,0.5,0.6,0.20383258163928986,0.11948760416152707,0.5,0.4438066160744527,0.23956361413002014
153,43,7,0.8999999761581421,7.0,0.5,0.6,0.23956361413002014,0.4438066160744527,0.9,0.46963560871462323,0.12799176573753357
153,45,7,0.5,7.0,0.9,1.0,0.12799176573753357,0.46963560871462323,0.1,0.3854536007363143,0.11399197578430176
153,49,6,0.1000000014901161,7.0,0.1,0.6,0.09524724632501602,0.4422153921950569,0.5,0.4694973481388166,0.2223101109266281
153,5,4,0.1000000014901161,7.0,0.1,0.6,0.11147665977478027,0.37292844628932464,0.9,0.16906818321484593,0.016034137457609177
153,51,6,0.5,5.0,0.5,1.0,0.2223101109266281,0.4694973481388166,0.1,0.1709848913338297,0.13016176223754883
153,59,7,0.5,4.0,0.5,1.0,0.21625380218029022,0.5100613958194095,0.9,0.3048459500778953,0.43789488077163696
153,66,7,0.8999999761581421,7.0,0.1,0.6,0.33015280961990356,0.6565658424118079,0.9,-0.2664308646473252,0.01837771199643612
153,69,3,0.1000000014901161,4.0,0.1,0.6,0.2944416105747223,0.6179314581316618,0.1,0.5124212073952261,0.2805238664150238
153,7,7,0.8999999761581421,9.0,0.9,0.8,0.016034137457609177,0.16906818321484593,0.5,-0.036451138697744356,-0.0568493977189064
153,71,6,0.5,9.0,0.1,1.0,0.2805238664150238,0.5124212073952261,0.1,0.5463907090041886,0.2400832623243332
154,0,5,0.5,7.0,,,,,0.9,0.03884534336772082,0.576639711856842
154,13,1,0.5,4.0,0.5,1.0,0.6941413283348083,-0.29718938831150277,0.1,-0.28203698436614993,0.7860889434814453
154,15,5,0.5,5.0,0.1,0.8,0.7860889434814453,-0.28203698436614993,0.1,-0.28203698436614993,-0.5041918754577637
154,26,6,0.1000000014901161,9.0,0.1,0.6,0.9779926538467407,-0.28203696006739226,0.5,0.12190450997330778,0.8262869119644165
154,3,6,0.8999999761581421,5.0,0.5,1.0,,-0.44492137710309,0.5,-0.2970095276607235,0.02207867242395878
154,36,6,0.5,9.0,0.1,0.8,1.0706764459609985,1.1106580137760143,0.1,-0.1280825776971464,2.2874786853790283
154,40,7,0.8999999761581421,7.0,0.9,0.6,1.6836986541748047,1.0083700892625957,0.1,0.39341919295319355,0.30258598923683167
154,42,6,0.5,9.0,0.1,1.0,0.30258598923683167,0.39341919295319355,0.1,-0.2820365376428359,2.39111065864563
154,48,5,0.1000000014901161,7.0,0.9,0.6,0.20752525329589844,-0.2963345798204231,0.1,1.0265686531289884,0.727517306804657
154,50,5,0.5,7.0,0.1,0.8,0.727517306804657,1.0265686531289884,0.5,-0.28203698436614993,-0.3797129988670349
154,54,6,0.8999999761581421,7.0,0.9,0.6,-0.03449605777859688,-0.2691025995119554,0.9,0.44964601446690966,1.2041562795639038
154,56,7,0.8999999761581421,9.0,0.9,0.8,1.2041562795639038,0.44964601446690966,0.1,-0.17267566207001128,1.213983178138733
154,58,5,0.1000000014901161,7.0,0.1,1.0,1.213983178138733,-0.17267566207001128,0.5,0.5442698271741176,1.0887095928192139
154,64,6,0.8999999761581421,9.0,0.9,0.8,0.8247250318527222,0.8384109508974571,0.1,-0.28203698436614993,0.9683969616889954
154,68,6,0.1000000014901161,5.0,0.1,0.6,0.2147204875946045,-0.28203698436614993,0.5,0.4536184825954329,1.387904167175293
154,75,5,0.8999999761581421,4.0,0.5,1.0,0.9773179888725281,0.178219221961761,0.5,1.0747605888289393,0.8921610116958618
154,77,5,0.1000000014901161,9.0,0.5,1.0,0.8921610116958618,1.0747605888289393,0.9,1.52117610604278,1.7835798263549805
154,80,5,0.1000000014901161,4.0,0.5,0.6,0.8417479395866394,1.4070593705327128,,,
155,0,3,0.5,9.0,,,,,0.5,0.04953177996712139,0.13436682522296906
155,15,5,0.8999999761581421,9.0,0.9,0.6,0.21847614645957947,0.4863919988540145,0.1,-0.06251091307910533,-0.011980670504271984
155,25,4,0.1000000014901161,9.0,0.5,0.6,0.1902325451374054,0.3733043112275294,0.9,0.4592995814476499,0.26384004950523376
155,33,5,0.8999999761581421,4.0,0.5,0.8,0.2640581727027893,0.47640067134549996,0.1,0.2354175630731483,0.15850499272346497
155,35,5,0.1000000014901161,9.0,0.1,1.0,0.15850499272346497,0.2354175630731483,0.9,0.3254225826348993,0.17514541745185852
155,37,2,0.1000000014901161,4.0,0.9,1.0,0.17514541745185852,0.3254225826348993,0.5,0.23623931949956928,0.06896574795246124
155,39,6,0.8999999761581421,5.0,0.5,0.8,0.06896574795246124,0.23623931949956928,0.5,0.2458057280764128,0.24207374453544617
155,41,5,0.5,7.0,0.5,0.6,0.24207374453544617,0.2458057280764128,0.5,0.4099829858738365,0.24677100777626038
155,43,6,0.8999999761581421,7.0,0.5,0.6,0.24677100777626038,0.4099829858738365,0.9,0.38852912243693344,0.046575792133808136
155,45,5,0.5,7.0,0.9,1.0,0.046575792133808136,0.38852912243693344,0.1,0.23712752905851597,0.08470213413238525
155,49,1,0.1000000014901161,7.0,0.1,0.6,0.03634560853242874,0.4854184028142842,0.5,0.2902248096506159,0.35106611251831055
155,5,1,0.1000000014901161,7.0,0.1,0.6,0.12789566814899445,0.25315490000153834,0.9,0.40429674163864665,0.3040308654308319
155,51,4,0.5,5.0,0.5,1.0,0.35106611251831055,0.2902248096506159,0.1,0.22070763939387755,-0.14576676487922668
155,59,7,0.5,4.0,0.5,1.0,0.17958155274391174,0.2661630037807002,0.9,0.34346410792074306,0.30995017290115356
155,66,6,0.8999999761581421,7.0,0.1,0.6,0.18691906332969666,0.5004304501249934,0.9,0.45163271334148763,0.16171018779277802
155,69,7,0.1000000014901161,4.0,0.1,0.6,-0.04248670116066933,0.3447165482744297,0.1,0.3912233736133037,0.0030181140173226595
155,7,7,0.8999999761581421,9.0,0.9,0.8,0.3040308654308319,0.40429674163864665,0.5,0.11714508182433492,0.1249358206987381
155,71,6,0.5,9.0,0.1,1.0,0.0030181140173226595,0.3912233736133037,0.1,0.3018659092554168,-0.1191563606262207
156,11,7,0.5,5.0,0.1,0.8,0.17384552955627441,0.35500237167648996,0.1,0.41155621507934376,0.11532634496688843
156,19,7,0.5,7.0,0.1,0.6,0.11089251935482025,0.4175540809736009,0.5,0.37750832316644667,0.018677514046430588
156,2,7,0.1000000014901161,5.0,0.5,0.6,0.24372193217277527,0.442483736482357,0.9,0.4037479957140938,0.14578256011009216
156,22,7,0.8999999761581421,9.0,0.5,1.0,0.2154562920331955,0.2608651083850517,0.1,0.3477370791147744,0.08722945302724838
156,25,7,0.1000000014901161,9.0,0.5,0.6,0.1827893704175949,0.38261010879108415,0.1,0.3904342694452094,0.12496872246265411
