subj,c_effort,c_death
232,0.024849936673461272,0.28271474956982634
233,0.00212715959821802,1.1219987941818572
234,0.0014434681043293527,5.614581176005038
235,0.0011957253710566332,0.5547714148320032
236,0.002534594995284147,1.144804478787183
237,0.0006620060840505261,1.6790452840713084
238,0.000716733897483449,0.47947270335892933
239,0.0013044433144437444,0.45500671942919946
240,0.055741412380736176,0.9146421194646458
241,0.00130813719800893,1.20598937155384
242,0.00686623279784512,0.8651250647770621
243,0.0028124432486105306,1.1017179728453808
244,0.0008999357029847416,1.8400752475418682
245,0.0013416898039394379,1.9533720451499323
246,0.002257226525533636,2.586413012933804
247,0.0015121170803705866,0.4948309719908623
248,0.0010127749286193044,0.69257069410215
249,0.0019484721988767921,0.4302566391032092
250,0.02679073691336806,0.29544891187531797
251,0.0006469504980212904,1.6051298892640582
252,0.002450278482095398,0.41500227953998586
253,0.0018393169450047926,2.5891010461800636
254,0.09798851226847417,0.3329770734681425
255,0.0010388145581196595,0.35669700562440615
256,0.0008556185164819504,1.1603621051524309
257,0.0005164588082097369,22.1474613355958
258,0.0013782288926912686,0.5665675657652584
259,0.004921578715470709,2.47527485217227
260,0.0017109893446214067,1.3455348890501702
261,0.0009681065722679266,2.0218144283691397
262,0.0017806774636145235,2.5516646385451165
263,0.00416874932144238,1.3258636382526001
264,0.0034082038448067856,0.335321479511021
265,0.0012257799984106464,1.4469457953932616
266,0.00298984389990395,0.7618576924439106
267,0.0007895874321422363,1.3536197033359965
268,0.12554568078473838,1.9365631614455976
269,0.0015439487041126665,2.152564730371142
270,0.004077700379690055,3.627153367339639
271,0.0018606505112097745,0.6212798214044656
272,0.0011505191461910734,1.9651062372603256
273,0.005894496352889661,1.9724820308102802
274,0.0014707687141208945,3.415879755402893
275,0.0038031076442536357,1.796843454935055
276,0.017472897002898974,0.647346510050232
277,0.003638984998352579,1.4025845396425376
278,0.001651016829532295,0.2799738846655368
279,0.003971885230106057,0.4247409272211956
280,0.0006859880011895049,6.310501245306229
281,0.0008732304134634872,2.3788011421088338
282,0.0026678894786893053,1.514048645157114
283,0.0007816944400114785,4.526955843582771
284,0.0033560359926301476,33.70605491327751
285,0.0543587303932933,0.62407705783596
286,0.0021089683308839397,0.6424967159799858
287,0.002874413197720809,1.796468849346698
288,0.005512217858274936,1.6546229492542692
289,0.002719408886152942,0.39520124363309667
290,0.04456728818212158,1.2414818612368703
291,0.0013359122617538823,0.751002706233385
292,0.12178170082121674,3.0426824498235456
293,0.0005824927539923081,0.9191047167824502
