subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,rel_rate,subj_cookie_mean,rel_rate_cc
113,0.9,2,1,0.809969472796852,2,0.16976405181533527,0.12004131224032799,1.0595598492290248,0.7834766042127578,1.0338144986610218
113,0.9,3,0,0.7738994178707156,2,0.03447532752581801,0.02437773787713315,1.0123748833225314,0.7454025306208546,1.038230199226887
113,0.9,3,1,0.7370086361556141,2,0.06201637897880839,0.04385220212055027,0.9641162854064623,0.7834766042127578,0.9406900374468297
114,0.1,1,0,0.7751186215156207,8,0.20313351420568287,0.07181854269054612,0.8858129350403903,0.806022774737794,0.9616584615338857
114,0.1,1,1,0.9147996557505207,5,0.07979300120424504,0.0356845149642829,1.045441749870251,0.9440501601991467,0.9690159424977423
114,0.1,2,0,0.6776690335166384,2,0.19555976864552493,0.13828163853652306,0.774446618753128,0.806022774737794,0.8407566817663308
114,0.1,2,1,0.9118274277238655,5,0.0562932579327515,0.025175110282512327,1.0420450594040194,0.9440501601991467,0.9658675631510047
114,0.1,3,0,0.8815462718751998,2,0.06500992172156168,0.045968956493722894,1.0074394664093973,0.806022774737794,1.0936989617470476
114,0.1,3,1,1.0422127444701061,5,0.30910720637291245,0.13823694515697768,1.191050639849658,0.9440501601991467,1.1039802633477147
114,0.5,1,0,0.7562486433863985,11,0.14810403824873639,0.04465504770977304,0.8642481445079292,0.806022774737794,0.9382472395180305
114,0.5,1,1,1.0255220680312933,6,0.18270651200394983,0.0745896211822278,1.1719763760225745,0.9440501601991467,1.0863004014690916
114,0.5,2,0,0.8346628762175241,2,0.0002575551494643824,0.00018211899271577958,0.9538606758096044,0.806022774737794,1.0355326206372357
114,0.5,2,1,0.7758209609646229,3,0.2914612609646978,0.16827523747631606,0.8866155752446713,0.9440501601991467,0.8218005712757509
114,0.5,3,0,0.815649144567864,2,0.02714703231973635,0.019195850642375945,0.9321316023863356,0.806022774737794,1.0119430494171848
114,0.5,3,1,1.0677773285583239,3,0.28585519504129187,0.16503857380634285,1.2202660897636228,0.9440501601991467,1.1310599516587942
114,0.9,1,0,0.8141787639559677,16,0.09712824234786277,0.024282060586965692,0.9304512374340609,0.806022774737794,1.01011880740073
114,0.9,1,1,0.8970647313100581,3,0.02715456941718809,0.015677697962741925,1.0251741094920497,0.9440501601991467,0.9502299444775508
114,0.9,2,0,0.8615331350633684,2,0.0920367939742769,0.06507984113788037,0.9845682632585955,0.806022774737794,1.0688694687859561
114,0.9,2,1,0.9565323365497491,2,0.037835233802879176,0.02675355038979435,1.0931342545266152,0.9440501601991467,1.013221941880683
114,0.9,3,0,0.837598482541565,2,0.05818808376725508,0.04114518861607693,0.9572155146456746,0.806022774737794,1.0391747091935992
114,0.9,3,1,0.9048941884337813,2,0.03583386608630006,0.025338369705753424,1.0341216875814228,0.9440501601991467,0.9585234202416687
115,0.1,1,0,0.7544481928497486,3,0.04646670778431552,0.026827566247630243,0.8500972297947893,0.7856511774219003,0.9602839205631389
115,0.1,1,1,0.8974797802564372,7,0.1583408166795907,0.059847203332152155,1.0112623798739444,0.9893180058840376,0.9071701666386478
115,0.1,2,0,0.7754982932725543,2,0.041598391287460526,0.029414504565814733,0.8738160646013735,0.7856511774219003,0.9870771094843102
115,0.1,2,1,0.8932811556119022,7,0.1317031580359714,0.0497791147207169,1.006531453067976,0.9893180058840376,0.9029262080534777
115,0.1,3,0,0.7030563107187107,2,0.13820501452770972,0.09772570296652885,0.7921898783721365,0.7856511774219003,0.8948708166209041
115,0.1,3,1,0.98441574301009,6,0.11498671780337681,0.04694313096927923,1.1092200949388695,0.9893180058840376,0.995044805770449
115,0.5,1,0,0.788550873701291,13,0.039869864313958926,0.011057910779213139,0.8885234528214054,0.7856511774219003,1.0036908189826763
115,0.5,1,1,0.9807788707844715,6,0.16028579783591163,0.06543640295214728,1.105122139594265,0.9893180058840376,0.991368665031083
115,0.5,2,0,0.7610991385602781,2,0.010312325354313881,0.007291915187837311,0.8575913832404755,0.7856511774219003,0.9687494405059136
115,0.5,2,1,0.9885217250860345,2,0.03761241664203862,0.02659599486439926,1.1138466339397293,0.9893180058840376,0.9991951214945375
115,0.5,3,0,0.794735110465415,2,0.15485469886103734,0.10949880766324023,0.8954917279016585,0.7856511774219003,1.0115622980077794
115,0.5,3,1,0.9264025496853846,2,0.04605712712770568,0.03256730691397158,1.0438519816551741,0.9893180058840376,0.9364052247867127
115,0.9,1,0,0.7805252767437182,14,0.11940608379747375,0.03191261824761185,0.8794803696703787,0.7856511774219003,0.993475602372286
115,0.9,1,1,0.9919905227663689,5,0.11868705458819033,0.053078464421684374,1.1177552062270222,0.9893180058840376,1.002701372932097
115,0.9,2,0,0.880133503828834,2,0.11387804547982945,0.08052393818705747,0.9917169403353322,0.7856511774219003,1.120259892840708
115,0.9,2,1,1.198320850773146,2,0.0018569331378265157,0.001313050013967143,1.3502441192147736,0.9893180058840376,1.211259517815353
115,0.9,3,0,0.8328138966565523,2,0.045299923326378305,0.032031882971312764,0.9383981474037868,0.7856511774219003,1.0600301006222832
115,0.9,3,1,1.042670854982503,2,0.08574208299264668,0.060628808317160214,1.174860797346909,0.9893180058840376,1.0539289174776418
116,0.1,1,0,0.8540410169686238,8,0.07430388288557847,0.026270389728441795,0.9735834515903836,0.8556928843981624,0.9980695557253577
116,0.1,1,1,0.8780772565784174,6,0.08331486743461275,0.03401315220040403,1.0009841087691431,0.8987350808132777,0.977014556707671
116,0.1,2,0,0.8414209649624886,2,0.04917562283889707,0.03477241637845618,0.9591969367190089,0.8556928843981624,0.9833212129072317
116,0.1,2,1,0.9132030065083299,5,0.051775198068751346,0.023154572486048765,1.0410265050674479,0.8987350808132777,1.0160980983205417
116,0.1,3,0,0.8865949409760836,2,0.08134857600134193,0.05752212973041812,1.0106940365251564,0.8556928843981624,1.0361134901801312
116,0.1,3,1,0.8868790481054332,4,0.11587131917952156,0.05793565958976078,1.0110179108990072,0.8987350808132777,0.9868080895461254
116,0.5,1,0,0.8395113263697183,11,0.08975814359996898,0.027063098563630636,0.9570200008394667,0.8556928843981624,0.9810895260163053
116,0.5,1,1,0.9174056471204884,3,0.12464709147061807,0.07196503181426525,1.045817400670451,0.8987350808132777,1.0207742712016044
116,0.5,2,0,0.8549214942124499,2,0.13373308682675197,0.09456357256420567,0.9745871716191168,0.8556928843981624,0.9990985198080091
116,0.5,2,1,0.9414957590375261,5,0.053945047107374126,0.024124958476303388,1.073279470809232,0.8987350808132777,1.0475787349766672
116,0.5,3,0,0.8440007619498033,2,0.052127138481275495,0.03685945310396013,0.9621378348789441,0.8556928843981624,0.986336076106812
116,0.5,3,1,0.9280464595599189,4,0.08227850590818905,0.04113925295409453,1.0579476364514886,0.8987350808132777,1.0326140365191008
116,0.9,1,0,0.841489415546448,16,0.08293039468700618,0.020732598671751545,0.9592749685166279,0.8556928843981624,0.9834012072430587
116,0.9,1,1,0.8914864050561331,3,0.12064660944218449,0.06965535243826086,1.0162701720827767,0.8987350808132777,0.9919345801539369
116,0.9,2,0,0.8837798132092083,2,0.06420194239185167,0.04539762883062639,1.0074848676989674,0.8556928843981624,1.032823609174687
116,0.9,2,1,0.9825664887561774,2,0.1320915479688999,0.09340282930623725,1.120098981821417,0.8987350808132777,1.0932771066052518
116,0.9,3,0,0.8554762253886374,2,0.037561565979842455,0.026560038016332523,0.9752195500207238,0.8556928843981624,0.999746802838407
116,0.9,3,1,0.7494556565970761,1,,,0.8543589950206398,0.8987350808132777,0.8339005259691026
117,0.1,1,0,1.0742942650142437,15,0.06490843543504717,0.01675928596455447,1.0195851289597668,1.0531354358436509,1.0200912707430103
117,0.1,1,1,1.1020829891802275,4,0.03664916348126406,0.01832458174063203,1.0459586942249843,1.054181029452962,1.0454399750981316
117,0.1,2,0,1.0817571216340416,2,0.055623126691639505,0.03933149007445674,1.0266679347392467,1.0531354358436509,1.0271775925643052
117,0.1,2,1,1.1003403166512435,2,0.018307249400401168,0.012945180195897021,1.0443047684310351,1.054181029452962,1.0437868695305914
117,0.1,3,0,1.0129313877933346,2,0.03424438311352759,0.024214435517125456,0.9613471962795682,1.0531354358436509,0.961824427626339
117,0.1,3,1,1.0683768464161685,2,0.015800974262425528,0.011172976050315196,1.0139690587628851,1.054181029452962,1.0134662041590454
117,0.5,1,0,1.065377996106312,12,0.06935861605004247,0.02002210782355596,1.0111229268607795,1.0531354358436509,1.0116248678431883
117,0.5,1,1,1.0931108638202252,6,0.05335349351214424,0.021781472516607694,1.0374434802001753,1.054181029452962,1.0369289839976201
117,0.5,2,0,1.081703237659258,2,0.01253296848950867,0.008862147007328902,1.0266167948410196,1.0531354358436509,1.0271264272792433
117,0.5,2,1,0.9348884241456954,3,0.06690505122208106,0.0386276493332142,0.8872786214519575,1.054181029452962,0.8868385960529281
117,0.5,3,0,0.9647108803828645,2,0.01721245415927239,0.0121710430568841,0.9155823496563223,1.0531354358436509,0.9160368624478477
117,0.5,3,1,0.9964102314753966,2,0.07129115563739154,0.05041045958982512,0.9456673906215106,1.054181029452962,0.9451984086570558
117,0.9,1,0,1.0855590200057252,13,0.06890461312300376,0.019110701210076842,1.0302762189569172,1.0531354358436509,1.0307876680040686
117,0.9,1,1,1.1302633490342182,6,0.05840368364015616,0.02384320400288604,1.0727039508753888,1.054181029452962,1.0721719680544213
117,0.9,2,0,1.1111201832729485,2,0.009334819203630338,0.006600713960037419,1.0545356633148633,1.0531354358436509,1.055059155219525
117,0.9,2,1,1.114951519390486,2,0.003916491704199007,0.0027693778424999755,1.058171886141982,1.054181029452962,1.0576471101638578
117,0.9,3,0,1.0007648307241297,2,0.07207146717963184,0.05096222317278137,0.9498002290636192,1.0531354358436509,0.9502717282724725
117,0.9,3,1,0.9472047249629988,2,0.0016874231342216372,0.0011931883409391775,0.8989677066179768,1.054181029452962,0.898521884286349
118,0.1,1,0,0.7886068617888862,8,0.2033723649682401,0.071902989187494,0.9842857883982461,0.8351083146762576,0.9443168603758922
118,0.1,1,1,0.7978931654575974,7,0.11352230575318681,0.04290739846879561,0.9958763250404569,0.7672857685954448,1.039890479029972
118,0.1,2,0,0.8441880343522079,2,0.06096994775847886,0.043112263508609944,1.0536584516445286,0.8351083146762576,1.010872505418019
118,0.1,2,1,0.8083040088571247,5,0.07763568805200712,0.03471973519285122,1.0088704361748053,0.7672857685954448,1.0534588831704332
118,0.1,3,0,0.7059076483374795,2,0.1318949342350261,0.09326380240174068,0.8810662192363895,0.8351083146762576,0.8452887319307022
118,0.1,3,1,0.7942308394987458,3,0.15644132846675468,0.09032144310266349,0.9913052572899146,0.7672857685954448,1.0351173865150989
118,0.5,1,0,0.8241179434847329,12,0.1998947637994943,0.05770464784461735,1.028608320622456,0.8351083146762576,0.9868395859574393
118,0.5,1,1,0.7192959828107882,6,0.19707683446998686,0.08045628076240186,0.8977766335009916,0.7672857685954448,0.9374551337339355
118,0.5,2,0,0.8506199641870565,2,0.0663124625056805,0.046889991914945355,1.061686351774709,0.8351083146762576,1.018574416322046
118,0.5,2,1,0.5562504389635303,1,,,0.6942742047921209,0.7672857685954448,0.724958629145142
118,0.5,3,0,0.8915181051639627,2,0.1283202111659362,0.09073609147872322,1.112732647319438,0.8351083146762576,1.067547873127779
118,0.5,3,1,0.9872729908070104,2,0.01640365027398606,0.01159913234494811,1.2322474241682633,0.7672857685954448,1.2867083311270886
118,0.9,1,0,0.7595008955566319,14,0.1672822762398611,0.04470806889780252,0.9479576884182126,0.8351083146762576,0.9094639368440056
118,0.9,1,1,0.8691505893545245,3,0.0772995153007699,0.044628895967127095,1.0848150257518783,0.7672857685954448,1.132759950631625
118,0.9,2,0,0.9394199751372956,2,0.07064280370103614,0.049952005539032784,1.1725205240638763,0.8351083146762576,1.1249079414344905
118,0.9,2,1,0.6216095426836927,2,0.1642739572271015,0.11615922912763232,0.7758510208855938,0.7672857685954448,0.8101408472902869
118,0.9,3,0,0.9120954040780647,2,0.2696195999312757,0.19064984745220903,1.1384158411466245,0.8351083146762576,1.092188148589626
118,0.9,3,1,0.7515643589259888,2,0.06629293924224332,0.04687618688297803,0.9380518397714944,0.7672857685954448,0.9795103593564171
119,0.1,1,0,0.8577053626058638,12,0.04969979224029027,0.014347094214300032,0.9675294418261567,0.8863096809024542,0.9677264968295675
119,0.1,1,1,0.8441539898604606,4,0.11249763566863583,0.05624881783431791,0.9522428962593861,0.886670707140299,0.9520490336068913
119,0.1,2,0,0.8933996896000882,2,0.14272531216224496,0.10092203607689024,1.0077942154637585,0.8863096809024542,1.0079994711221194
119,0.1,2,1,0.8612855509001238,4,0.13165619996652944,0.06582809998326472,0.9715680519748141,0.886670707140299,0.9713702550047607
119,0.1,3,0,0.8296868131447666,2,0.05075069209536764,0.03588615853054497,0.9359232834613395,0.8863096809024542,0.9361139012945978
119,0.1,3,1,0.8992837932462775,3,0.09683612448181562,0.05590836253685636,1.0144317436461034,0.886670707140299,1.0142252202586666
119,0.5,1,0,0.8028700605427811,16,0.12324492640578887,0.030811231601447216,0.9056728049080044,0.8863096809024542,0.9058572616800106
119,0.5,1,1,0.8795550688226074,1,,,0.9921768731955066,0.886670707140299,0.991974880572472
119,0.5,2,0,0.9021687254696605,2,0.07667151582279536,0.054214948762150265,1.0176860743119578,0.8863096809024542,1.0178933446276457
119,0.5,2,1,0.7880984090280854,2,0.0241949503337831,0.01710841345148975,0.8890097311207048,0.886670707140299,0.8888287418108914
119,0.5,3,0,0.7776375528353981,2,0.10519238670543742,0.07438224996861242,0.877209424401875,0.8863096809024542,0.8773880840877147
119,0.5,3,1,0.8717085207321851,2,0.0014103123833266252,0.0009972414498416182,0.9833256212094829,0.886670707140299,0.9831254305712093
119,0.9,1,0,0.9194594945589262,15,0.08087947530639295,0.020882990727443592,1.0371908237224727,0.8863096809024542,1.0374020665358392
119,0.9,1,1,0.992248062015504,1,,,1.119299535073681,0.886670707140299,1.1190716621458199
119,0.9,2,0,1.01986952840994,1,,,1.1504577662427558,0.8863096809024542,1.1506920779331813
119,0.9,2,1,0.8514549076419434,1,,,0.960478653214986,0.886670707140299,0.9602831138834685
119,0.9,3,0,0.9739899009546634,2,0.0028168297086800568,0.0019917993884553953,1.0987035248933357,0.8863096809024542,1.0989272958893237
119,0.9,3,1,0.992248062015504,1,,,1.119299535073681,0.886670707140299,1.1190716621458199
120,0.1,1,0,0.9114826577855261,3,0.06670069487632972,0.03850966414198406,0.9281744255535781,0.9665210903198468,0.943055114797229
120,0.1,1,1,0.9687294206820095,7,0.08618676368408408,0.032575534716225645,0.9864695349694155,0.9975120325318267,0.9711455993400271
120,0.1,2,0,0.9320567771224254,2,0.07272426676459527,0.051423822186064776,0.9491253139042052,0.9665210903198468,0.9643418922332918
120,0.1,2,1,0.9349682430240867,6,0.061229922433531994,0.024997011158724373,0.9520900967969029,0.9975120325318267,0.9373002154680831
120,0.1,3,0,0.8892444598449699,2,0.13836472100734773,0.09783863250128032,0.9055289847187846,0.9665210903198468,0.920046617452182
120,0.1,3,1,0.9552296963249411,7,0.05197063713578312,0.019643054476980042,0.9727225933318249,0.9975120325318267,0.9576122043364559
120,0.5,1,0,0.9169757366010538,12,0.07800212935231078,0.022517275189460322,0.9337680978309093,0.9665210903198468,0.9487384660148521
120,0.5,1,1,1.0183727001799159,7,0.07836246871900358,0.029618229193080242,1.0370219201815618,0.9975120325318267,1.0209126977597873
120,0.5,2,0,1.0572940236010042,2,0.09929325120731813,0.070210931254754,1.0766560006542747,0.9665210903198468,1.0939171780008632
120,0.5,2,1,0.9860715937129283,2,0.0027099858980180313,0.0019162494054084653,1.0041292911406747,0.9975120325318267,0.9885310267487591
120,0.5,3,0,1.0198573356468092,2,0.04634977937216613,0.03277424330055903,1.0385337434289599,0.9665210903198468,1.0551837366624996
120,0.5,3,1,1.034653361856913,2,0.06727452030772245,0.04757026951066264,1.0536007257908668,0.9975120325318267,1.037233966221757
120,0.9,1,0,0.9784186576269676,15,0.11627945831660796,0.030023227037749477,0.9963362086341546,0.9665210903198468,1.0123096820403408
120,0.9,1,1,1.0757409929145643,4,0.06644213686617159,0.033221068433085796,1.0954407849829382,0.9975120325318267,1.078424076934873
120,0.9,2,0,1.0609363966354923,2,0.09414215786272323,0.06656855822026604,1.0803650756104033,0.9665210903198468,1.0976857176333328
120,0.9,2,1,1.0020992593888818,2,0.17735043532808697,0.12540569546687655,1.020450467692608,0.9975120325318267,1.0045986681939185
120,0.9,3,0,0.9324237680143732,2,0.07729995778029021,0.05465932433187703,0.9494990254141362,0.9665210903198468,0.9647215951654092
120,0.9,3,1,1.0017430247022006,2,0.17785422725337918,0.1257619301535577,1.0200877093638034,0.9975120325318267,1.0042415449963396
121,0.1,1,0,0.7175038074842942,6,0.092282011305584,0.037673973356071554,0.8850882899622606,0.7602046435680887,0.9438298141887501
121,0.1,1,1,0.7457267156923482,7,0.10600016675429237,0.04006429716617632,0.9199031094838631,0.8611111406795777,0.8660051884868547
121,0.1,2,0,0.6095006439459469,2,0.07978733365986558,0.05641816468368462,0.7518592613082732,0.7602046435680887,0.801758643679419
121,0.1,2,1,0.8528214248330681,4,0.11139773936420047,0.055698869682100235,1.052011499695354,0.8611111406795777,0.9903732335410648
121,0.1,3,0,0.6883514597371845,2,0.007471857029618946,0.005283400773699931,0.8491269454415359,0.7602046435680887,0.9054817877806496
121,0.1,3,1,0.9392847729663248,5,0.23556860786426956,0.10534948410989965,1.1586697447742151,0.8611111406795777,1.090782279538334
121,0.5,1,0,0.8763637792837228,16,0.15459711053656483,0.03864927763414121,1.0810525473177688,0.7602046435680887,1.1527998239663872
121,0.5,1,1,0.9000515607137474,2,0.02250111588015148,0.015910691623119422,1.1102729887150211,0.8611111406795777,1.0452211313901227
121,0.5,2,0,0.9102089657552489,2,0.001866452195212253,0.001319781003995102,1.1228028180551022,0.7602046435680887,1.1973209759455052
121,0.5,2,1,0.902613103962202,3,0.012322255327824895,0.007114257430543004,1.1134328213316427,0.8611111406795777,1.048195826673281
121,0.5,3,0,0.783730385489896,2,0.13848850996441212,0.09792616451225655,0.9667831437952328,0.7602046435680887,1.0309465906593087
121,0.5,3,1,0.6881853033407148,2,0.0005335426658335451,0.0003772716370632478,0.8489219805629058,0.8611111406795777,0.7991829054697955
121,0.9,1,0,0.8850687151275716,17,0.14308978072458342,0.03470436940434867,1.0917906600635077,0.7602046435680887,1.1642506035919777
121,0.9,1,1,0.9191179441958661,2,0.006978096477855064,0.004934259339265278,1.1337926308074049,0.8611111406795777,1.0673627372542296
121,0.9,2,0,0.6848084986321717,2,0.001408678532202267,0.0009960861426321352,0.8447564691414402,0.7602046435680887,0.9008212517855213
121,0.9,2,1,1.0053809114486125,2,0.4491153545673825,0.3175725127495968,1.2402036928483195,0.8611111406795777,1.1675390828821224
121,0.9,3,0,0.6863055366567612,2,0.0014148434371307945,0.0010004453887124674,0.8466031643246171,0.7602046435680887,0.9027905084024804
121,0.9,3,1,0.7968185289633154,2,0.1591124900371714,0.11250952067676087,0.982928232371537,0.8611111406795777,0.9253376147641947
122,0.1,1,0,1.0697800119363783,2,0.0005037953385400982,0.0003562371002118758,0.7763341530839668,1.350224369914686,0.7922979586007416
122,0.1,1,1,1.5550025313945064,7,0.45310410102410525,0.1712572527618956,1.1284577761632109,1.4057538584981835,1.1061698475832538
122,0.1,2,0,1.024298124061601,2,0.06281105743191263,0.044414124643603115,0.7433281681992678,1.350224369914686,0.7586132696792617
122,0.1,2,1,1.4721988101391765,7,0.34806562188996537,0.1315564393502697,1.0683675182637387,1.4057538584981835,1.0472664195366168
122,0.1,3,0,1.4697514611431401,2,0.6917199852835779,0.4891198922762768,1.0665914889970303,1.350224369914686,1.088523873432981
122,0.1,3,1,1.5174189729609948,7,0.47254659181050523,0.17860582354596402,1.1011835705500879,1.4057538584981835,1.079434328981396
122,0.5,1,0,1.444710258705157,8,0.44186045870317453,0.15622126334360656,1.048419210145318,1.350224369914686,1.0699779169268298
122,0.5,1,1,1.3701119302423794,7,0.42060592633827215,0.15897409729300288,0.9942835658984202,1.4057538584981835,0.9746456834954865
122,0.5,2,0,1.682844369376495,2,0.001246674348106393,0.000881531885477349,1.2212319763829353,1.350224369914686,1.2463442423890079
122,0.5,2,1,1.098446446806795,5,0.12318680636046311,0.05509081459061979,0.7971372454849727,1.4057538584981835,0.781393157960316
122,0.5,3,0,1.0243122236287054,2,0.0630425963943528,0.044577847414053455,0.7433384001865594,1.350224369914686,0.7586237120675186
122,0.5,3,1,1.2736576831019644,3,0.3551295053116283,0.20503411548884723,0.9242871877369266,1.4057538584981835,0.906031788852892
122,0.9,1,0,1.3770279574705302,13,0.40929889264014235,0.11351908803112798,0.9993024932301746,1.350224369914686,1.0198512100307726
122,0.9,1,1,1.382945696417907,6,0.4600731652555266,0.1878240832038671,1.0035969676105363,1.4057538584981835,0.9837751381990563
122,0.9,2,0,1.5682459808900315,2,0.5524276996380993,0.3906253725293853,1.1380684830686512,1.350224369914686,1.1614706531990096
122,0.9,2,1,1.9588713534194169,2,0.0,0.0,1.4215434165802565,1.4057538584981835,1.3934668160983377
122,0.9,3,0,1.4910489420201367,2,0.6616007989829475,0.46782241139928005,1.082046967314986,1.350224369914686,1.1042971636738779
122,0.9,3,1,1.0231313020005106,2,0.06094983838738752,0.04309804403594586,0.7424814111029592,1.4057538584981835,0.7278168192926449
123,0.1,1,0,1.1407770236815329,10,0.016928842730562086,0.005353370117936035,1.0119551877256572,1.1286526600017792,1.0107423338547172
123,0.1,1,1,1.1149695929769534,6,0.044892494684761045,0.018327284209711754,0.9890620518706872,1.1259472225195002,0.990250316069005
123,0.1,2,0,1.131468918871279,2,0.0043759490167859395,0.003094263223895943,1.0036981973102714,1.1286526600017792,1.0024952396510503
123,0.1,2,1,1.1299779675001784,4,0.0084358755308458,0.0042179377654229,1.0023756110876259,1.1259472225195002,1.0035798702639531
123,0.1,3,0,1.0798650801213339,2,0.07442685122504882,0.05262773120359431,0.9579217035297098,1.1286526600017792,0.9567736101553436
123,0.1,3,1,1.1269671599467934,3,0.014701127385260592,0.008487699853271182,0.9997047978965792,1.1259472225195002,1.0009058483443043
123,0.5,1,0,1.1381977955812432,9,0.009812123917437495,0.0032707079724791648,1.0096672180328659,1.1286526600017792,1.008457106351434
123,0.5,1,1,1.1369647544991321,6,0.005047792594811776,0.002060752697448055,1.0085734176723937,1.1259472225195002,1.0097851229251922
123,0.5,2,0,1.1395210473220714,2,0.0048081487758756414,0.0033998746043754635,1.0108410420457976,1.1286526600017792,1.0096295235066164
123,0.5,2,1,1.1351103475318214,5,0.006336739300398407,0.0028338759662770593,1.00692841894629,1.1259472225195002,1.0081381478892208
123,0.5,3,0,1.1250512780947164,2,0.001081783455373924,0.0007649364170703165,0.998005266315007,1.1286526600017792,0.9968091317774795
123,0.5,3,1,1.0742294774800816,2,0.07802485871482173,0.055171906698372734,0.9529224992940118,1.1259472225195002,0.9540673452493703
123,0.9,1,0,1.1341744875591113,10,0.01994642225186799,0.00630761254873676,1.006098240625103,1.1286526600017792,1.0048924064533047
123,0.9,1,1,1.1471727914847807,5,0.0061824348585224126,0.002764868922024082,1.017628715745268,1.1259472225195002,1.0188513000793986
123,0.9,2,0,1.143983051126685,2,0.004473280219433047,0.0031630867773087545,1.0147991756722607,1.1286526600017792,1.0135829132098813
123,0.9,2,1,1.1391481800478487,4,0.0066894445579126875,0.0033447222789563438,1.0105102806746884,1.1259472225195002,1.0117243128845854
123,0.9,3,0,1.1248352576580412,2,0.009370776274841801,0.006626139448922652,0.99781363990861,1.1286526600017792,0.9966177350401744
123,0.9,3,1,1.1289847312079107,3,0.012669595811203888,0.0073147945521223195,1.0014945356471738,1.1259472225195002,1.0026977362949692
124,0.1,1,0,1.0098618787078542,17,0.05920208995337982,0.014358615890300182,0.9921210573619662,1.0205745290404051,0.9895033140376103
124,0.1,1,1,1.0023802487356224,2,0.08010138834613437,0.0566402348820087,0.9847708614635537,1.0151888915910665,0.9873829954587371
124,0.1,2,0,1.0010099716111114,2,0.07044518215541389,0.04981226600401473,0.9834246567811983,1.0205745290404051,0.9808298591895201
124,0.1,2,1,1.0839802399435428,2,0.0359854356026431,0.02544554553858075,1.0649373389441334,1.0151888915910665,1.0677621169048277
124,0.1,3,0,1.0092361020242968,2,0.05377067607701701,0.03802160968304399,0.9915062740554037,1.0205745290404051,0.9888901528565784
124,0.1,3,1,0.9927915394862056,2,0.07198579856345791,0.05090164631334992,0.9753506025550382,1.0151888915910665,0.9779377490333268
124,0.5,1,0,1.0717907586106556,17,0.06413678180822018,0.01555545446367559,1.0529619972031898,1.0205745290404051,1.0501837231019342
124,0.5,1,1,1.004804479789688,2,0.06575597005592818,0.04649649233004637,0.9871525046638364,1.0151888915910665,0.989770956038434
124,0.5,2,0,0.9971544710347476,2,0.08680474435164724,0.06138022337021442,0.9796368879891175,1.0205745290404051,0.977052084547242
124,0.5,2,1,1.0121845327463737,2,0.03859525007298954,0.027290963048201496,0.9944029080082452,1.0151888915910665,0.9970405912933265
124,0.5,3,0,0.9457400138536136,1,,,0.9291256579905101,1.0205745290404051,0.9266741300538289
124,0.5,3,1,1.0432213534370782,2,0.0,0.0,1.0248944871143058,1.0151888915910665,1.0276130502197256
124,0.9,1,0,1.0662421885154587,17,0.0627626578883863,0.015222180459901305,1.0475109020130857,1.0205745290404051,1.0447470108018397
124,0.9,1,1,1.0395834971058733,2,0.01589397925217726,0.011238740509252831,1.021320539086419,1.0151888915910665,1.0240296221884126
124,0.9,2,0,1.0517810170290085,2,0.0013559188504365294,0.000958779413882338,1.0333037781990972,1.0205745290404051,1.0305773729410486
124,0.9,2,1,1.0014023799055038,2,0.06989023302349633,0.049419857709622234,0.9838101714145939,1.0151888915910665,0.9864197571508534
124,0.9,3,0,1.0323543599768987,2,0.02611752302422781,0.01846787763822727,1.01421840034504,1.0205745290404051,1.0115423524703968
124,0.9,3,1,0.9563517531697103,2,0.122852166856041,0.0868696002673678,0.9395509748112683,1.0151888915910665,0.9420431617123558
125,0.1,1,0,0.6562136216453218,4,0.1795192718797905,0.08975963593989525,0.7387765425414299,0.8511344841737947,0.7709869989374422
125,0.1,1,1,0.83154644573594,7,0.15255853858698085,0.05766170764008607,0.9361692410515844,0.9253529483803382,0.8986262454681866
125,0.1,2,0,0.5804738341901057,2,0.0202478418125324,0.014317386250034175,0.653507391668438,0.8511344841737947,0.6820001362693908
125,0.1,2,1,0.9262085476410261,6,0.06340839432701163,0.02588636858506101,1.0427414578547016,0.9253529483803382,1.0009246193705714
125,0.1,3,0,0.7912884371294,2,0.28128851856653125,0.1989010189483123,0.890846084952856,0.8511344841737947,0.9296867320532926
125,0.1,3,1,0.9559745213494552,6,0.05427762561177121,0.022158747866443188,1.0762525012349897,0.9253529483803382,1.0330917765191265
125,0.5,1,0,0.8880480160626673,14,0.12149324268983884,0.03247043492525391,0.99977967734439,0.8511344841737947,1.0433697994561988
125,0.5,1,1,0.9056025784975725,3,0.2728491248707725,0.15752951569229434,1.019542904613233,0.9253529483803382,0.9786563927663113
125,0.5,2,0,1.0243950500444234,2,0.05562067405641205,0.039329755799455635,1.1532815051459233,0.8511344841737947,1.2035642652157545
125,0.5,2,1,0.9336924939365722,4,0.06671583191169733,0.033357915955848666,1.0511670128666908,0.9253529483803382,1.0090122861453361
125,0.5,3,0,0.8585923293894873,2,0.023929436057948866,0.01692066650654553,0.9666179604266065,0.8511344841737947,1.0087622406968177
125,0.5,3,1,0.9127535220808093,2,0.03769293107317376,0.026652927164638292,1.0275935594641434,0.9253529483803382,0.9863841939212687
125,0.9,1,0,0.9193880328460136,15,0.12787139122658459,0.03301625124512902,1.0350628053970183,0.8511344841737947,1.080191262299134
125,0.9,1,1,1.009203784354517,3,0.058405175373165696,0.03372024372376452,1.1361789178587558,0.9253529483803382,1.09061497682689
