subj,baseline,cruising_rate,post_encounter_rate,encounter_spike,spike_peak,spike_peak_time,threat_gain_pre,threat_gain_post,ramp_speed,c_effort,c_death,log_ce,log_cd
244,1.1070610892587003,1.2052587100939662,1.1359634098907143,0.05918731434045753,0.3149112253039512,2.3,0.03531165367012523,0.10294602432482258,0.04957636064690939,0.3491450786083953,56.9380708396765,-1.0522677451398692,4.041964200694205
245,0.9456009716150107,0.9934969436543056,0.9847426367128593,0.09571647966014361,0.14054335358280423,1.3,0.06792981177296487,0.08438871739578468,0.043513007605599174,0.9425089984647818,38.503899329549895,-0.059209812262808505,3.6507595174521454
246,1.05670816289666,0.9665791918490338,1.0118753588486142,0.04295597935223178,0.2625844580722616,2.1,0.1603259170846626,0.096387383207162,-0.10057845251136946,0.92032963595073,25.991444200905367,-0.0830233731667026,3.257767414670386
247,0.882133609038658,0.8756659714445357,0.9442200537486253,0.03825649100753768,0.14076740972001134,0.1,-0.027289789562341626,-0.0021532524742546855,0.0159061405885683,0.639973778619156,21.4286491692282,-0.44632807437531874,3.064728772931678
248,1.0441813612689121,1.0261810658680175,0.9860903549149145,0.043799893299683444,0.090044647730526,2.7,0.026856577442581964,0.0503436794848755,-0.015822167840865514,0.4389546672699354,31.92416554546775,-0.8233591348610357,3.4633632636120124
249,0.8186736545813333,0.8565958271136381,0.8353991249614772,0.10677238127308226,0.14394700219466738,1.3,0.033488512970034856,0.05491712037322949,0.03251285735430292,0.3605160436555079,10.93589256302078,-1.0202188193486288,2.3920502752165493
250,0.6639005796436331,0.7214498763919701,0.7459822414386261,0.03354789182366334,0.12059150899832671,1.7,0.04194780838508505,0.06172541594520864,0.06485964034511424,0.44193914054165,1.5630314857515464,-0.816583097466966,0.44662719567121373
251,1.0065346795070804,0.9572899907041252,1.0306890628246925,0.01846415124852533,0.2800475569950571,1.9,0.021286035636953415,0.03523479216667358,-0.07029613832617224,0.2489159084537139,83.78761492694726,-1.3906401566100337,4.428285203331021
252,0.7774957459152236,0.8282349463344911,0.8501250213959519,0.08752863117089513,0.18889337229084835,2.9,0.038442838473778496,0.07189189766442827,0.044369619652013456,0.4306443544437325,10.847899647123803,-0.8424726932169944,2.383971480337017
253,0.926990736112303,0.9168495876540448,0.9418454476855576,0.018779134634293804,0.09327917264764107,2.1,0.12329019214666082,-0.0955695156876506,0.006854950213942687,0.8523804441721642,40.59741837348904,-0.1597223210994921,3.703704477726081
254,0.5349845047691416,0.5330009189695256,0.5621000273912085,-0.004755988371722064,0.07556340034231557,2.5,-0.02965962728396765,0.0005465596502464143,-0.0063915284260022695,0.3758863823223451,0.808201515193751,-0.9784683559308228,-0.21294385156378365
255,0.9674875015604399,0.9809866404718333,0.9968751455626175,-0.023479354239454443,0.0886461867298588,1.3,0.0004634906425113883,0.014371381760210467,0.013716405443229425,0.2327658896342022,28.90068553714592,-1.457722096050132,3.3638653158455574
256,0.9348879203394211,0.973489875119062,0.9624053442516916,0.027969023215795218,0.10910830744290079,1.5,-0.034478835064890356,0.04912686369597852,0.04294189013719857,0.6832644498408323,47.77306926485464,-0.3808733057099466,3.8664620762245074
257,2.65534789031434,2.664162059437145,2.4980830350262986,-0.05957513888302435,0.21868277887447984,2.1,-0.04337116768280991,-0.017972864711556902,0.005233083611037745,0.531831285141822,7165.812529456591,-0.6314289731299216,8.877076736408624
258,0.877193165988496,0.905315164443105,0.8990297110305402,0.05496843301094416,0.15066626649209525,2.1,0.05352012770852088,0.07118107917134875,0.023110464897569644,0.3125465312550785,15.026166343954904,-1.1630019208739368,2.7097931042939782
259,0.8457933577909952,0.8529643275100675,0.865594157619093,-0.012618877942508067,0.03434828233192,2.9,-0.024101965583707252,0.005180867251699639,0.002046496140034235,1.3136571020247827,20.49583797585095,0.2728149286439422,3.0202218399636354
260,0.921733943566909,0.8962322903294506,0.9013160941721374,0.003945182459006225,0.05206423880461053,1.5,0.02753957177947619,-0.01500281625054134,-0.029229774664747014,0.6620517000548737,22.925865399072197,-0.4124116293348941,3.132265766571692
261,1.0695780923882816,1.0707995537560977,1.026750372508933,0.07562589968850618,0.2069037107347962,0.9,0.04607872064379448,0.0926359980998106,0.0029468640095297077,0.3090539767322844,53.99934283651288,-1.1742393353580094,3.988971876796017
262,1.1699724653874195,1.0353843912371992,1.0753567389117757,0.1525845492985322,0.35408938660416445,2.3,0.07577230563199522,0.17404325422038225,-0.10155114181293065,0.8511796861027897,53.35380621209735,-0.16113202569035137,3.976945319384656
263,0.882732735873019,0.9223249278108447,0.9059842196438943,0.019070456818247827,0.09114494594368694,2.9,-0.03862905542184336,-0.014352043260629999,0.028347691546748054,1.4270245558905,17.943256582383913,0.35559154639884993,2.887214366488061
264,0.9142444832171682,0.8551009052627947,0.9070530531589057,0.0006176362442211758,0.2871657019468965,2.3,0.0217452766860341,-0.004103915597195473,-0.05433950990818995,0.3680723841351607,8.585313940419109,-0.9994756641358734,2.1500530621629608
265,0.9882761202226487,0.9744540457753498,0.979580824814333,0.05762241411223969,0.11050246998781921,0.5,0.04380800797632067,0.051480388930851495,-0.0095694185773479,0.3685908741898479,44.52328241438206,-0.9980679920836972,3.796012252673819
266,0.9116649669030078,0.9487634780804669,0.909279830709847,0.011922566640033517,0.08646151105913547,2.5,0.11206525836602432,0.04132939423391524,0.015335678269122374,0.4424360346422646,9.72088854416012,-0.8154593794639168,2.274277028302585
267,0.8248863247415931,1.0071254896355153,0.997971564655568,-0.0004709365987715985,0.12046990361258858,2.9,0.2053762681022847,0.008892013519987585,0.17850705674686182,0.3264320733007397,73.50518375279714,-1.119533396930724,4.297355930980802
268,0.6574630405268118,0.7111347111930904,0.7752576801819613,-0.001539729884571972,0.19193520331051528,2.1,-0.0030877808433775744,-0.04127081325072346,0.05957717798090545,1.1701339963153958,2.6075848902266245,0.15711826901727102,0.9584244635379694
269,1.0157626037300609,1.0446650264971629,0.9973308739289182,0.04294328732045187,0.11117676236740304,2.1,0.051240237616549944,0.06538793858407488,0.016043631749043025,0.5703956435322183,42.32248856204263,-0.5614250474774545,3.7453185892721015
270,1.0073392629189357,1.0603942099511945,1.0547969440089817,0.050877726573407646,0.14781355860181178,1.5,0.03649680156664292,0.056001907027031006,0.04839139917695674,4.234067535419448,35.25829568626667,1.4431631233222233,3.562700840187983
271,0.8437936489983973,0.8811473312864487,0.8920655932978079,0.040839376039471145,0.11858584521208915,1.5,-0.02071764496078088,0.034613700485704,0.047243994727435,0.2998700811138743,22.26508673307607,-1.2044059610785307,3.103019834255684
272,0.9985794777885477,1.0262092663399176,1.0546866717454937,0.062463970501014134,0.21513543899547127,2.9,0.042138116059373676,0.050417473395492296,0.020859682196438824,0.7881512664073398,53.73042788089912,-0.238065245100828,3.9839794682470657
273,0.8777199755372573,0.8971397403404044,0.9927211563365612,0.02524309796260845,0.19312174542818783,0.3,-0.03498425974662378,0.05047842784255663,0.001258852128284397,1.0649596289889558,17.808159437988706,0.0629368913902743,2.8796567476595913
274,1.0015793000817215,1.0259491339295372,0.9842742757246767,0.0499963983495898,0.13107058328802856,1.7,0.02421831249318629,0.057751564499009866,0.017526950666059193,0.6556364840309697,45.7158025104663,-0.42214878382716303,3.822444026104468
275,0.9470565913402875,0.9445642503973675,0.9150287046591133,0.03668264014032717,0.13193162614715725,2.9,0.029935381810277217,0.030476493270991,0.001296537520441822,1.2105066936640758,20.77551522734563,0.19103902704948214,3.0337751407875686
276,0.8558200450907039,0.889395734671768,0.9133199504397599,0.07078979832886466,0.29335326203732937,2.7,-0.0017990309843980423,0.06114284821131177,0.012604292739098083,0.5598954629598407,5.825270448869064,-0.5800051859645673,1.7622054273643692
277,0.9984581990999933,1.0019966255049475,1.0144396192474092,0.03947754672438135,0.19962705717624685,2.9,0.05489591572537722,0.054753093343873016,-0.003749297550571864,0.6468605272698436,18.872281028520103,-0.4356245760813465,2.9376942332895455
278,1.026629651753804,1.045348501688435,1.0345229135326586,0.06724591385911816,0.30453188776409945,0.3,0.23965255858820522,0.0736082180182841,-0.001907367827692039,0.1603473183570754,11.420731264435188,-1.8304130766680327,2.4354302358411233
279,0.6915265837643962,0.7529361562229491,0.80400108725453,0.032596603031353186,0.13623186614596405,0.9,-0.006633783392758885,-0.016807465813539202,0.05645442742706275,0.5126986189841138,2.433378439845856,-0.6680670938100872,0.8892805962373836
280,1.7388331755271316,1.5528306567076064,1.5469850032214028,-0.23699865056663896,0.1637621283906503,1.9,-0.1382588309238999,-0.16115487023952935,-0.2546001286905525,0.6886005254864677,753.6415683510694,-0.3730939649550486,6.624916881442438
281,1.01786656346709,0.995862422190763,0.9889403938187431,-0.0030570457800094485,0.11658531953513218,0.1,-0.02978636605544116,0.005920411512333468,-0.016615183743080412,0.6292424894987255,51.45669502229741,-0.4632385806776314,3.9407405805839337
282,0.7359710359841527,0.8870871139719153,0.9794013999534552,0.08095957521785556,0.20314135050571813,1.9,0.0547904453345488,0.07058439713479725,0.14517414209085608,1.0107230099813085,34.812660688079966,0.010665926220361156,3.5499811334924325
283,1.2540346496838044,1.2962591338244729,1.3304106893794625,0.07415161410729983,0.25576376665105927,0.3,0.060118018503495296,0.021208260316041505,-0.0034694958141011224,0.4827024263397679,203.46096420011455,-0.7283549097284311,5.315474164369976
284,1.3162055402178552,1.2164259096460042,1.2943763502010681,0.02087328138705462,0.27236372886143556,1.3,0.40839553828624164,0.061263975513069946,-0.032111833550356995,4.361418436913373,178.43297096295535,1.4727973340200413,5.184213017884527
285,0.676898833577382,0.6724290904741588,0.6678956337674343,0.011999677827491007,0.1649272927418598,2.9,-0.055439024370510626,-0.015768331895065546,-0.0033809911573099947,0.589207534495303,1.3971180481407053,-0.5289768068051874,0.33441157787925063
286,0.7553727057367103,0.8355725535012942,0.8584503669270497,0.06498745453360075,0.17355895910515862,2.7,0.056209566463680916,0.05304193476588093,0.08037254894964063,0.6244291469503278,6.590609082474055,-0.47091741149707383,1.8856457695050814
287,0.8875639829584759,0.9466252788215914,0.9366202008895972,0.02908719579043052,0.10953685780224975,1.5,0.018533171956710004,0.06184742078107741,0.05421232678687039,0.871801405622604,21.112861527634937,-0.1371936268568184,3.0498824058539706
288,0.9368694198429927,0.9255942368791328,0.8738736965497423,0.05774411026543661,0.1617034862019887,0.7,0.02480323783925653,0.05955163760180082,-0.006175556012723464,1.569318001563835,14.842866667804117,0.45064113107546555,2.6975193907689006
289,0.7510889648297583,0.7917110075425191,0.7787887498782817,0.009813702886575282,0.15838046231450265,2.9,-0.0156994986420681,0.041376592213987484,0.03444122808964085,0.4649755941917106,4.072930190288356,-0.7657703603814231,1.404362688889721
290,0.8181481726427897,0.8351275636326315,0.7871868127864818,0.018629028233157863,0.0802239249935327,2.3,0.04977613067672615,0.05896927346637493,0.019873758184884998,0.8095238312411484,2.5131510361703677,-0.21130906683990638,0.9215373586934752
291,0.9199311080141254,1.013889264511551,1.0154065080945167,0.0754072397101444,0.1813871630223759,0.7,0.15321777142186166,0.0164473117007371,0.1186979240168608,0.3883130314197014,32.4478693108546,-0.9459434826229911,3.479634780311895
292,0.7309272380322818,0.7702389548624162,0.7789610217626941,0.09502639627464879,0.2364713341608058,1.5,-0.015610155954255744,0.04674773571028079,0.029342294316891882,2.577647490081877,2.202303828275172,0.9468771574180714,0.789504007108954
293,1.0560935785933023,1.1079551180589355,1.0441958329614756,0.03636172262957389,0.16640739836363405,2.7,0.033814519674510324,0.01650795379399872,0.027241581172001154,0.3467509236415877,59.90110230486936,-1.0591485560803249,4.092694907370602
