subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
175,0.1,3,1,0.8113524507126058,2,0.18965137519809697,0.13410377346392857,5.0,0.9,0.7536754660550334,1.0765276133499093,1.0765276133499093
175,0.5,1,0,0.7304746876174573,4,0.07259855324771816,0.03629927662385908,1.0,0.4,0.7118792803412954,1.0261215739658087,1.0261215739658087
175,0.5,1,1,0.8086563879978327,1,,,5.0,0.9,0.7536754660550334,1.0729503936629199,1.0729503936629199
175,0.5,2,0,0.6911598536795172,4,0.08165647398512284,0.04082823699256142,1.0,0.4,0.7118792803412954,0.9708947468567356,0.9708947468567356
175,0.5,2,1,0.9422590292155509,1,,,5.0,0.9,0.7536754660550334,1.250218524622569,1.250218524622569
175,0.5,3,0,0.7793864374693229,4,0.1125203048877201,0.05626015244386005,1.0,0.4,0.7118792803412954,1.0948295012823839,1.0948295012823839
175,0.5,3,1,0.6723461532148192,1,,,5.0,0.9,0.7536754660550334,0.8920897435259282,0.8920897435259282
175,0.9,1,0,0.8181117641880904,4,0.22693841680284363,0.11346920840142181,1.0,0.4,0.7118792803412954,1.1492282284095472,1.1492282284095472
175,0.9,1,1,0.6753726421316448,1,,,5.0,0.9,0.7536754660550334,0.896105382953157,0.896105382953157
175,0.9,2,0,0.7000649927076794,5,0.045942118396895895,0.020545939953160577,1.0,0.4,0.7118792803412954,0.9834040855523258,0.9834040855523258
175,0.9,3,0,0.7350018448939648,5,0.06587146100662908,0.02945861291760987,1.0,0.4,0.7118792803412954,1.0324810191716547,1.0324810191716547
176,0.1,1,1,0.7487858876765535,5,0.0244495841081585,0.010934186417488195,5.0,0.9,0.7612755176339755,0.983593811086636,0.983593811086636
176,0.1,2,0,0.7663168368757101,2,0.004417238331705795,0.0031234591784663197,1.0,0.4,0.7659165663781214,1.0005226032640624,1.0005226032640624
176,0.1,2,1,0.7794501783087773,3,0.04193649722958837,0.024212047964372842,5.0,0.9,0.7612755176339755,1.023873959235269,1.023873959235269
176,0.1,3,0,0.7392980479794518,1,,,1.0,0.4,0.7659165663781214,0.9652461905550055,0.9652461905550055
176,0.1,3,1,0.7412737744351103,4,0.01998598621613409,0.009992993108067045,5.0,0.9,0.7612755176339755,0.973726012809357,0.973726012809357
176,0.5,1,1,0.7635555782041804,5,0.02928443895878338,0.01309639923895656,5.0,0.9,0.7612755176339755,1.0029950530621177,1.0029950530621177
176,0.5,2,0,0.7769425594192498,2,0.023845977465071576,0.01686165236957371,1.0,0.4,0.7659165663781214,1.0143958147990821,1.0143958147990821
176,0.5,2,1,0.7531033565268143,2,0.038125477326245605,0.026958783553362228,5.0,0.9,0.7612755176339755,0.9892651728344554,0.9892651728344554
176,0.5,3,0,0.7847937950865099,3,0.022576049157966235,0.01303428805859003,1.0,0.4,0.7659165663781214,1.0246465862432712,1.0246465862432712
176,0.5,3,1,0.7578188941831101,2,0.015730381897546747,0.011123059710409415,5.0,0.9,0.7612755176339755,0.995459431742126,0.995459431742126
176,0.9,1,0,0.7973979014526156,2,0.05139610122336802,0.03634253170159373,1.0,0.4,0.7659165663781214,1.041102825629381,1.041102825629381
176,0.9,1,1,0.7658831267677678,3,0.0191197741471974,0.011038806750729267,5.0,0.9,0.7612755176339755,1.006052485633733,1.006052485633733
176,0.9,2,0,0.7210202598252555,2,0.07201383012487386,0.05092146762051438,1.0,0.4,0.7659165663781214,0.9413822490285433,0.9413822490285433
176,0.9,2,1,0.8100953833603389,3,0.01692084305728355,0.009769253294038069,5.0,0.9,0.7612755176339755,1.0641290368539558,1.0641290368539558
176,0.9,3,0,0.7756465640080573,4,0.017258274489273567,0.008629137244636783,1.0,0.4,0.7659165663781214,1.0127037304806543,1.0127037304806543
176,0.9,3,1,0.7315134792431265,1,,,5.0,0.9,0.7612755176339755,0.9609050367423496,0.9609050367423496
177,0.1,1,1,1.0614829884921715,5,0.05329003114164403,0.023832026431159354,5.0,0.9,1.0379595204846297,1.0226631843952436,1.0226631843952436
177,0.1,2,1,1.0231167000081964,5,0.05822804298140511,0.026040372460640268,5.0,0.9,1.0379595204846297,0.9857000006421223,0.9857000006421223
177,0.1,3,0,1.0680883365889575,2,0.1342591688221358,0.09493556871060171,1.0,0.4,1.0199366936714482,1.0472104231726174,1.0472104231726174
177,0.1,3,1,1.043124905609747,3,0.06608803983408962,0.03815594758842635,5.0,0.9,1.0379595204846297,1.0049764803185248,1.0049764803185248
177,0.5,1,0,1.0862354264507068,1,,,1.0,0.4,1.0199366936714482,1.0650027920268308,1.0650027920268308
177,0.5,1,1,1.0858703487020163,4,0.004751888027577038,0.002375944013788519,5.0,0.9,1.0379595204846297,1.046158667338989,1.046158667338989
177,0.5,2,1,1.0262818810734022,5,0.06149525815552722,0.02750151550593144,5.0,0.9,1.0379595204846297,0.9887494269470402,0.9887494269470402
177,0.5,3,0,0.9116539531667982,3,0.1159920826435374,0.06696806013811164,1.0,0.4,1.0199366936714482,0.8938338612812659,0.8938338612812659
177,0.5,3,1,0.9380779200014334,2,0.030689680194571863,0.021700880978028247,5.0,0.9,1.0379595204846297,0.9037711986720244,0.9037711986720244
177,0.9,1,1,1.094536606320803,5,0.09640226467136787,0.04311240339802099,5.0,0.9,1.0379595204846297,1.0545079887217155,1.0545079887217155
177,0.9,2,0,1.030152448599521,3,0.09806658462402693,0.05661876903118916,1.0,0.4,1.0199366936714482,1.010016067655434,1.010016067655434
177,0.9,2,1,1.031184813669267,2,0.08206970620976303,0.058032045790911146,5.0,0.9,1.0379595204846297,0.9934730529643395,0.9934730529643395
177,0.9,3,0,1.0035533035512585,5,0.12929646454570953,0.05782313679491959,1.0,0.4,1.0199366936714482,0.9839368558638529,0.9839368558638529
178,0.1,1,0,0.9524549063913658,1,,,1.0,0.4,0.9565390295101843,0.9957303121014206,0.9957303121014206
178,0.1,1,1,0.960117422331899,4,0.003227496955038708,0.001613748477519354,5.0,0.9,0.9447975668181081,1.0162149608041278,1.0162149608041278
178,0.1,2,0,0.9578010632362037,2,0.008401976480567085,0.005941094544778868,1.0,0.4,0.9565390295101843,1.0013193750459568,1.0013193750459568
178,0.1,2,1,0.9621050574792264,3,0.0008093321232505772,0.0004672681192225322,5.0,0.9,0.9447975668181081,1.0183187290790836,1.0183187290790836
178,0.1,3,0,0.9614636461700885,1,,,1.0,0.4,0.9565390295101843,1.0051483698082093,1.0051483698082093
178,0.1,3,1,0.9597259034521715,4,0.003381204997407492,0.001690602498703746,5.0,0.9,0.9447975668181081,1.0158005663417815,1.0158005663417815
178,0.5,1,0,0.9575435602248425,1,,,1.0,0.4,0.9565390295101843,1.0010501722184537,1.0010501722184537
178,0.5,1,1,0.9419740076316017,4,0.024432007029961556,0.012216003514980778,5.0,0.9,0.9447975668181081,0.9970114664922184,0.9970114664922184
178,0.5,2,0,0.9606327625274484,1,,,1.0,0.4,0.9565390295101843,1.0042797344289867,1.0042797344289867
178,0.5,2,1,0.9599072157745041,4,0.004356705094312414,0.002178352547156207,5.0,0.9,0.9447975668181081,1.0159924723422842,1.0159924723422842
178,0.5,3,0,0.9556447632987325,3,0.008362002342573997,0.004827804303449379,1.0,0.4,0.9565390295101843,0.9990651022238897,0.9990651022238897
178,0.5,3,1,0.9604146491168246,2,0.0002469062756376368,0.00017458910182088783,5.0,0.9,0.9447975668181081,1.0165295538930226,1.0165295538930226
178,0.9,1,1,0.9513432346972219,5,0.009375142749771515,0.004192691297450681,5.0,0.9,0.9447975668181081,1.006928116782898,1.006928116782898
178,0.9,2,0,0.9480907399544101,1,,,1.0,0.4,0.9565390295101843,0.9911678569351212,0.9911678569351212
178,0.9,2,1,0.8462994550589431,4,0.23441984190594672,0.11720992095297336,5.0,0.9,0.9447975668181081,0.8957468613187826,0.8957468613187826
178,0.9,3,0,0.9586807942783833,3,0.0034576306215005157,0.001996263970081616,1.0,0.4,0.9565390295101843,1.0022390772379624,1.0022390772379624
178,0.9,3,1,0.9612911558205804,2,0.002472664587033035,0.001748437897090893,5.0,0.9,0.9447975668181081,1.017457272945801,1.017457272945801
179,0.1,1,0,0.9899701499512235,1,,,1.0,0.4,0.8153740334525603,1.214130091633365,1.214130091633365
179,0.1,1,1,0.81609390722138,4,0.11270325612836095,0.056351628064180474,5.0,0.9,0.8275813948610511,0.9861192050582531,0.9861192050582531
179,0.1,2,0,0.85067497403946,1,,,1.0,0.4,0.8153740334525603,1.0432941682450003,1.0432941682450003
179,0.1,2,1,0.8568294341056575,4,0.1195312968610119,0.05976564843050595,5.0,0.9,0.8275813948610511,1.0353415862490687,1.0353415862490687
179,0.1,3,0,0.8178720033382691,4,0.09107374361524127,0.04553687180762064,1.0,0.4,0.8153740334525603,1.0030635877317942,1.0030635877317942
179,0.1,3,1,0.9875918519207516,1,,,5.0,0.9,0.8275813948610511,1.1933470931721053,1.1933470931721053
179,0.5,1,0,0.7576857292797854,1,,,1.0,0.4,0.8153740334525603,0.929249274803977,0.929249274803977
179,0.5,1,1,0.8066876480091608,3,0.07520891292917219,0.04342188612511669,5.0,0.9,0.8275813948610511,0.9747532424222777,0.9747532424222777
179,0.5,2,0,0.8253215741986022,2,0.08848100983006892,0.0625655220570753,1.0,0.4,0.8153740334525603,1.0121999724518094,1.0121999724518094
179,0.5,2,1,0.9780402743146249,3,0.007151883139520566,0.004129141655814944,5.0,0.9,0.8275813948610511,1.1818055364558255,1.1818055364558255
179,0.5,3,0,0.8204802406786678,4,0.12061316070159916,0.06030658035079958,1.0,0.4,0.8153740334525603,1.0062624108894982,1.0062624108894982
179,0.9,1,0,0.6863405995042561,2,0.10282413156999033,0.07270764070275793,1.0,0.4,0.8153740334525603,0.8417493951801059,0.8417493951801059
179,0.9,1,1,0.6735866124842502,3,0.21098034366710927,0.1218095582099253,5.0,0.9,0.8275813948610511,0.8139218893355423,0.8139218893355423
179,0.9,2,0,0.7320912174698854,4,0.20910587167823122,0.10455293583911561,1.0,0.4,0.8153740334525603,0.8978593718148856,0.8978593718148856
179,0.9,2,1,0.6395056413588998,1,,,5.0,0.9,0.8275813948610511,0.7727404764413187,0.7727404764413187
179,0.9,3,0,0.8579298126128928,4,0.09049637618334419,0.045248188091672095,1.0,0.4,0.8153740334525603,1.0521917272495636,1.0521917272495636
179,0.9,3,1,0.8623157894736841,1,,,5.0,0.9,0.8275813948610511,1.0419709708656089,1.0419709708656089
180,0.1,1,1,0.8908239029169099,5,0.01345748185894917,0.006018368848516116,5.0,0.9,0.8955465821626678,0.9947264839821587,0.9947264839821587
180,0.1,2,1,0.8821741085803755,5,0.008625900329530234,0.0038576199007934876,5.0,0.9,0.8955465821626678,0.9850678079190488,0.9850678079190488
180,0.1,3,1,0.8894607784418044,5,0.022081018013069244,0.009874931457924034,5.0,0.9,0.8955465821626678,0.9932043694408763,0.9932043694408763
180,0.5,1,1,0.9141166091199139,5,0.07696679548004448,0.0344205973407406,5.0,0.9,0.8955465821626678,1.0207359698837788,1.0207359698837788
180,0.5,2,0,0.8805924988846496,2,0.009626730876211092,0.0068071266832267765,1.0,0.4,0.9465395682245775,0.930328248756019,0.930328248756019
180,0.5,2,1,0.8688696086188529,3,0.014810048972968306,0.008550585761254793,5.0,0.9,0.8955465821626678,0.9702115176640032,0.9702115176640032
180,0.5,3,0,0.9064003882930154,2,0.027133918204279052,0.019186577562406826,1.0,0.4,0.9465395682245775,0.9575937644034774,0.9575937644034774
180,0.5,3,1,0.866368199823435,3,0.0017703865537621961,0.0010221331533842978,5.0,0.9,0.8955465821626678,0.9674183533046717,0.9674183533046717
180,0.9,1,0,0.8756770310218613,2,0.018561800103689907,0.013125174724348293,1.0,0.4,0.9465395682245775,0.9251351559072878,0.9251351559072878
180,0.9,1,1,0.9570128676373835,3,0.11744546531317347,0.06780717101366156,5.0,0.9,0.8955465821626678,1.068635497805463,1.068635497805463
180,0.9,2,0,1.1385836875584951,5,0.13862602253010062,0.06199544196554447,1.0,0.4,0.9465395682245775,1.2028907462306455,1.2028907462306455
180,0.9,3,0,0.9314442353648662,5,0.109025423881776,0.04875765181507602,1.0,0.4,0.9465395682245775,0.9840520847025702,0.9840520847025702
181,0.1,1,1,1.01752921597841,5,0.11357928228253414,0.05079419920387676,5.0,0.9,0.9996264504703999,1.017909455576716,1.017909455576716
181,0.1,2,0,0.8662183310070635,1,,,1.0,0.4,1.0000122117562387,0.8662077530891307,0.8662077530891307
181,0.1,2,1,0.9785071623602111,4,0.1175206915627536,0.0587603457813768,5.0,0.9,0.9996264504703999,0.9788728198416012,0.9788728198416012
181,0.1,3,0,1.003088734537195,1,,,1.0,0.4,1.0000122117562387,1.003076485211669,1.003076485211669
181,0.1,3,1,0.9793640874793754,4,0.020356388430524106,0.010178194215262053,5.0,0.9,0.9996264504703999,0.9797300651843601,0.9797300651843601
181,0.5,1,0,0.9488535675413232,1,,,1.0,0.4,1.0000122117562387,0.9488419805143482,0.9488419805143482
181,0.5,1,1,1.046888791365515,4,0.07133030300129646,0.03566515150064823,5.0,0.9,0.9996264504703999,1.0472800023177404,1.0472800023177404
181,0.5,2,0,0.991239533420454,1,,,1.0,0.4,1.0000122117562387,0.9912274287927165,0.9912274287927165
181,0.5,2,1,1.0064635269522813,4,0.14340667962087794,0.07170333981043897,5.0,0.9,0.9996264504703999,1.0068396314229822,1.0068396314229822
181,0.5,3,0,1.0072349593481902,5,0.02933205115751413,0.013117692061540598,1.0,0.4,1.0000122117562387,1.0072226593905957,1.0072226593905957
181,0.9,1,0,1.0504126141373507,3,0.08711951683398957,0.050298476495774014,1.0,0.4,1.0000122117562387,1.0503997869111998,1.0503997869111998
181,0.9,1,1,1.0814836958289353,2,0.10311709896734754,0.07291479993609577,5.0,0.9,0.9996264504703999,1.0818878345206007,1.0818878345206007
181,0.9,2,0,1.0337406598731593,3,0.0973617910561164,0.05621185627503291,1.0,0.4,1.0000122117562387,1.0337280362383636,1.0337280362383636
181,0.9,2,1,0.8871486733280711,2,0.002317133688208907,0.0016384609438483133,5.0,0.9,0.9996264504703999,0.8874801911359994,0.8874801911359994
181,0.9,3,0,1.099309294185174,5,0.0761316052514179,0.03404708891567008,1.0,0.4,1.0000122117562387,1.0992958698519772,1.0992958698519772
182,0.1,1,1,1.0114285019442018,5,0.08933806649590487,0.03995319793264794,5.0,0.9,1.025947923965974,0.9858477982336132,0.9858477982336132
182,0.1,2,1,1.0447040476862814,5,0.06313879129734563,0.028236525871607392,5.0,0.9,1.025947923965974,1.0182817502547328,1.0182817502547328
182,0.1,3,0,0.7777891152659786,4,0.19718028582685287,0.09859014291342644,1.0,0.4,0.873924694675775,0.8899955797158672,0.8899955797158672
182,0.1,3,1,0.9997866319915725,1,,,5.0,0.9,1.025947923965974,0.9745003704737073,0.9745003704737073
182,0.5,1,0,0.992969696969697,1,,,1.0,0.4,0.873924694675775,1.136218833292138,1.136218833292138
182,0.5,1,1,1.0718293267079344,4,0.08028727374441624,0.04014363687220812,5.0,0.9,1.025947923965974,1.0447209859976112,1.0447209859976112
182,0.5,2,0,0.8386800922973844,5,0.0847448223597887,0.03789903670752633,1.0,0.4,0.873924694675775,0.9596708931637795,0.9596708931637795
182,0.5,3,0,0.8665317576040825,5,0.06210096472895532,0.02777239572045218,1.0,0.4,0.873924694675775,0.9915405330496636,0.9915405330496636
182,0.9,1,0,0.9979594944419065,1,,,1.0,0.4,0.873924694675775,1.1419284756704904,1.1419284756704904
182,0.9,1,1,1.00199111149988,4,0.005717580554836819,0.0028587902774184094,5.0,0.9,1.025947923965974,0.9766490950403363,0.9766490950403363
182,0.9,2,0,0.8205219564195971,5,0.15578080811592387,0.06966729530741134,1.0,0.4,0.873924694675775,0.9388932037491053,0.9388932037491053
182,0.9,3,0,0.8230207497317791,5,0.17615310998123535,0.07877806567320779,1.0,0.4,0.873924694675775,0.941752481358956,0.941752481358956
183,0.1,1,1,1.0566710733789204,5,0.029839533181136694,0.013344644921976437,5.0,0.9,1.0609551857610775,0.9959620232412701,0.9959620232412701
183,0.1,2,1,1.0168746356141587,5,0.07225232760076637,0.03231222320957958,5.0,0.9,1.0609551857610775,0.9584520149969411,0.9584520149969411
183,0.1,3,0,1.004729995302599,2,0.09232050343040496,0.06528045401819527,1.0,0.4,1.0387412244074528,0.9672572645566702,0.9672572645566702
183,0.1,3,1,1.070943164147608,3,0.0003231018938028693,0.00018654296536276446,5.0,0.9,1.0609551857610775,1.0094141378642356,1.0094141378642356
183,0.5,1,1,1.0709058555545354,5,0.0005005473015305378,0.0002238515584352734,5.0,0.9,1.0609551857610775,1.0093789727662434,1.0093789727662434
183,0.5,2,0,1.0266627839849596,3,0.0770189701139746,0.04446692312801098,1.0,0.4,1.0387412244074528,0.9883720409485208,0.9883720409485208
183,0.5,2,1,1.0694519887522551,2,0.0007897825100786455,0.000558460568539143,5.0,0.9,1.0609551857610775,1.0080086351480364,1.0080086351480364
183,0.5,3,0,1.0434987391141568,5,0.05913252641410217,0.026444869748646863,1.0,0.4,1.0387412244074528,1.0045800769189823,1.0045800769189823
183,0.9,1,0,1.0694519887522551,2,0.0007897825100786455,0.000558460568539143,1.0,0.4,1.0387412244074528,1.029565365870909,1.029565365870909
183,0.9,1,1,1.0711297071129706,3,0.0,0.0,5.0,0.9,1.0609551857610775,1.0095899633541963,1.0095899633541963
183,0.9,2,0,1.0703604728952447,4,0.0005294297716981844,0.0002647148858490922,1.0,0.4,1.0387412244074528,1.0304399668991948,1.0304399668991948
183,0.9,2,1,1.070709875767094,1,,,5.0,0.9,1.0609551857610775,1.009194252629077,1.009194252629077
183,0.9,3,0,1.0177433663955011,5,0.0728472067834741,0.032578261267766376,1.0,0.4,1.0387412244074528,0.9797852848057226,0.9797852848057226
184,0.1,1,0,0.889145515824241,5,0.01354739223210306,0.00605857798976701,1.0,0.4,0.948420493555012,0.9375013739859335,0.9375013739859335
184,0.1,2,0,0.949029854587973,5,0.0464761563095111,0.020784768968194516,1.0,0.4,0.948420493555012,1.000642500912941,1.000642500912941
184,0.1,3,0,0.9153174666960455,5,0.0671247460819419,0.030019099042326948,1.0,0.4,0.948420493555012,0.9650966769656307,0.9650966769656307
184,0.5,1,0,0.9590581401352409,5,0.029735680527362283,0.013298200603279771,1.0,0.4,0.948420493555012,1.011216171152476,1.011216171152476
184,0.5,2,0,0.9346775196431677,5,0.05642020549397524,0.025231882957807143,1.0,0.4,0.948420493555012,0.9855096194090758,0.9855096194090758
184,0.5,3,0,0.9766769716732149,5,0.05380228059303609,0.024061111350109278,1.0,0.4,0.948420493555012,1.029793196488498,1.029793196488498
184,0.9,1,0,0.9488147978499372,5,0.0652425078207948,0.029177336501971764,1.0,0.4,0.948420493555012,1.0004157483917784,1.0004157483917784
184,0.9,2,0,1.0233559432121702,4,0.03155234132251917,0.015776170661259584,1.0,0.4,0.948420493555012,1.0790107870574093,1.0790107870574093
184,0.9,2,1,1.02685704123002,1,,,5.0,0.9,1.02685704123002,1.0,1.0
184,0.9,3,0,0.9397082323731183,5,0.03700287200427863,0.016548187432858182,1.0,0.4,0.948420493555012,0.9908139256362575,0.9908139256362575
185,0.1,1,1,0.6774403370332264,5,0.23970192100212961,0.10719795793960926,5.0,0.9,0.7361515609314525,0.92024573876616,0.92024573876616
185,0.1,2,1,0.7359046135107046,5,0.02446440895221723,0.010940816289302425,5.0,0.9,0.7361515609314525,0.9996645426922203,0.9996645426922203
185,0.1,3,0,0.9397223226607325,1,,,1.0,0.4,0.7055995196839658,1.3318069194287845,1.3318069194287845
185,0.1,3,1,0.7413615787110259,4,0.16052652108202306,0.08026326054101153,5.0,0.9,0.7361515609314525,1.0070773710959482,1.0070773710959482
185,0.5,1,0,0.6889243966024725,1,,,1.0,0.4,0.7055995196839658,0.9763674398631081,0.9763674398631081
185,0.5,1,1,0.5717632676393152,4,0.1747592637050643,0.08737963185253216,5.0,0.9,0.7361515609314525,0.7766923253084774,0.7766923253084774
185,0.5,2,0,0.5932583189401011,3,0.07263192642219032,0.04193406227161268,1.0,0.4,0.7055995196839658,0.8407861717448706,0.8407861717448706
185,0.5,2,1,0.8232684581668464,2,0.12799670290061338,0.09050733659054355,5.0,0.9,0.7361515609314525,1.1183409801171444,1.1183409801171444
185,0.5,3,0,0.6363857214592658,5,0.1893248023514554,0.08466862557691326,1.0,0.4,0.7055995196839658,0.9019078155612966,0.9019078155612966
185,0.9,1,0,0.7086437812109674,2,0.060341847165182004,0.04266812931982244,1.0,0.4,0.7055995196839658,1.0043144325386801,1.0043144325386801
185,0.9,1,1,0.8671711105275967,3,0.11535477335051607,0.06660010944622873,5.0,0.9,0.7361515609314525,1.1779790420200498,1.1779790420200498
185,0.9,2,0,0.7520693944014967,5,0.22334273485706044,0.09988190748421978,1.0,0.4,0.7055995196839658,1.065858710814237,1.065858710814237
185,0.9,3,0,0.6201927025127253,5,0.13695445415955285,0.0612478938644278,1.0,0.4,0.7055995196839658,0.8789585100490236,0.8789585100490236
186,0.1,1,0,0.7018570688787484,2,0.3533373657611199,0.2498472473762793,1.0,0.4,0.8230157787383571,0.8527868930467664,0.8527868930467664
186,0.1,1,1,0.9158209776728578,3,0.18754550975335507,0.10827945054140514,5.0,0.9,0.6523456922231423,1.4038890554359493,1.4038890554359493
186,0.1,2,0,0.6448901731134049,5,0.39373556877687443,0.176083899388927,1.0,0.4,0.8230157787383571,0.7835696347182918,0.7835696347182918
186,0.1,3,0,0.87743481110692,4,0.3218125214076873,0.16090626070384365,1.0,0.4,0.8230157787383571,1.0661214933837413,1.0661214933837413
186,0.1,3,1,0.5681673196198617,1,,,5.0,0.9,0.6523456922231423,0.8709604836717669,0.8709604836717669
186,0.5,1,0,0.6251722705564543,4,0.3393332958749412,0.1696666479374706,1.0,0.4,0.8230157787383571,0.7596115247204772,0.7596115247204772
186,0.5,1,1,0.42360086935374214,1,,,5.0,0.9,0.6523456922231423,0.6493502975548808,0.6493502975548808
186,0.5,2,0,0.9312519165344677,4,0.3341872952158091,0.16709364760790454,1.0,0.4,0.8230157787383571,1.1315116193301074,1.1315116193301074
186,0.5,2,1,0.816221755021745,1,,,5.0,0.9,0.6523456922231423,1.251210462109631,1.251210462109631
186,0.5,3,0,1.089791095355434,5,0.06410646170916173,0.028669281235734596,1.0,0.4,0.8230157787383571,1.3241436233774648,1.3241436233774648
186,0.9,1,0,0.647432183332928,5,0.3934646324351729,0.17596273297340304,1.0,0.4,0.8230157787383571,0.7866582877978473,0.7866582877978473
186,0.9,2,0,0.9037555129289945,4,0.20470058031258143,0.10235029015629071,1.0,0.4,0.8230157787383571,1.0981022919322487,1.0981022919322487
186,0.9,2,1,0.5379175394475051,1,,,5.0,0.9,0.6523456922231423,0.8245897012277721,0.8245897012277721
186,0.9,3,0,0.9855569768378618,4,0.13443607653122502,0.06721803826561251,1.0,0.4,0.8230157787383571,1.197494631693055,1.197494631693055
187,0.1,1,1,0.8700059740794271,5,0.07491809930657417,0.03350439255891594,5.0,0.9,0.9010084162685746,0.9655913955637166,0.9655913955637166
187,0.1,2,1,0.8947436926183393,5,0.05391705717772901,0.024112440999229004,5.0,0.9,0.9010084162685746,0.9930469865351758,0.9930469865351758
187,0.1,3,0,0.8843483611891448,3,0.06295065542534777,0.03634457785548791,1.0,0.4,0.9258260911315562,0.9551992211715304,0.9551992211715304
187,0.1,3,1,0.9063314456771574,2,0.03150475837924336,0.022277228289606682,5.0,0.9,0.9010084162685746,1.0059078575876432,1.0059078575876432
187,0.5,1,0,0.8567270877075019,3,0.008948575540417485,0.005166462497123736,1.0,0.4,0.9258260911315562,0.9253650290416847,0.9253650290416847
187,0.5,1,1,0.9677701151482292,2,0.005359772304937578,0.0037899313424372134,5.0,0.9,0.9010084162685746,1.074096642910552,1.074096642910552
187,0.5,2,0,0.9359395131314893,5,0.11345003102310426,0.050736396283424225,1.0,0.4,0.9258260911315562,1.0109236735676483,1.0109236735676483
187,0.5,3,0,0.8539033040191127,4,0.14915630438247074,0.07457815219123537,1.0,0.4,0.9258260911315562,0.9223150138007684,0.9223150138007684
187,0.5,3,1,0.8661908538197198,1,,,5.0,0.9,0.9010084162685746,0.9613571174029119,0.9613571174029119
187,0.9,1,0,1.0293871850742384,5,0.0663634041269146,0.029678616569214226,1.0,0.4,0.9258260911315562,1.1118580421687063,1.1118580421687063
187,0.9,2,0,0.9578248526317538,5,0.05222566355382271,0.023356026775276165,1.0,0.4,0.9258260911315562,1.034562388991531,1.034562388991531
187,0.9,3,0,0.9626523341676527,5,0.12540429177614604,0.05608250421633607,1.0,0.4,0.9258260911315562,1.0397766312581307,1.0397766312581307
188,0.1,1,0,0.9459629325899569,4,0.06286665672235414,0.03143332836117707,1.0,0.4,0.9541292840349337,0.9914410430728612,0.9914410430728612
188,0.1,1,1,0.8923747276688453,1,,,5.0,0.9,0.92906387429714,0.9605095541401274,0.9605095541401274
188,0.1,2,0,0.9540286620095954,5,0.06292882656733392,0.02814262678977068,1.0,0.4,0.9541292840349337,0.9998945404705399,0.9998945404705399
188,0.1,3,0,0.9107891379148416,5,0.051327668156315336,0.022954431024814478,1.0,0.4,0.9541292840349337,0.954576233173758,0.954576233173758
188,0.5,1,0,0.9713773809733175,4,0.05426146009179223,0.027130730045896116,1.0,0.4,0.9541292840349337,1.0180773163836279,1.0180773163836279
188,0.5,1,1,0.9657530209254347,1,,,5.0,0.9,0.92906387429714,1.0394904458598726,1.0394904458598726
188,0.5,2,0,0.9745594846073502,5,0.04639971019722005,0.02075058122745484,1.0,0.4,0.9541292840349337,1.0214124028203169,1.0214124028203169
188,0.5,3,0,0.980414751458564,5,0.10025099201925962,0.044833606593370684,1.0,0.4,0.9541292840349337,1.0275491674592265,1.0275491674592265
188,0.9,1,0,0.9503189286002239,5,0.0605294653873542,0.027069599849568925,1.0,0.4,0.9541292840349337,0.9960064579313653,0.9960064579313653
188,0.9,2,0,0.9221857489810861,4,0.05197523974333147,0.025987619871665736,1.0,0.4,0.9541292840349337,0.9665207476718867,0.9665207476718867
188,0.9,3,0,0.9775265291794677,5,0.04604061807941398,0.020589990350335093,1.0,0.4,0.9541292840349337,1.0245220910164177,1.0245220910164177
189,0.1,1,0,0.8271186846963581,2,0.02954414793114859,0.020890867346493674,1.0,0.4,0.862222480455027,0.9592868470094361,0.9592868470094361
189,0.1,1,1,0.9767313474953876,3,0.02645796968765966,0.015275515921381265,5.0,0.9,0.9899159716905571,0.9866810673105384,0.9866810673105384
189,0.1,2,0,0.8372998770686704,4,0.03202814715745718,0.01601407357872859,1.0,0.4,0.862222480455027,0.9710949274099139,0.9710949274099139
189,0.1,2,1,1.0403332317382912,1,,,5.0,0.9,0.9899159716905571,1.050930848162428,1.050930848162428
189,0.1,3,0,0.8414609766585089,4,0.0362158044854477,0.01810790224272385,1.0,0.4,0.862222480455027,0.9759209435300719,0.9759209435300719
189,0.1,3,1,0.9626095743930813,1,,,5.0,0.9,0.9899159716905571,0.9724154392106205,0.9724154392106205
189,0.5,1,0,0.8247009409180036,5,0.0500265237729958,0.022372541566885572,1.0,0.4,0.862222480455027,0.9564827635702309,0.9564827635702309
189,0.5,2,0,0.8822787997732877,4,0.0742508079925724,0.0371254039962862,1.0,0.4,0.862222480455027,1.02326118811896,1.02326118811896
189,0.5,2,1,0.9799897331354686,1,,,5.0,0.9,0.9899159716905571,0.9899726453164134,0.9899726453164134
189,0.5,3,0,0.8696231503118833,5,0.03972084702516151,0.017763702814426286,1.0,0.4,0.862222480455027,1.008583248551987,1.008583248551987
189,0.9,1,0,0.8713817357419582,5,0.05986979302416523,0.02677458540017523,1.0,0.4,0.862222480455027,1.0106228444450873,1.0106228444450873
189,0.9,2,0,0.9174834822904565,5,0.04865315956523296,0.021758354421601,1.0,0.4,0.862222480455027,1.0640913489129467,1.0640913489129467
