subj,calibration_at,discrepancy,calibration_ca
153,0.52385714228073,1.3189655172413952,0.002800041212637576
155,0.5146480891058464,0.3189655172413952,0.1528523687438766
156,0.3221142488233691,2.2078544061302843,0.273319470234867
157,0.2694214819517702,0.04118773946361744,0.12279432606054505
158,0.5266481276629275,-0.6254789272030493,0.3041659714844927
159,-0.1265312665385616,-0.5143678160919382,0.27282850217649457
160,0.2901100438802052,0.26340996168583963,0.009243386005498422
161,0.23080418655489882,0.26340996168583963,0.2770649647824211
162,0.2843701887906935,1.3745210727969508,-0.2835632040584585
163,0.4519368118910591,1.8745210727969506,0.05983462660436786
164,0.4774387798186451,-0.40325670498082705,0.4494290575364878
165,0.623010641618742,-1.9032567049808269,0.7511926879417874
166,-0.00754240137803008,-0.4588122605363826,0.6613983729969407
167,0.6062043877274447,0.6522988505747285,0.2902140050109225
168,0.15525765690900314,0.6522988505747285,0.15529860147348423
169,0.3536737908627222,0.04118773946361741,-0.12695696725344555
170,-0.128550139901316,-1.4588122605363827,0.3628556832861187
171,0.2711985009051593,1.4300766283525064,0.6653506128394929
172,0.8884982720076879,0.37452107279695074,0.562302897137253
173,0.2337991456987167,-0.01436781609193812,0.6603937799850769
174,0.5072753571563607,1.096743295019173,0.7461398208459833
175,0.3640967028259703,1.096743295019173,-0.11885895699076693
176,0.28120638659114294,1.207854406130284,0.2505407364678836
177,0.20695062450754656,0.9856321839080618,-0.06668617512725125
178,0.4924046021652178,1.2634099616858396,-0.47733441680965877
179,0.23353206010682076,-0.18103448275860476,0.20714126385450463
180,0.0624523471959938,-1.2365900383141606,0.4186825985214358
181,0.6635867856020268,0.04118773946361741,0.852193892073881
182,0.17977877484602786,0.596743295019173,0.1332987715275481
183,0.6191243976623724,0.6522988505747285,0.07637722514723316
184,-0.3749849152810323,-0.5699233716474938,0.37012828317992785
185,0.016739197603558256,-0.40325670498082705,0.2260644138806319
186,0.2650080578013693,-0.23659003831416037,0.21833729040068484
187,0.4957269509181956,1.5411877394636173,0.3258247187229832
188,0.6310443018062499,1.596743295019173,0.18780040434042072
189,0.007502817829460337,-0.014367816091938145,0.38020330767653293
190,0.2635891800915837,-1.292145593869716,0.2919472900800001
191,0.5171009275200965,0.3189655172413952,0.31234285352906305
192,0.03388583193412595,-0.29214559386971595,-0.3105198334891913
193,-0.23151697786926242,1.8189655172413954,0.12210350325173609
194,0.12835745931714918,-0.40325670498082705,0.18971902732171525
195,-0.23465016693702503,1.485632183908062,0.06518110088958223
196,0.7748796698730593,-0.7365900383141604,0.6060666639749056
198,0.06919249306136518,-3.514367816091938,-0.16439433068799433
199,0.2748477186347089,-0.0699233716474937,-0.3753101242140416
200,0.518866644605334,-0.40325670498082705,0.4738543731858811
201,-0.42845674486400825,0.04118773946361741,0.3811118547230467
202,0.50363979182464,2.152298850574729,-0.21981166342332806
203,-0.1593176147624112,2.207854406130284,0.1525756872266335
204,0.8734770044988177,0.26340996168583963,0.6228563398923093
205,0.09322615314935724,1.207854406130284,0.29948371185918665
206,0.048020327885826344,-2.5699233716474934,0.5197438529066246
207,0.6650923385548244,0.9300766283525063,-0.35997307906421844
209,0.18228832730712544,-0.18103448275860481,0.21856394476748564
210,-0.36574949544247753,1.3745210727969508,0.5122150227982842
211,0.2799140653718162,-0.903256704980827,0.3755585860671023
212,0.37554726439685415,-0.5143678160919382,0.16894684994967693
213,-0.186669056022545,0.04118773946361741,-0.0174013287547896
214,0.2750477653939118,0.09674329501917292,0.5002886628688364
