subj,optimality_rate,overcautious_rate,overrisky_rate,k,beta,log_k,log_beta,c_death,log_cd,log_k_z,log_beta_z,log_cd_z,calibration_at,discrepancy,calibration_ca,disc_z,cal_z,k_group,b_group,profile
165,0.5555555555555556,0.08888888888888889,0.35555555555555557,0.18284358517489438,5.887880517993932,-1.6991242174473546,1.7728960887604106,43.34230305697669,3.7691291339897877,-1.4547940838028062,0.2688297034467929,0.3362502337818175,0.623010641618742,-1.9032567049808269,0.7511926879417874,-1.5362925676965715,0.9927253164040016,Low k,High β,Low k / High β
166,0.8222222222222222,0.1111111111111111,0.06666666666666667,1.1431106208421582,3.991994028141478,0.1337531612689273,1.384290862491555,62.25613342996143,4.131257059486519,1.1640706507948997,-0.6080984884252493,0.5276524735499322,-0.00754240137803008,-0.4588122605363826,0.6613983729969407,-0.37803731742873153,-0.861775421107717,High k,Low β,High k / Low β
167,0.6,0.2222222222222222,0.17777777777777778,0.2641066414344933,13.342596374316393,-1.3314023125719425,2.590961652307719,0.4103380601735042,-0.8907739220191345,-0.929383087955507,2.1148799029312526,-2.126735410860056,0.6062043877274447,0.6522988505747285,0.2902140050109225,0.5129282597003761,0.9432969446240568,Low k,High β,Low k / High β
168,0.8,0.0,0.2,0.6145982205993005,3.5856774922752677,-0.486786524507483,1.276947435911328,19.939739105279106,2.9927146804600873,0.27742677686789247,-0.8503301173823506,-0.07412260667249586,0.15525765690900314,0.6522988505747285,0.15529860147348423,0.5129282597003761,-0.3829690280319175,High k,Low β,High k / Low β
169,0.6,0.06666666666666667,0.3333333333333333,0.41830542327726516,3.6738508588972034,-0.8715434355755598,1.3012403923100897,16.600389917267183,2.8094261840786343,-0.27232429622061793,-0.7955105295591701,-0.17099950088886517,0.3536737908627222,0.04118773946361741,-0.12695696725344555,0.02289719227936693,0.20058674231630305,Low k,Low β,Low k / Low β
170,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.632268686856289,4.855482476111493,-0.4584408377497549,1.5801084739656421,18.08916244457352,2.89531299897513,0.3179278601862753,-0.16621564084905485,-0.1256041375923466,-0.128550139901316,-1.4588122605363827,0.3628556832861187,-1.1799063368449287,-1.217667669711468,High k,Low β,High k / Low β
171,0.5555555555555556,0.022222222222222223,0.4222222222222222,0.2524957436443383,3.4243512142913564,-1.3763608872629067,1.2309120272864507,33.028061581670656,3.497357551082651,-0.9936211145377362,-0.9542138145603566,0.192605720306644,0.2711985009051593,1.4300766283525064,0.6653506128394929,1.1366041636907516,-0.04197887171337386,Low k,Low β,Low k / Low β
172,0.6,0.17777777777777778,0.2222222222222222,0.23697974587792486,10.093454872404415,-1.4397806019296533,2.3118871813482316,7.523594222901583,2.0180439789506393,-1.08423691685361,1.485119275247786,-0.589283526806925,0.8884982720076879,0.37452107279695074,0.562302897137253,0.29018686541809924,1.7735430633402565,Low k,High β,Low k / High β
173,0.6222222222222222,0.1111111111111111,0.26666666666666666,0.29344284508082863,6.793618720723728,-1.2260723943475282,1.9159837481641548,68.38184374419001,4.225107347056049,-0.7788848541188408,0.5917219188832283,0.5772569198765991,0.2337991456987167,-0.01436781609193812,0.6603937799850769,-0.021651086577088436,-0.15197299922274748,Low k,High β,Low k / High β
174,0.5777777777777777,0.1111111111111111,0.3111111111111111,0.2537002194815909,5.952730627371633,-1.3716019472547254,1.7838500432518691,44.93267977195055,3.805165364569684,-0.986821412437522,0.29354844333166924,0.35529713616122166,0.5072753571563607,1.096743295019173,0.7461398208459833,0.8693144905520191,0.6523397250958438,Low k,High β,Low k / High β
175,0.6222222222222222,0.2222222222222222,0.15555555555555556,0.5398892207994307,7.381915409282427,-0.6163913071369939,1.9990331454907326,1.192951699065782,0.17643065534375627,0.09224396070953611,0.779131539008287,-1.5626658320838518,0.3640967028259703,1.096743295019173,-0.11885895699076693,0.8693144905520191,0.2312412576462088,High k,High β,High k / High β
176,0.6222222222222222,0.044444444444444446,0.3333333333333333,0.38371091594732115,3.29990966109302,-0.9578658329618359,1.1938950926713632,1.1798576848484312,0.16539382514342613,-0.3956640705808543,-1.0377463852679778,-1.5684993342016074,0.28120638659114294,1.207854406130284,0.2505407364678836,0.95841104826493,-0.012544977782130609,Low k,Low β,Low k / Low β
177,0.6,0.022222222222222223,0.37777777777777777,0.4317328798943966,2.9062604469229987,-0.8399482155628594,1.0668671849872402,45.7151783264512,3.8224303724389515,-0.22718019196468067,-1.3243980972695522,0.3644225334120939,0.20695062450754656,0.9856321839080618,-0.06668617512725125,0.7802179328391086,-0.23093638367251365,Low k,Low β,Low k / Low β
178,0.5333333333333333,0.044444444444444446,0.4222222222222222,0.37657186531520837,2.3327843464501954,-0.9766463726257181,0.8470625526117269,22.857407580933888,3.1292752477773043,-0.4224982132210466,-1.8204101573358835,-0.0019436980377468616,0.4924046021652178,1.2634099616858396,-0.47733441680965877,1.0029593271213855,0.6086037913711185,Low k,Low β,Low k / Low β
179,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.6677611410209293,3.5669071336441145,-0.40382474271203744,1.2716988711749637,2.441453404900224,0.8925935197174454,0.395964812846956,-0.8621740506932192,-1.1841388900043461,0.23353206010682076,-0.18103448275860476,0.20714126385450463,-0.15529592314645457,-0.1527585166865849,High k,Low β,High k / Low β
180,0.6,0.044444444444444446,0.35555555555555557,0.2426508264679256,4.7692242395680156,-1.4161317971283645,1.5621836584597821,23.811728706214613,3.170178262072143,-1.050446865413913,-0.2066648550866389,0.019675536487070332,0.0624523471959938,-1.2365900383141606,0.4186825985214358,-1.0017132214191071,-0.6559159548912656,Low k,Low β,Low k / Low β
181,0.6,0.08888888888888889,0.3111111111111111,0.43467236919031704,4.379200577456006,-0.8331627059468292,1.4768661911676242,46.14786030331401,3.831850595915493,-0.21748487243810047,-0.3991926114577074,0.36940158016760993,0.6635867856020268,0.04118773946361741,0.852193892073881,0.02289719227936693,1.1120626025817937,Low k,Low β,Low k / Low β
182,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.8169727065393861,3.857289080288023,-0.20214959160869397,1.3499646259347633,21.66673373517317,3.0757780766922673,0.6841237192758872,-0.685559218551132,-0.030219557605573884,0.17977877484602786,0.596743295019173,0.1332987715275481,0.46837998084392085,-0.310850699837509,High k,Low β,High k / Low β
183,0.7111111111111111,0.044444444444444446,0.24444444444444444,0.5343754579279809,4.062889798126325,-0.6266565823502287,1.401894493360938,57.00103102380803,4.043069355807945,0.07757665805249238,-0.5683740607923826,0.48104097850731037,0.6191243976623724,0.6522988505747285,0.07637722514723316,0.5129282597003761,0.9812956002789543,High k,Low β,High k / Low β
184,0.6444444444444445,0.3333333333333333,0.022222222222222223,2.5820779429905736,6.932558241304379,0.948594479029471,1.9362288996703971,31.16846371474781,3.4394068052610196,2.3283379477543953,0.6374072131212988,0.16197592965661825,-0.3749849152810323,-0.5699233716474938,0.37012828317992785,-0.4671338751416424,-1.9424496333639025,High k,High β,High k / High β
185,0.6888888888888889,0.06666666666666667,0.24444444444444444,0.4471589104711047,5.020654740660934,-0.8048412431356581,1.6135603516253318,0.7375700224029668,-0.30439424964407197,-0.17701840094924184,-0.09072799269647652,-1.8168052045852197,0.016739197603558256,-0.40325670498082705,0.2260644138806319,-0.3334890385722762,-0.7903615349653106,Low k,Low β,Low k / Low β
186,0.6888888888888889,0.24444444444444444,0.06666666666666667,0.996147040903122,6.804573058525139,-0.0038604008651484285,1.9175948947561197,16.037732487433505,2.774944226325131,0.9674446740327699,0.595357639074894,-0.18922489440569185,0.2650080578013693,-0.23659003831416037,0.21833729040068484,-0.19984420200291,-0.06018539918795715,High k,High β,High k / High β
187,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.41375883972157174,8.54097004818757,-0.8824719876331163,2.1448745901305073,25.23603301886225,3.2282728549108715,-0.28793930675874524,1.1082379578176986,0.0503813572891992,0.4957269509181956,1.5411877394636173,0.3258247187229832,1.2257007214036622,0.6183750521414833,Low k,High β,Low k / High β
188,0.7111111111111111,0.28888888888888886,0.0,3.424668764171208,6.486124155887003,1.2310047558464716,1.8696651498368244,29.12919571941553,3.3717409605460844,2.7318533837744625,0.48719917462880147,0.12621123623653857,0.6310443018062499,1.596743295019173,0.18780040434042072,1.2702490002601177,1.0163528746373989,High k,High β,High k / High β
189,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.8450300559212729,10.814882723198796,-0.16838308311992892,2.380923215444127,24.210119131674563,3.1867706917009566,0.7323702191883122,1.640906280829245,0.02844544339163579,0.007502817829460337,-0.014367816091938145,0.38020330767653293,-0.021651086577088457,-0.8175263758827314,High k,High β,High k / High β
190,0.6,0.08888888888888889,0.3111111111111111,0.3095188753660964,5.189687238968813,-1.172736202073812,1.646673433120879,28.58998640293561,3.353056530745986,-0.7026766611183968,-0.01600487339619204,0.11633560538696121,0.2635891800915837,-1.292145593869716,0.2919472900800001,-1.0462615002755624,-0.06435841807742401,Low k,Low β,Low k / Low β
191,0.8666666666666667,0.044444444444444446,0.08888888888888889,0.9859305160034573,3.5762669328072016,-0.014169397447398889,1.2743195001650183,12.80640793306219,2.5499456654277837,0.9527149011020499,-0.8562603282662694,-0.3081475884820525,0.5171009275200965,0.3189655172413952,0.31234285352906305,0.2456385865616439,0.6812374168735592,High k,Low β,High k / Low β
192,0.5777777777777777,0.13333333333333333,0.28888888888888886,0.4999289247408788,4.380089807249396,-0.6932893411825302,1.4770692281163702,0.8726741181579875,-0.13619308245674866,-0.01763002860381119,-0.39873443742320824,-1.7279026984139427,0.03388583193412595,-0.29214559386971595,-0.3105198334891913,-0.2443924808593654,-0.739932080433213,Low k,Low β,Low k / Low β
193,0.6666666666666666,0.08888888888888889,0.24444444444444444,0.5035122054705998,4.141601102368648,-0.6861473258649019,1.421082452775272,0.7464224696963333,-0.2924635258073562,-0.007425324095758806,-0.5250744306858011,-1.8104992361590897,-0.23151697786926242,1.8189655172413954,0.12210350325173609,1.4484421156859395,-1.520500364076538,Low k,Low β,Low k / Low β
194,0.6222222222222222,0.1111111111111111,0.26666666666666666,0.6122938961234838,3.1299748649702837,-0.49054288931570406,1.1410249741588865,69.3179539637293,4.238703948597167,0.2720595813092763,-1.1570533175919666,0.5844433857771087,0.12835745931714918,-0.40325670498082705,0.18971902732171525,-0.3334890385722762,-0.4620843964015846,High k,Low β,High k / Low β
195,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.6111905692161721,4.3183843421162225,-0.4923464711962316,1.4628813374219876,50.25513033206858,3.9171126378882954,0.26948257477423954,-0.4307508913771634,0.4144667205552564,-0.23465016693702503,1.485632183908062,0.06518110088958223,1.181152442547207,-1.5297152929417044,High k,Low β,High k / Low β
196,0.5333333333333333,0.1111111111111111,0.35555555555555557,0.19799343070248554,6.241550062900703,-1.6195214271082878,1.831228559049436,6.554362265454469,1.8801308226969642,-1.3410554655977163,0.4004630018178093,-0.6621773445489142,0.7748796698730593,-0.7365900383141604,0.6060666639749056,-0.6007787117110085,1.4393827832592705,Low k,High β,Low k / High β
198,0.6666666666666666,0.044444444444444446,0.28888888888888886,0.4258304186397118,4.135412229177215,-0.8537140902775066,1.41958701617347,130.33741096593582,4.870126557011504,-0.24684924579758316,-0.5284490392258573,0.9181809767815904,0.06919249306136518,-3.514367816091938,-0.16439433068799433,-2.8281926545337774,-0.636092713029071,Low k,Low β,Low k / Low β
199,0.8888888888888888,0.08888888888888889,0.022222222222222223,1.4891528708439337,3.4779003529827066,0.3982074152177159,1.2464287648553813,36.525988448591576,3.598024019518132,1.541930036056064,-0.9191986791471717,0.24581285008451917,0.2748477186347089,-0.0699233716474937,-0.3753101242140416,-0.06619936543354384,-0.031246266350584008,High k,Low β,High k / Low β
200,0.6444444444444445,0.0,0.35555555555555557,0.4920330105532897,2.1178521647479647,-0.7092094701200649,0.7504024452851232,20208.004563680628,9.91383407042559,-0.04037713909188919,-2.0385337630267455,3.5840259636837093,0.518866644605334,-0.40325670498082705,0.4738543731858811,-0.3334890385722762,0.6864305146996319,Low k,Low β,Low k / Low β
201,0.7111111111111111,0.0,0.28888888888888886,0.5598378453188274,2.5753703885735537,-0.5801080991147579,0.9459933639944258,25.27336864374582,3.2297512185601933,0.14408638893245265,-1.5971624712992505,0.05116274445585813,-0.42845674486400825,0.04118773946361741,0.3811118547230467,0.02289719227936693,-2.0997140356201256,High k,Low β,High k / Low β
202,0.7777777777777778,0.022222222222222223,0.2,0.7370012141229711,2.9226165101127424,-0.30516573940885056,1.0724792801606213,3.373439149958332,1.2159327432639495,0.5369314631540465,-1.3117338196419475,-1.013238367746107,0.50363979182464,2.152298850574729,-0.21981166342332806,1.7157317888246721,0.6416472723928875,High k,Low β,High k / Low β
203,0.6222222222222222,0.2222222222222222,0.15555555555555556,0.6192164431515509,6.421009919202971,-0.4793004015818993,1.8595754136172857,93.74897424563191,4.540620723410736,0.2881231516261459,0.46443063333969264,0.7440211008721693,-0.1593176147624112,2.207854406130284,0.1525756872266335,1.760280067681127,-1.3081569718486814,High k,High β,High k / High β
204,0.6444444444444445,0.044444444444444446,0.3111111111111111,0.31797622404891285,4.48206110423881,-1.1457786661389457,1.50008300853855,60.2044473477413,4.09774622579439,-0.6641590052122951,-0.3468014435015058,0.5099403663812513,0.8734770044988177,0.26340996168583963,0.6228563398923093,0.20109030770518846,1.729364461741305,Low k,Low β,Low k / Low β
205,0.6222222222222222,0.1111111111111111,0.26666666666666666,0.267120891623686,6.899861480229744,-1.3200539454379407,1.931501336072679,1260.4306341546371,7.139208714692989,-0.9131682342901078,0.6267389731763247,2.1175013733026895,0.09322615314935724,1.207854406130284,0.29948371185918665,0.95841104826493,-0.5654080325675173,Low k,High β,Low k / High β
206,0.6444444444444445,0.3333333333333333,0.022222222222222223,1.5793693917299434,14.82716798109927,0.45702564821136143,2.6964611723774765,0.7700165082309695,-0.2613433251032259,1.625971116996402,2.352950564683326,-1.7940506949187718,0.048020327885826344,-2.5699233716474934,0.5197438529066246,-2.070871913974036,-0.6983615361976204,High k,High β,High k / High β
207,0.8,0.15555555555555556,0.044444444444444446,1.2249862048869178,5.375536327771762,0.2029295826164794,1.6818583509468683,24.62003696330219,3.2035606221078283,1.2629117911987713,0.06339356050177228,0.03731973907324577,0.6650923385548244,0.9300766283525063,-0.35997307906421844,0.7356696539826532,1.1164905394418818,High k,High β,High k / High β
209,0.6666666666666666,0.13333333333333333,0.2,0.691391941629121,3.4927189590199608,-0.3690484067127791,1.2506805042482017,36.77946812281643,3.604939758028014,0.44565418159827175,-0.9096041861089398,0.24946815459776903,0.18228832730712544,-0.18103448275860481,0.21856394476748564,-0.15529592314645463,-0.30346992998536254,High k,Low β,High k / Low β
210,0.5777777777777777,0.13333333333333333,0.28888888888888886,0.49773685420727803,3.202462128871465,-0.6976837468189827,1.1639199292298268,51.26983769077656,3.9371026200167845,-0.023908874141685212,-1.1053884654588126,0.42503239937461035,-0.36574949544247753,1.3745210727969508,0.5122150227982842,1.0920558848342963,-1.915287615684261,Low k,Low β,Low k / Low β
211,0.5777777777777777,0.08888888888888889,0.3333333333333333,0.2198380556871798,5.826946844845595,-1.5148641142049677,1.7624931659030252,2.8027095118265555,1.030586632073191,-1.1915182684218604,0.2453544238703935,-1.111202811569541,0.2799140653718162,-0.903256704980827,0.3755585860671023,-0.7344235482803746,-0.0163457851542644,Low k,High β,Low k / High β
212,0.5555555555555556,0.022222222222222223,0.4222222222222222,0.21146640575456985,4.14355738288322,-1.5536891311517607,1.4215546901028764,19.291071047488398,2.9596423488334165,-1.2469925019318662,-0.5240087779414806,-0.09160294414996495,0.37554726439685415,-0.5143678160919382,0.16894684994967693,-0.42258559628518694,0.2649181625695527,Low k,Low β,Low k / Low β
213,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.550083709790356,5.922807488276687,-0.5976848127179782,1.7788105743652438,94.22600166458795,4.545696169657459,0.11897230550269432,0.2821763565968236,0.7467037213249083,-0.186669056022545,0.04118773946361741,-0.0174013287547896,0.02289719227936693,-1.3885994795049108,High k,High β,High k / High β
214,0.5111111111111111,0.06666666666666667,0.4222222222222222,0.24590264897587966,4.344277836304257,-1.402819557244286,1.4688595392199448,97.3839747653934,4.578661666982492,-1.0314259772869967,-0.4172604559971156,0.7641275916724547,0.2750477653939118,0.09674329501917292,0.5002886628688364,0.06744547113582229,-0.030657914796977336,Low k,Low β,Low k / Low β
215,0.8,0.1111111111111111,0.08888888888888889,0.8323556636967573,5.944417717335767,-0.1834954490998895,1.7824525804065106,1.6219714934235687,0.48364238058413667,0.7107772622448575,0.2903949227834386,-1.4002894778897417,0.40382478370979635,-0.29214559386971595,0.4023285305939509,-0.2443924808593654,0.3480843307504612,High k,High β,High k / High β
216,0.8,0.08888888888888889,0.1111111111111111,0.8326635253259606,4.667742480527437,-0.18312564959878902,1.5406755459204298,184.71195065657307,5.218797588179573,0.7113056417663409,-0.2552001525163901,1.1024705927129883,0.42097345921340823,0.5967432950191729,0.334405780229599,0.4683799808439208,0.39851978851568554,High k,Low β,High k / Low β
217,0.6666666666666666,0.044444444444444446,0.28888888888888886,0.5578880064836476,2.822866573234515,-0.5835970419712535,1.0377528839795571,19736.8043682563,9.890240413775931,0.1391012930858869,-1.390097551662948,3.5715555674256185,0.2837869947094323,0.09674329501917299,-0.06921504824566492,0.06744547113582235,-0.0049552282570920776,High k,Low β,High k / Low β
218,0.5111111111111111,0.08888888888888889,0.4,0.18175460394111828,5.35776519428574,-1.7050978317139958,1.6785469467738912,18.060069299289008,2.8937033851514116,-1.4633293453116547,0.055921031884883954,-0.1264548968664313,0.8925630414643889,0.26340996168583963,0.5686304998459756,0.20109030770518846,1.7854978354866902,Low k,High β,Low k / High β
219,0.5777777777777777,0.2,0.2222222222222222,0.34705120839797227,7.678458698889443,-1.0582829352894172,2.0384188367698277,2.477884391115015,0.9074051280084504,-0.5391427402889053,0.8680094559900622,-1.1763102338807467,0.5213412495445103,-2.4032567049808273,-0.38926876884581685,-1.9372270774046703,0.6937085014379752,Low k,High β,Low k / High β
220,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.6269203130643396,5.4299053459527205,-0.4669358388275122,1.6919217021093287,0.9755439881181606,-0.024760027041559975,0.3057899730579559,0.08610256115984462,-1.6690049032179075,0.26949036171902185,-1.3477011494252717,0.5082863142247125,-1.090809779132018,-0.04700262889866868,High k,High β,High k / High β
221,0.6222222222222222,0.17777777777777778,0.2,0.5079826603452585,6.001620665461862,-0.6773079651648303,1.7920295436649811,45.50149912536009,3.8177452732242494,0.005204593367688603,0.31200633844686365,0.36194623037084195,0.6402287370832397,0.15229885057472853,0.4974852247871413,0.11199374999227771,1.0433649431445258,High k,High β,High k / High β
222,0.6444444444444445,0.2,0.15555555555555556,0.42257343126571095,10.538661686604648,-0.8613920454743601,2.3550505603458047,44.75051891142406,3.801103040439646,-0.25781971568954287,1.5825219382609752,0.35315000007364505,0.31472397849438377,-1.514367816091938,0.5325333213697478,-1.2244546157013838,0.08603261151751397,Low k,High β,Low k / High β
223,0.6444444444444445,0.0,0.35555555555555557,0.522321928399605,2.013604564061057,-0.6494711601217457,0.6999264314539295,24402.62399457041,10.102445946260282,0.04497857273900063,-2.152438148633935,3.6837165231237363,0.17918779955330688,1.2634099616858394,0.00020310682291272588,1.0029593271213852,-0.3125887996347816,High k,Low β,High k / Low β
224,0.4888888888888889,0.022222222222222223,0.4888888888888889,0.22040291651390423,2.5414652411384737,-1.5122979689692235,0.9327407812968255,72.70297188125701,4.286382262400758,-1.1878516907556267,-1.6270683052846149,0.6096436959654392,0.24854279456822587,-0.6254789272030492,0.21725854333330988,-0.5116821539980977,-0.1086108935192016,Low k,Low β,Low k / Low β
225,0.5333333333333333,0.08888888888888889,0.37777777777777777,0.21722907518674436,5.175381598093621,-1.5268028362222528,1.6439130751949163,62.99381640186296,4.143036569222894,-1.208576637099601,-0.02223390872897847,0.533878517961779,0.7616396448625378,0.09674329501917296,0.32498853760416047,0.06744547113582232,1.4004429408155767,Low k,Low β,Low k / Low β
226,0.6444444444444445,0.3333333333333333,0.022222222222222223,2.1172785359108905,8.805545122430226,0.7501315545470911,2.1753816505860466,29.77259212683001,3.3935882430151225,2.0447687575360862,1.1770803190526926,0.13775858871338673,0.033282748016703306,2.3189655172413954,-0.37974669646251696,1.849376625394038,-0.7417057925452444,High k,High β,High k / High β
227,0.5777777777777777,0.13333333333333333,0.28888888888888886,0.3956342166066371,4.22464310183375,-0.9272651900349577,1.4409347843023401,58.95651617562472,4.076800158204939,-0.3519410449448752,-0.48027557566877704,0.49886934984626335,0.3120309672004248,-0.18103448275860484,0.14493663220306305,-0.15529592314645466,0.07811227636689937,Low k,Low β,Low k / Low β
228,0.7777777777777778,0.06666666666666667,0.15555555555555556,0.6149182321345097,4.380191990729139,-0.4862659758938816,1.4770925569274984,4.095646179674233,1.4099245020906037,0.2781705507955074,-0.3986817935296672,-0.9107042782111845,0.4992235276816579,0.48563218390806184,0.05704242026509598,0.37928342313101,0.6286587297140938,High k,Low β,High k / Low β
229,0.5111111111111111,0.08888888888888889,0.4,0.19486673330190957,5.413992144879867,-1.6354393730201513,1.688986740300748,38.74215457418338,3.6569282726993175,-1.3637994569197163,0.07947951396945097,0.2769466157980633,,,,,,Low k,High β,Low k / High β
230,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.47879048162756777,7.454899880782999,-0.736492185137593,2.008871518318741,39.13729614401112,3.6670758779263712,-0.07935941965968464,0.8013328526083757,0.2823101192232037,0.5935255887191497,-1.4588122605363827,0.3483587519052267,-1.1799063368449287,0.9060077072271544,Low k,High β,Low k / High β
231,0.5777777777777777,0.08888888888888889,0.3333333333333333,0.245497387419545,5.426565165165551,-1.4044689736797673,1.6913063675235362,22.284585541778643,3.1038952081451887,-1.0337827080676303,0.08471399453943079,-0.01535828467678331,0.5134415990713581,0.20785440613028408,0.43015416916606036,0.15654202884873308,0.6704750751762919,Low k,High β,Low k / High β
232,0.7333333333333333,0.022222222222222223,0.24444444444444444,0.7556516926232285,2.136396066911681,-0.28017473301188467,0.7591203284930553,1.5547524725422182,0.441316351315579,0.5726392885083854,-2.018860951027057,-1.4226608451113671,0.05936984224758079,0.37452107279695074,-0.209460421275206,0.29018686541809924,-0.6649818182055509,High k,Low β,High k / Low β
233,0.7111111111111111,0.044444444444444446,0.24444444444444444,0.41330820476627095,5.123980058476692,-0.8835617058195625,1.6339314922386035,29.212706297110326,3.3746037617864793,-0.28949632555458665,-0.0447583909083415,0.12772436607503662,0.13588233020327334,-0.1810344827586048,0.15327321411889502,-0.1552959231464546,-0.43995322319896923,Low k,Low β,Low k / Low β
234,0.7111111111111111,0.2,0.08888888888888889,0.541457775033869,10.62232209232766,-0.6134901933583051,2.3629576446743115,119.70563948413285,4.7850357249389415,0.09638915048288836,1.6003650980912034,0.8732063291620211,0.36988031096014545,-0.06992337164749368,0.2769638000003312,-0.06619936543354382,0.24825125493260922,High k,High β,High k / High β
235,0.6,0.044444444444444446,0.35555555555555557,0.46814284748621093,2.8328610123269105,-0.7589817999661989,1.0412871594002377,26.87068514724457,3.2910359208972015,-0.11149318913780014,-1.382122090848916,0.08355469344663398,0.19938284614567883,-2.125478927203049,0.5864781956347448,-1.714485683122393,-0.2531937507715743,Low k,Low β,Low k / Low β
236,0.6222222222222222,0.15555555555555556,0.2222222222222222,0.36450512747708713,7.323633879682572,-1.0092146604798633,1.9911066364424186,10.72960206823064,2.3730064700490963,-0.4690326631072604,0.7612445452734513,-0.40166856798617123,0.42270563017979446,1.096743295019173,0.4409994224502023,0.8693144905520191,0.40361422485270293,Low k,High β,Low k / High β
237,0.7555555555555555,0.022222222222222223,0.2222222222222222,0.4781148116881755,3.960826314470606,-0.7379043835158504,1.3764526687691747,81.8358365103889,4.404715246820297,-0.08137720686903128,-0.625786189423265,0.672188439581324,0.4090378220777435,0.6522988505747285,0.2755680657140397,0.5129282597003761,0.3634162423246066,Low k,Low β,Low k / Low β
238,0.4222222222222222,0.022222222222222223,0.5555555555555556,0.16738492519868084,2.635443217041077,-1.7874591775583168,0.9690513716593062,42.57467320638289,3.751259550803096,-1.5810094621761914,-1.5451296739952174,0.32680528904035966,0.7630683265154089,-0.903256704980827,0.21929057843505967,-0.7344235482803746,1.4046447937894788,Low k,Low β,Low k / Low β
239,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.5510263289755912,3.013708308625615,-0.5959726869861017,1.1031713166973132,15.975229816086228,2.7710393861436096,0.12141863702081752,-1.2424740406024064,-0.19128879255896067,0.02702278557918425,0.707854406130284,0.02171800731004682,0.5574765385568315,-0.7601167812576313,High k,Low β,High k / Low β
240,0.7111111111111111,0.2,0.08888888888888889,0.8572410775748758,4.699788801422814,-0.15403609588822686,1.5475175718388803,1.0778321081434,0.07495171652018323,0.7528695822909021,-0.23976040798434564,-1.6163023920190749,-0.024742480486241506,-1.5699233716474936,0.16266836462477838,-1.2690028945578393,-0.9123620604804196,High k,Low β,High k / Low β
241,0.6666666666666666,0.044444444444444446,0.28888888888888886,0.45302699208771363,4.20897578150193,-0.7918035700916387,1.4372193357927705,46.35800845563704,3.836394059301128,-0.1583898213439268,-0.48865987243898157,0.3718030217772898,-0.019473733054990394,-0.40325670498082705,-0.07330154092198742,-0.3334890385722762,-0.8968663046426856,Low k,Low β,Low k / Low β
242,0.5555555555555556,0.15555555555555556,0.28888888888888886,0.23790778481214625,7.644810310134127,-1.435872139164702,2.034027026795122,3.16588031742734,1.1524311582892486,-1.0786523996237731,0.8580988790862415,-1.04680204714562,0.3302894993522004,0.8745210727969508,0.328438461922885,0.6911213751261979,0.13181190039919935,Low k,High β,Low k / High β
243,0.6444444444444445,0.2,0.15555555555555556,0.5301865659301886,8.505367409842778,-0.6345263231883373,2.14069742419081,11.06034359093398,2.4033660616997112,0.06633215965305177,1.0988117475481691,-0.3856220456628728,0.6715421180694182,-0.7365900383141603,0.37213739889795744,-0.6007787117110084,1.135459793495047,High k,High β,High k / High β
244,0.6,0.06666666666666667,0.3333333333333333,0.254420616718157,5.09876293310061,-1.3687664102409853,1.6289979481701915,63.03507046213365,4.14369124550816,-0.9827699205182255,-0.05589144725185127,0.5342245462531655,-0.04997358822224483,0.9300766283525063,0.328017945826224,0.7356696539826532,-0.9865685184847708,Low k,Low β,Low k / Low β
245,0.6666666666666666,0.2,0.13333333333333333,0.9172877719905334,4.26948071281087,-0.0863340369919493,1.451492206920227,37.911238035461295,3.6352475862216314,0.8496041137778354,-0.4564516512814933,0.26548731741380527,-0.16879057742863193,1.0411877394636173,0.342021714398166,0.8247662116955637,-1.3360176196499123,High k,Low β,High k / Low β
246,0.6444444444444445,0.2222222222222222,0.13333333333333333,0.5299522181927954,8.788106759977067,-0.6349684308533338,2.1733993028301235,26.659999312141284,3.2831642889494104,0.06570046427277196,1.1726069447495366,0.0793941527112825,0.7273619281459844,0.26340996168583963,0.2814397999097338,0.20109030770518846,1.2996297711114837,High k,High β,High k / High β
247,0.6888888888888889,0.1111111111111111,0.2,0.7030514661782914,2.838278114614234,-0.3523251804936906,1.0431975706293124,19.51454222342991,2.971159942680267,0.46954877918697924,-1.3778110488155146,-0.08551533503779082,0.2053174641147715,0.48563218390806184,-0.00822938165896405,0.37928342313101,-0.23573962296620107,High k,Low β,High k / Low β
248,0.6444444444444445,0.044444444444444446,0.3111111111111111,0.548088918365872,2.937284757373474,-0.6013177454050804,1.0774856026999746,30.24897140254355,3.409462180677027,0.11378147309464597,-1.3004365310940935,0.14614873763178432,0.3304226799976259,0.5411877394636173,0.19674152335264244,0.4238317019874654,0.13220359402102388,High k,Low β,High k / Low β
