subj_idx,T_round,actual_dist,actual_R,actual_req,is_heavy,mean_rate,n_trials
72,0.5,3,1.0,0.4,0,0.972043540086254,2
72,0.5,3,5.0,0.9,1,0.95418609704324,2
72,0.9,1,1.0,0.4,0,0.9825328813751274,17
72,0.9,1,5.0,0.9,1,0.9704273231713828,2
72,0.9,2,1.0,0.4,0,0.9738181480437392,2
72,0.9,2,5.0,0.9,1,0.9177420126432336,2
72,0.9,3,1.0,0.4,0,0.972593893802732,2
72,0.9,3,5.0,0.9,1,0.9489855090427746,2
73,0.1,1,1.0,0.4,0,0.545898034941777,14
73,0.1,1,5.0,0.9,1,0.9743904058019128,5
73,0.1,2,1.0,0.4,0,0.5536574707507158,2
73,0.1,2,5.0,0.9,1,0.6888789540110889,2
73,0.1,3,1.0,0.4,0,0.4953242239538238,2
73,0.1,3,5.0,0.9,1,0.7106966939571202,2
73,0.5,1,1.0,0.4,0,0.5383656122614836,16
73,0.5,1,5.0,0.9,1,0.950400339927642,3
73,0.5,2,1.0,0.4,0,0.5049062810175631,2
73,0.5,2,5.0,0.9,1,0.5577818193472694,2
73,0.5,3,1.0,0.4,0,0.5289540051541736,2
73,0.5,3,5.0,0.9,1,0.6768782009885796,2
73,0.9,1,1.0,0.4,0,0.5788857058909122,16
73,0.9,1,5.0,0.9,1,0.5828733954883608,3
73,0.9,2,1.0,0.4,0,0.4666220162861043,2
73,0.9,2,5.0,0.9,1,0.933875537593144,2
73,0.9,3,1.0,0.4,0,0.621091916320607,2
73,0.9,3,5.0,0.9,1,0.4985995369164801,2
74,0.1,1,1.0,0.4,0,0.8488699571254062,6
74,0.1,1,5.0,0.9,1,0.840244132436638,6
74,0.1,2,1.0,0.4,0,0.6861645422671019,2
74,0.1,2,5.0,0.9,1,0.8092688957429693,6
74,0.1,3,1.0,0.4,0,0.659984370364232,2
74,0.1,3,5.0,0.9,1,0.8534752674128173,5
74,0.5,1,1.0,0.4,0,0.8645122937165725,13
74,0.5,1,5.0,0.9,1,0.8779117644519804,5
74,0.5,2,1.0,0.4,0,0.9433553371763276,2
74,0.5,2,5.0,0.9,1,0.9363869250134224,3
74,0.5,3,1.0,0.4,0,0.7874963357040969,2
74,0.5,3,5.0,0.9,1,0.8637833149383458,2
74,0.9,1,1.0,0.4,0,0.9234021784623976,15
74,0.9,1,5.0,0.9,1,0.899761242115727,3
74,0.9,2,1.0,0.4,0,0.8312132751030215,2
74,0.9,2,5.0,0.9,1,0.9052929663181308,2
74,0.9,3,1.0,0.4,0,0.8687957233175132,2
74,0.9,3,5.0,0.9,1,0.7946842949266821,2
75,0.1,1,1.0,0.4,0,0.4536860739380244,9
75,0.1,1,5.0,0.9,1,1.1865392482698456,6
75,0.1,2,1.0,0.4,0,0.4546462476197505,2
75,0.1,2,5.0,0.9,1,1.0804699342738606,4
75,0.1,3,1.0,0.4,0,0.4687215348476293,2
75,0.1,3,5.0,0.9,1,1.2651809609243645,4
75,0.5,1,1.0,0.4,0,0.4784210635370972,6
75,0.5,1,5.0,0.9,1,1.1248801334936036,5
75,0.5,2,1.0,0.4,0,0.4593472664220868,2
75,0.5,2,5.0,0.9,1,1.1604937856894877,6
75,0.5,3,1.0,0.4,0,0.4315290158812594,2
75,0.5,3,5.0,0.9,1,1.0821646568203322,6
75,0.9,1,1.0,0.4,0,0.4888704176561226,15
75,0.9,1,5.0,0.9,1,1.1482883009571765,4
75,0.9,2,1.0,0.4,0,0.5055422821785447,2
75,0.9,2,5.0,0.9,1,0.9215207117772568,2
75,0.9,3,1.0,0.4,0,0.4696462719963533,2
75,0.9,3,5.0,0.9,1,0.6371731792991414,2
76,0.1,1,1.0,0.4,0,1.38159634515231,17
76,0.1,1,5.0,0.9,1,1.4321354007329958,2
76,0.1,2,1.0,0.4,0,1.4285678466935567,2
76,0.1,2,5.0,0.9,1,1.6794501800005948,2
76,0.1,3,1.0,0.4,0,1.4943501020090892,2
76,0.1,3,5.0,0.9,1,1.4347818050236214,2
76,0.5,1,1.0,0.4,0,1.442341322672594,17
76,0.5,1,5.0,0.9,1,1.5201891325421155,2
76,0.5,2,1.0,0.4,0,1.5115793744483317,2
76,0.5,2,5.0,0.9,1,1.3631417290099073,2
76,0.5,3,1.0,0.4,0,1.2289327160020125,2
76,0.5,3,5.0,0.9,1,1.363070463736751,2
76,0.9,1,1.0,0.4,0,1.4726108138215543,16
76,0.9,1,5.0,0.9,1,1.6235219859762575,2
76,0.9,2,1.0,0.4,0,1.424533241620762,2
76,0.9,2,5.0,0.9,1,1.3143863634692958,2
76,0.9,3,1.0,0.4,0,1.438715433971536,2
76,0.9,3,5.0,0.9,1,1.429014948242272,3
77,0.1,1,1.0,0.4,0,1.0755333591947005,2
77,0.1,1,5.0,0.9,1,1.092242041549722,7
77,0.1,2,1.0,0.4,0,1.0219069498394435,2
77,0.1,2,5.0,0.9,1,1.0748780013401509,7
77,0.1,3,1.0,0.4,0,1.0723708464375132,2
77,0.1,3,5.0,0.9,1,1.074282689654766,7
77,0.5,1,1.0,0.4,0,1.0860117205302615,14
77,0.5,1,5.0,0.9,1,1.0771261135303123,4
77,0.5,2,1.0,0.4,0,1.075750447167772,2
77,0.5,2,5.0,0.9,1,1.0781047260657084,3
77,0.5,3,1.0,0.4,0,1.072476264479718,2
77,0.5,3,5.0,0.9,1,1.0740051620872648,2
77,0.9,1,1.0,0.4,0,1.072698478898276,17
77,0.9,1,5.0,0.9,1,1.1432951863573908,2
77,0.9,2,1.0,0.4,0,1.0750945462591115,2
77,0.9,2,5.0,0.9,1,1.0748762976255368,2
77,0.9,3,1.0,0.4,0,1.0724759111855886,2
77,0.9,3,5.0,0.9,1,1.0232179761743012,2
78,0.1,1,1.0,0.4,0,1.605715465873192,2
78,0.1,1,5.0,0.9,1,1.238220812830037,6
78,0.1,2,1.0,0.4,0,1.6044062992968102,2
78,0.1,2,5.0,0.9,1,1.4622859087266329,7
78,0.1,3,1.0,0.4,0,1.2472601334045983,2
78,0.1,3,5.0,0.9,1,1.5109848242197432,5
78,0.5,1,1.0,0.4,0,1.2258339939341316,4
78,0.5,1,5.0,0.9,1,1.4668974207543275,5
78,0.5,2,1.0,0.4,0,1.709337971660633,2
78,0.5,2,5.0,0.9,1,1.4573519679533975,6
78,0.5,3,1.0,0.4,0,1.576677212382839,2
78,0.5,3,5.0,0.9,1,1.3258108985248551,4
78,0.9,1,1.0,0.4,0,1.361582523951255,9
78,0.9,1,5.0,0.9,1,1.5895645362186293,5
78,0.9,2,1.0,0.4,0,1.7084481558803062,2
78,0.9,2,5.0,0.9,1,1.3886466732677951,4
78,0.9,3,1.0,0.4,0,1.5017427832106731,1
78,0.9,3,5.0,0.9,1,1.5366089288070526,3
79,0.1,1,1.0,0.4,0,0.8114919992253301,9
79,0.1,1,5.0,0.9,1,0.737855187815639,5
79,0.1,2,1.0,0.4,0,0.8777738258455001,2
79,0.1,2,5.0,0.9,1,0.7864604202362953,5
79,0.1,3,1.0,0.4,0,0.7793042339424705,2
79,0.1,3,5.0,0.9,1,0.7929621732870696,4
79,0.5,1,1.0,0.4,0,0.7866826054491943,16
79,0.5,1,5.0,0.9,1,0.8131295179730907,3
79,0.5,2,1.0,0.4,0,0.7931582823481553,2
79,0.5,2,5.0,0.9,1,0.8066090667565018,2
79,0.5,3,1.0,0.4,0,0.7715531781736036,2
79,0.5,3,5.0,0.9,1,0.7895796626242122,2
79,0.9,1,1.0,0.4,0,0.843055744439315,17
79,0.9,1,5.0,0.9,1,0.7828122327273431,2
79,0.9,2,1.0,0.4,0,0.7860233579477408,2
79,0.9,2,5.0,0.9,1,0.7963009015375146,2
79,0.9,3,1.0,0.4,0,0.7951515283585395,2
79,0.9,3,5.0,0.9,1,0.7796091663111014,2
80,0.1,1,1.0,0.4,0,1.067880096266772,2
80,0.1,1,5.0,0.9,1,1.015451382505961,7
80,0.1,2,1.0,0.4,0,0.9681448056004652,2
80,0.1,2,5.0,0.9,1,0.9706053632726712,6
80,0.1,3,1.0,0.4,0,0.966324191764574,2
80,0.1,3,5.0,0.9,1,0.9889351628149582,7
80,0.5,1,1.0,0.4,0,1.02106931406408,9
80,0.5,1,5.0,0.9,1,1.0145094104199963,6
80,0.5,2,1.0,0.4,0,1.0862094985940378,2
80,0.5,2,5.0,0.9,1,0.9811968963282272,5
80,0.5,3,1.0,0.4,0,1.0023890332800232,2
80,0.5,3,5.0,0.9,1,0.9878717130457528,3
80,0.9,1,1.0,0.4,0,1.0902801014379286,17
80,0.9,1,5.0,0.9,1,1.138797665458851,2
80,0.9,2,1.0,0.4,0,1.0050570050570051,2
80,0.9,2,5.0,0.9,1,0.9787515922240466,2
80,0.9,3,1.0,0.4,0,1.1012469388743114,2
80,0.9,3,5.0,0.9,1,0.974683527896522,2
81,0.1,1,1.0,0.4,0,0.6985037233309118,12
81,0.1,1,5.0,0.9,1,0.6729859804273279,5
81,0.1,2,1.0,0.4,0,0.6559840033947062,2
81,0.1,2,5.0,0.9,1,0.6769479999216599,4
81,0.1,3,1.0,0.4,0,0.6815837575314558,2
81,0.1,3,5.0,0.9,1,0.673493466992205,2
81,0.5,1,1.0,0.4,0,0.7130319202916781,16
81,0.5,1,5.0,0.9,1,0.6766478909812158,3
81,0.5,2,1.0,0.4,0,0.7150184825014263,2
81,0.5,2,5.0,0.9,1,0.7564376013266003,2
81,0.5,3,1.0,0.4,0,0.7112246588056192,2
81,0.5,3,5.0,0.9,1,0.7088494789103446,2
81,0.9,1,1.0,0.4,0,0.7110150009628566,15
81,0.9,1,5.0,0.9,1,0.695206258522479,4
81,0.9,2,1.0,0.4,0,0.7254928208850355,2
81,0.9,2,5.0,0.9,1,0.740014909347597,2
81,0.9,3,1.0,0.4,0,0.6831395091393132,2
81,0.9,3,5.0,0.9,1,0.6302145839558448,2
82,0.1,1,1.0,0.4,0,0.947773048476044,2
82,0.1,1,5.0,0.9,1,0.9106956186457836,7
82,0.1,2,1.0,0.4,0,0.9571715896272855,2
82,0.1,2,5.0,0.9,1,0.915084493380314,7
82,0.1,3,1.0,0.4,0,0.9568528511692014,2
82,0.1,3,5.0,0.9,1,0.942434714181984,7
82,0.5,1,1.0,0.4,0,0.9546368800877648,2
82,0.5,1,5.0,0.9,1,0.9347143442532232,7
82,0.5,2,1.0,0.4,0,0.9574920280260766,2
82,0.5,2,5.0,0.9,1,0.9378673046341852,7
82,0.5,3,1.0,0.4,0,0.8957188904919635,2
82,0.5,3,5.0,0.9,1,0.93905748823974,7
82,0.9,1,1.0,0.4,0,0.95164027724574,3
82,0.9,1,5.0,0.9,1,0.8492944390725643,7
82,0.9,2,1.0,0.4,0,0.921284002298208,2
82,0.9,2,5.0,0.9,1,0.9355824951217868,6
82,0.9,3,1.0,0.4,0,0.9037641307078575,2
82,0.9,3,5.0,0.9,1,0.9207280369377132,6
83,0.1,1,1.0,0.4,0,0.5059499168550995,4
83,0.1,1,5.0,0.9,1,0.5908051571332366,7
83,0.1,2,1.0,0.4,0,0.5090309176952048,2
83,0.1,2,5.0,0.9,1,0.8101168653357927,7
83,0.1,3,1.0,0.4,0,0.5180960465604931,2
83,0.1,3,5.0,0.9,1,0.7788995282416001,5
83,0.5,1,1.0,0.4,0,0.5212102070599607,15
83,0.5,1,5.0,0.9,1,0.7140263055922356,4
83,0.5,2,1.0,0.4,0,0.742069446479936,2
83,0.5,2,5.0,0.9,1,0.826212212378159,2
83,0.5,3,1.0,0.4,0,0.6091910665569447,2
83,0.5,3,5.0,0.9,1,0.6767608204090693,2
83,0.9,1,1.0,0.4,0,0.5905820390866151,17
83,0.9,1,5.0,0.9,1,0.878263285060537,2
83,0.9,2,1.0,0.4,0,0.5328365572437579,2
83,0.9,2,5.0,0.9,1,0.8909040639651459,2
83,0.9,3,1.0,0.4,0,0.6291255941024918,2
83,0.9,3,5.0,0.9,1,0.8576766320824796,2
84,0.1,1,1.0,0.4,0,0.7580555381892361,7
84,0.1,1,5.0,0.9,1,0.7408018312225518,7
84,0.1,2,1.0,0.4,0,0.6852124629780287,2
84,0.1,2,5.0,0.9,1,0.7553143639542478,6
84,0.1,3,1.0,0.4,0,0.696744873926056,2
84,0.1,3,5.0,0.9,1,0.7584399925919842,3
84,0.5,1,1.0,0.4,0,0.7955065524693467,11
84,0.5,1,5.0,0.9,1,0.8233404789323527,7
84,0.5,2,1.0,0.4,0,0.7931088362942655,2
84,0.5,2,5.0,0.9,1,0.7739618612212943,3
84,0.5,3,1.0,0.4,0,0.7489783862702841,2
84,0.5,3,5.0,0.9,1,0.646942957110378,2
84,0.9,1,1.0,0.4,0,0.8325983041938988,15
84,0.9,1,5.0,0.9,1,0.8746774641868102,4
84,0.9,2,1.0,0.4,0,0.8003346753773519,2
84,0.9,2,5.0,0.9,1,0.6717645427297984,2
84,0.9,3,1.0,0.4,0,0.7922682207204478,2
84,0.9,3,5.0,0.9,1,0.7737799299854847,2
85,0.1,1,1.0,0.4,0,1.0110123794334325,2
85,0.1,1,5.0,0.9,1,0.9465956610062954,7
85,0.1,2,1.0,0.4,0,0.9264283266038256,2
85,0.1,2,5.0,0.9,1,0.9472059980871652,7
85,0.1,3,1.0,0.4,0,0.9711325459611282,2
85,0.1,3,5.0,0.9,1,0.9652366006726708,7
85,0.5,1,1.0,0.4,0,0.995021550309269,5
85,0.5,1,5.0,0.9,1,1.0031385751624498,7
85,0.5,2,1.0,0.4,0,0.9853184942898808,2
85,0.5,2,5.0,0.9,1,0.9656267112124584,7
85,0.5,3,1.0,0.4,0,0.9841785516462044,2
85,0.5,3,5.0,0.9,1,0.9492227344407,4
85,0.9,1,1.0,0.4,0,1.016371579280917,12
85,0.9,1,5.0,0.9,1,0.9943406228046612,5
85,0.9,2,1.0,0.4,0,0.9841785516462044,2
85,0.9,2,5.0,0.9,1,1.0015960132633224,3
85,0.9,3,1.0,0.4,0,0.9846333472605444,2
85,0.9,3,5.0,0.9,1,0.9856981928719716,3
86,0.1,1,1.0,0.4,0,0.937773039886454,2
86,0.1,1,5.0,0.9,1,0.9643141251277192,7
86,0.1,2,1.0,0.4,0,0.9930246041649128,2
86,0.1,2,5.0,0.9,1,0.9502836528030244,7
86,0.1,3,1.0,0.4,0,0.9930244689497884,2
86,0.1,3,5.0,0.9,1,0.9820896762121828,7
86,0.5,1,1.0,0.4,0,0.9912691158522404,9
86,0.5,1,5.0,0.9,1,0.9974939797495896,7
86,0.5,2,1.0,0.4,0,0.9969235866861867,2
86,0.5,2,5.0,0.9,1,0.9980262629500768,5
86,0.5,3,1.0,0.4,0,0.9945798519110186,2
86,0.5,3,5.0,0.9,1,0.9943238947812268,2
86,0.9,1,1.0,0.4,0,0.997430558450691,13
86,0.9,1,5.0,0.9,1,0.9994670904988922,6
86,0.9,2,1.0,0.4,0,1.002732776662714,2
86,0.9,2,5.0,0.9,1,0.9966642504961196,2
86,0.9,3,1.0,0.4,0,0.9938081733352728,2
86,0.9,3,5.0,0.9,1,0.9938076366844446,2
87,0.1,1,1.0,0.4,0,0.8668507585472858,6
87,0.1,1,5.0,0.9,1,0.9808284577902902,7
87,0.1,2,1.0,0.4,0,0.9699167162639856,2
87,0.1,2,5.0,0.9,1,1.0143517813389868,6
87,0.1,3,1.0,0.4,0,0.999016070569767,2
87,0.1,3,5.0,0.9,1,1.0093065065843905,4
87,0.5,1,1.0,0.4,0,0.9497854694983914,16
87,0.5,1,5.0,0.9,1,1.057373774131168,3
87,0.5,2,1.0,0.4,0,0.9918131419837904,2
87,0.5,2,5.0,0.9,1,1.0203394100502556,2
87,0.5,3,1.0,0.4,0,0.977628419649244,2
87,0.5,3,5.0,0.9,1,1.0343573084485898,2
87,0.9,1,1.0,0.4,0,1.0262151958792696,17
87,0.9,1,5.0,0.9,1,1.0591508275749817,2
87,0.9,2,1.0,0.4,0,1.0204405525411158,2
87,0.9,2,5.0,0.9,1,1.0688105039109916,2
87,0.9,3,1.0,0.4,0,1.020138412646311,2
87,0.9,3,5.0,0.9,1,1.0253849880420796,2
88,0.1,1,1.0,0.4,0,0.9276111834104008,10
88,0.1,1,5.0,0.9,1,0.9245100044371584,7
88,0.1,2,1.0,0.4,0,0.949816522569426,2
88,0.1,2,5.0,0.9,1,0.9030349551714272,3
88,0.1,3,1.0,0.4,0,0.9213361769615352,2
88,0.1,3,5.0,0.9,1,0.9606810154385262,3
88,0.5,1,1.0,0.4,0,0.9431708281532536,14
88,0.5,1,5.0,0.9,1,0.9604189032213049,5
88,0.5,2,1.0,0.4,0,0.963011338467249,2
88,0.5,2,5.0,0.9,1,0.965728321733818,2
88,0.5,3,1.0,0.4,0,0.9199046212913708,2
88,0.5,3,5.0,0.9,1,0.9099093578837556,2
88,0.9,1,1.0,0.4,0,0.966943129913636,16
88,0.9,1,5.0,0.9,1,0.9922435943124328,3
88,0.9,2,1.0,0.4,0,0.9801153358378598,2
88,0.9,2,5.0,0.9,1,0.9805794055991468,2
88,0.9,3,1.0,0.4,0,0.937007759463252,2
88,0.9,3,5.0,0.9,1,0.8931634751264208,2
89,0.1,1,1.0,0.4,0,0.914001755438533,4
89,0.1,1,5.0,0.9,1,0.9910200672585238,6
89,0.1,2,1.0,0.4,0,0.9662795052100176,2
89,0.1,2,5.0,0.9,1,0.9853993997420908,7
89,0.1,3,1.0,0.4,0,0.9063570972510036,2
89,0.1,3,5.0,0.9,1,0.9781758887642686,6
89,0.5,1,1.0,0.4,0,0.9788395525904406,6
89,0.5,1,5.0,0.9,1,0.9718900078884014,7
89,0.5,2,1.0,0.4,0,0.9797746724998307,2
89,0.5,2,5.0,0.9,1,0.9982813463184956,6
89,0.5,3,1.0,0.4,0,0.9558400824688342,2
89,0.5,3,5.0,0.9,1,1.0134023030924493,4
89,0.9,1,1.0,0.4,0,0.9815703279784386,11
89,0.9,1,5.0,0.9,1,0.9958001569023064,5
89,0.9,2,1.0,0.4,0,0.981554541696633,2
89,0.9,2,5.0,0.9,1,1.010343820899902,4
89,0.9,3,1.0,0.4,0,0.9653706530623728,2
89,0.9,3,5.0,0.9,1,0.9451101139794842,3
90,0.1,1,1.0,0.4,0,0.942739753938722,2
90,0.1,1,5.0,0.9,1,1.0401264222442888,7
90,0.1,2,1.0,0.4,0,1.0385313071186657,2
90,0.1,2,5.0,0.9,1,1.186848835465161,7
90,0.1,3,1.0,0.4,0,1.0980497074409552,2
90,0.1,3,5.0,0.9,1,1.157490834851497,7
90,0.5,1,1.0,0.4,0,1.087625807258151,3
90,0.5,1,5.0,0.9,1,1.2447474851210285,7
90,0.5,2,1.0,0.4,0,1.2568615707659403,2
90,0.5,2,5.0,0.9,1,1.2399344913981751,7
90,0.5,3,1.0,0.4,0,1.0246442471225854,2
90,0.5,3,5.0,0.9,1,1.1743813880027387,6
90,0.9,1,1.0,0.4,0,1.184525240864683,5
90,0.9,1,5.0,0.9,1,1.1657739993762262,7
90,0.9,2,1.0,0.4,0,1.1686590996814048,2
90,0.9,2,5.0,0.9,1,1.2650128652310648,6
90,0.9,3,1.0,0.4,0,1.2423942423855947,2
90,0.9,3,5.0,0.9,1,1.0958087683767166,5
91,0.1,1,1.0,0.4,0,0.9009291390341676,3
91,0.1,1,5.0,0.9,1,0.923862463030075,6
91,0.1,2,1.0,0.4,0,0.8994290733421167,1
91,0.1,2,5.0,0.9,1,0.9148959982037576,7
91,0.1,3,1.0,0.4,0,0.9139044982328712,2
91,0.1,3,5.0,0.9,1,0.9314715502061708,7
91,0.5,1,1.0,0.4,0,0.9191345550868952,7
91,0.5,1,5.0,0.9,1,0.9400352382005268,6
91,0.5,2,1.0,0.4,0,0.9748245326444996,2
91,0.5,2,5.0,0.9,1,1.003534788518165,5
91,0.5,3,1.0,0.4,0,0.9169776229992496,2
91,0.5,3,5.0,0.9,1,0.9478470103016208,5
91,0.9,1,1.0,0.4,0,0.935851082384995,13
91,0.9,1,5.0,0.9,1,0.9616765014349568,5
91,0.9,2,1.0,0.4,0,0.9702615096049264,2
91,0.9,2,5.0,0.9,1,1.0745953872051093,2
91,0.9,3,1.0,0.4,0,1.002953918578802,2
91,0.9,3,5.0,0.9,1,0.9112865798710226,2
92,0.1,1,1.0,0.4,0,0.8633174945075666,7
92,0.1,1,5.0,0.9,1,1.0829852748619333,6
92,0.1,2,1.0,0.4,0,0.8393690062278164,2
92,0.1,2,5.0,0.9,1,0.970015662088938,6
92,0.1,3,1.0,0.4,0,1.050292288102948,2
92,0.1,3,5.0,0.9,1,1.1231239774136326,4
92,0.5,1,1.0,0.4,0,0.8902195480037478,3
92,0.5,1,5.0,0.9,1,0.9344942350000698,7
92,0.5,2,1.0,0.4,0,1.1035628743328956,2
92,0.5,2,5.0,0.9,1,1.0156350521222637,7
92,0.5,3,1.0,0.4,0,0.8039147416412775,2
92,0.5,3,5.0,0.9,1,1.0257979454577784,6
92,0.9,1,1.0,0.4,0,0.9426126535764175,12
92,0.9,1,5.0,0.9,1,1.0689900673035693,6
92,0.9,2,1.0,0.4,0,1.0028072708954283,2
92,0.9,2,5.0,0.9,1,1.1089435582299874,2
92,0.9,3,1.0,0.4,0,1.00237765389902,2
92,0.9,3,5.0,0.9,1,1.0497312401639072,3
93,0.1,1,1.0,0.4,0,0.7892943152251384,4
93,0.1,1,5.0,0.9,1,0.7389359695712365,7
93,0.1,2,1.0,0.4,0,0.9687104937521178,2
93,0.1,2,5.0,0.9,1,0.8733686364431936,7
93,0.1,3,1.0,0.4,0,1.0058240812792163,2
93,0.1,3,5.0,0.9,1,0.8684480356579071,5
93,0.5,1,1.0,0.4,0,0.877717512702011,17
93,0.5,1,5.0,0.9,1,0.9683260822378044,2
93,0.5,2,1.0,0.4,0,0.5998999740025976,2
93,0.5,2,5.0,0.9,1,1.0727067238290064,2
93,0.5,3,1.0,0.4,0,0.8144898954017226,2
93,0.5,3,5.0,0.9,1,0.6327618583071768,2
93,0.9,1,1.0,0.4,0,0.8334606727906735,17
93,0.9,1,5.0,0.9,1,0.5738062191799109,2
93,0.9,2,1.0,0.4,0,0.733091149270285,2
93,0.9,2,5.0,0.9,1,0.5636493070019815,2
93,0.9,3,1.0,0.4,0,1.0023683805635055,2
93,0.9,3,5.0,0.9,1,0.8578610928485204,2
94,0.1,1,1.0,0.4,0,0.6924594464438355,3
94,0.1,1,5.0,0.9,1,0.9307846536204047,7
94,0.1,2,1.0,0.4,0,0.6802775854445723,2
94,0.1,2,5.0,0.9,1,0.9732999358154112,7
94,0.1,3,1.0,0.4,0,0.7134117960184776,2
94,0.1,3,5.0,0.9,1,1.0006938712326223,6
94,0.5,1,1.0,0.4,0,0.748502464569782,17
94,0.5,1,5.0,0.9,1,1.0177424315967831,2
94,0.5,2,1.0,0.4,0,0.6780160848875199,2
94,0.5,2,5.0,0.9,1,1.0465910172500756,2
94,0.5,3,1.0,0.4,0,0.7504458476669108,2
94,0.5,3,5.0,0.9,1,1.0259747469963147,2
94,0.9,1,1.0,0.4,0,0.7441535776111006,17
94,0.9,1,5.0,0.9,1,0.8949926258385543,2
94,0.9,2,1.0,0.4,0,0.7433925894979156,2
94,0.9,2,5.0,0.9,1,1.0527540135305231,2
94,0.9,3,1.0,0.4,0,0.7393132591091338,2
94,0.9,3,5.0,0.9,1,1.0417115418509542,2
95,0.1,1,1.0,0.4,0,0.8863506139565999,3
95,0.1,1,5.0,0.9,1,0.8332937934352679,7
95,0.1,2,1.0,0.4,0,0.935384857328153,2
95,0.1,2,5.0,0.9,1,0.9411424198156032,7
95,0.1,3,1.0,0.4,0,0.9338637271664711,2
95,0.1,3,5.0,0.9,1,0.9640273382402236,6
95,0.5,1,1.0,0.4,0,1.018314811932715,4
95,0.5,1,5.0,0.9,1,0.8928887652300335,5
95,0.5,2,1.0,0.4,0,1.0767723293866902,2
95,0.5,2,5.0,0.9,1,0.9913683277628575,5
95,0.5,3,1.0,0.4,0,0.9291174132489146,2
95,0.5,3,5.0,0.9,1,0.9551509746809056,6
95,0.9,1,1.0,0.4,0,1.0229621054833908,8
95,0.9,1,5.0,0.9,1,0.9686348968210612,6
95,0.9,2,1.0,0.4,0,1.0609200165768753,1
95,0.9,2,5.0,0.9,1,1.0635820772039444,4
95,0.9,3,1.0,0.4,0,1.0619683565142042,2
95,0.9,3,5.0,0.9,1,0.9327552519285396,4
96,0.1,1,1.0,0.4,0,0.8497268151240337,3
96,0.1,1,5.0,0.9,1,0.6563142612859308,7
96,0.1,2,1.0,0.4,0,0.5870956136044472,2
96,0.1,2,5.0,0.9,1,0.8172006905521292,7
96,0.1,3,1.0,0.4,0,0.8557443127232933,2
96,0.1,3,5.0,0.9,1,0.7688025525101377,6
96,0.5,1,1.0,0.4,0,0.5881799425200093,4
96,0.5,1,5.0,0.9,1,0.7659275528898268,7
96,0.5,2,1.0,0.4,0,0.8114191808252094,2
96,0.5,2,5.0,0.9,1,0.6036826631043029,5
96,0.5,3,1.0,0.4,0,0.7398455382222681,2
96,0.5,3,5.0,0.9,1,0.8926073921355958,6
96,0.9,1,1.0,0.4,0,0.822069515249241,9
96,0.9,1,5.0,0.9,1,0.7290459008421484,4
96,0.9,2,1.0,0.4,0,0.7009520715961735,2
96,0.9,2,5.0,0.9,1,0.7330606382257342,6
96,0.9,3,1.0,0.4,0,0.603259189332704,1
96,0.9,3,5.0,0.9,1,0.6858609761902228,2
97,0.1,1,1.0,0.4,0,0.7600822993539698,17
97,0.1,1,5.0,0.9,1,0.7308916863502017,2
97,0.1,2,1.0,0.4,0,0.7085011372973256,2
97,0.1,2,5.0,0.9,1,0.7978577424908582,2
97,0.1,3,1.0,0.4,0,0.7969867210715142,2
97,0.1,3,5.0,0.9,1,0.8472735454220275,2
97,0.5,1,1.0,0.4,0,0.7780834456105614,17
97,0.5,1,5.0,0.9,1,0.8968758553274683,2
97,0.5,2,1.0,0.4,0,0.7999024629185684,2
97,0.5,2,5.0,0.9,1,0.8093089736731857,2
97,0.5,3,1.0,0.4,0,0.7642826614962838,2
97,0.5,3,5.0,0.9,1,0.8088295288413283,2
97,0.9,1,1.0,0.4,0,0.8083931873349248,17
97,0.9,1,5.0,0.9,1,0.8061468388120574,2
97,0.9,2,1.0,0.4,0,0.80884113655198,2
97,0.9,2,5.0,0.9,1,0.8430809022939708,2
97,0.9,3,1.0,0.4,0,0.8427353045835269,2
97,0.9,3,5.0,0.9,1,0.7635115742185062,2
98,0.1,1,1.0,0.4,0,0.5366505613743776,7
98,0.1,1,5.0,0.9,1,0.8463724517671051,7
98,0.1,2,1.0,0.4,0,0.5317393420771036,2
98,0.1,2,5.0,0.9,1,0.9438278776984882,6
98,0.1,3,1.0,0.4,0,0.4810242341106538,2
98,0.1,3,5.0,0.9,1,1.0090355200052088,3
98,0.5,1,1.0,0.4,0,0.5599145099870955,13
98,0.5,1,5.0,0.9,1,0.9354888326672394,6
98,0.5,2,1.0,0.4,0,0.6828431867262801,2
98,0.5,2,5.0,0.9,1,0.9489811988383272,2
98,0.5,3,1.0,0.4,0,0.5839795331018318,2
98,0.5,3,5.0,0.9,1,0.9667533297506136,2
98,0.9,1,1.0,0.4,0,0.5856568126317012,16
98,0.9,1,5.0,0.9,1,0.9602495542157716,3
98,0.9,2,1.0,0.4,0,0.7670237192718736,2
98,0.9,2,5.0,0.9,1,1.0458729123639094,2
98,0.9,3,1.0,0.4,0,0.7719140160110687,2
98,0.9,3,5.0,0.9,1,0.7632352842170489,2
99,0.1,1,1.0,0.4,0,0.9791257626309172,2
99,0.1,1,5.0,0.9,1,1.0095419769906322,7
99,0.1,2,1.0,0.4,0,0.9927147717178304,2
99,0.1,2,5.0,0.9,1,0.9672267375129644,7
99,0.1,3,1.0,0.4,0,0.7157218015825233,2
99,0.1,3,5.0,0.9,1,0.9382440200594993,7
99,0.5,1,1.0,0.4,0,0.9417533332726514,12
99,0.5,1,5.0,0.9,1,0.9776519768353392,4
