subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
178,0.4351941398892447,-0.36500057724671603,18,-1.720570380296596,-0.9076802360965331,0.34837156511536643,-0.362935249603676
179,0.03166502481905619,-0.3039817287039673,18,-0.36002450405061476,0.5205254269903586,-0.8195783338513473,-0.15451345987896942
180,0.06711560552140242,0.355685654016321,18,-0.8782948256549161,-0.30195029903283976,-0.7169723492932942,2.0987092706885044
181,0.7129062309432057,-0.5096251303054552,18,-0.4607251907678756,-0.6131418578712021,1.152164393377316,-0.8569286451939025
182,0.3118047822311618,-0.18732623943952625,18,0.35283720111491307,0.579251814779047,-0.008759017111046536,0.24394613800532108
183,0.48974492717275075,-0.3852240840806507,18,-0.1038438843309797,-0.6685325998274263,0.506260015085683,-0.43201258536961595
184,-0.5227083734893168,0.29061747607411537,18,2.5436935606174957,1.4149103230956548,-2.4241226662509496,1.8764562058615086
185,0.21790048222764163,-0.23815407759795557,18,-0.5733961275526793,0.9949093370027093,-0.28054985847964214,0.07033373380867587
186,0.33557802760701216,-0.2119840920979882,18,0.9018770030488663,0.865248762049724,0.06004880492183402,0.15972242837166095
187,0.5198386584541053,-0.33349228261769687,18,0.520842007950879,0.3728989155530939,0.5933614635238605,-0.2553125180283203
188,0.5107539184552491,-0.47564400358358616,18,2.1272264401471905,1.1428754657367366,0.5670671497617485,-0.7408594728418189
189,0.06364995426487223,0.07761458934379782,18,1.2680383240492734,0.8492296611685136,-0.7270031175421088,1.14890326231883
190,0.441542990207739,-0.14873868245297178,18,-0.44616216743414044,-0.14115302574570732,0.36674728773639825,0.3757494722260145
191,0.5429178808323696,-0.5884176089184231,18,0.5632115926309749,0.6877661116544975,0.6601605479969489,-1.1260597383159796
192,0.07229440390678199,-0.1758441900089723,18,-0.994886494280516,1.0011644492164815,-0.7019831531607649,0.2831653194414806
193,-0.2307965455862489,0.09714240886373303,18,-1.0552504279271246,1.0281379518937774,-1.5792309913410114,1.2156043422468554
194,0.12009611535381538,0.18633655533086954,18,-0.5434502969166227,-1.1453147398972152,-0.5636288139818242,1.5202643626112904
195,0.11595781620676647,0.17109390286547355,18,0.03732886139172338,-0.38959049940271595,-0.5756064529927022,1.4682001073383666
196,0.7642171012073586,-0.6091224014294169,18,-0.806388568174201,0.29649888052431134,1.3006754264176155,-1.1967809992718756
198,0.12035355641098659,-0.057733948661566295,18,-0.3170286786297342,-1.5282823184606296,-0.5628836923896419,0.6865939070720278
199,0.42163702135578396,-0.45590688823923037,18,1.0095559148334283,0.38102865315857554,0.3091326734713741,-0.6734435021652884
200,0.5430788529512781,-0.38466392552268863,18,-0.016614203216143805,-2.757715907247329,0.6606264558162224,-0.43009925445681996
201,-0.3572948005052482,0.22948288660822733,18,-0.8184975899187559,-0.2768300738508674,-1.9453597749516134,1.6676390804180663
202,0.42653334344375354,-0.3528684113481137,18,-0.41631484223179427,0.45381321229358784,0.3233042875492279,-0.32149546845060734
203,-5.9324716550895554e-18,0.04162774497603365,18,0.6569870018841886,-0.2173154786804027,-0.9112276378470762,1.025983169776946
204,0.8068715304598787,-0.6447946219171253,18,-0.5003934017671899,-0.9206315157417896,1.4241317879921662,-1.318626432528352
205,0.26478224349180146,-0.065775412152423,18,0.46509075344126893,-2.047272322756188,-0.1448581666364574,0.659126718608187
206,0.0406222231851194,-0.3998053290919534,18,1.3965565273463463,2.353936291392187,-0.7936531687617139,-0.4818176743584889
207,0.6678230711206281,-0.526481297673104,18,1.1642973347351513,0.7745330234762976,1.021678463134783,-0.9145041756171501
209,0.3564997197883963,-0.30457464831887265,18,-0.29587817084821,-0.23213246062006404,0.12060326643871873,-0.15653869257759837
210,-0.4909902530309829,0.2616701991744263,18,-0.7315854919903412,-1.1368558453288904,-2.332319685496311,1.777581130320497
211,0.4151682458530186,-0.2630218573756097,18,-0.7440542904545242,0.40422634872061813,0.2904098467589099,-0.014607022884027446
212,0.5011614417507342,-0.6418543061750505,18,-1.3904935819505257,-0.47915253125136914,0.5393032740475264,-1.3085832100822643
213,-0.11371470653683555,0.2189473575053212,18,0.3531900128167106,-0.6820934495708083,-1.2403565037719688,1.6316529239473152
214,0.3175264481385602,-0.18357303109024573,18,-0.8548461581646531,-1.4871028006873468,0.00780142145186821,0.25676595384990764
215,0.5339013726107806,-0.4062736986413174,18,0.589253369315016,1.1958870100997712,0.6340637201023727,-0.5039116533547453
216,0.4026936331284146,-0.2899546432789273,18,0.8202982432687317,-0.9420209642892332,0.2543040934756161,-0.1066012111438922
217,0.30723814905702745,-0.4415051951927501,18,0.3252838244404689,-2.6522984933350546,-0.02197639983551379,-0.6242517079656587
218,0.9329903614147113,-0.7021785594614385,18,-1.0590714673842023,-0.19541793775690328,1.7891623901728186,-1.5146324741051203
219,0.4214636152117623,-0.566315256894671,18,0.02728379835882673,0.7341674599513377,0.30863077737310846,-1.050564840002902
220,0.462579753697317,-0.518909876654954,18,-0.3248438358042547,1.355471607449431,0.42763480458376546,-0.8886425089838224
221,0.7716651041527232,-0.5111222593061742,18,0.10421739432183567,-0.14244317042324867,1.3222324689274956,-0.8620423815758667
222,0.5317165721406523,-0.27738701541452837,18,0.9357647938482049,0.2366690660430524,0.6277401677413367,-0.06367402463271067
223,0.09622504486493763,-0.4165691187989566,18,0.2887575904081722,-2.9025449048220215,-0.6327197750166003,-0.5390776708471874
224,0.4052026520016734,-0.398762461997551,18,-1.7645589029474136,-1.8805418785871153,0.26156604367967623,-0.4782555582017398
225,0.7317917228850433,-0.5063437999677876,18,-0.7591164394918789,-1.1304619183369562,1.2068254019183464,-0.8457206208213099
226,0.16943474841747153,-0.07412763631199178,18,1.9010351182937144,1.0549077112562668,-0.4208261032236925,0.6305980664114859
227,0.4116453226477303,-0.26058545655205184,18,-0.6505509268704451,-1.1177560813575462,0.2802133140973985,-0.006285020219933933
228,0.6692014483788845,-0.4218541667365888,18,0.05796007052411363,0.5971593527776253,1.0256679536557793,-0.5571297838622417
229,,,18,-0.9340779633872177,-0.7686512191260342,,
230,0.5923631924454265,-0.5602480587377735,18,0.4154743255384184,0.027765725880013154,0.8032720225997237,-1.029841140217104
231,0.5672168771296103,-0.2680706379819587,18,-0.6887725023834173,-0.1878423581793258,0.7304900712221035,-0.031852118703320755
232,-0.13115576564675044,-0.05783348950644806,18,-0.9764371471899288,0.728945274257796,-1.2908368345945773,0.6862539058832732
233,0.23316068563427197,-0.3211352138745571,18,-0.09374023452252017,0.2870591986833374,-0.23638166252707674,-0.2131045373026257
234,0.33333333333333337,-0.3669104415688051,18,1.243460244488014,-0.13760646262738846,0.0535518996125398,-0.36945876405285955
