subj,n_anxiety,anxiety_coupling,n_confidence,confidence_coupling,sample
73,18,-0.0037624172138472707,18,0.012104445702725963,exp
74,18,-0.02469011280063994,18,0.062742968024984,exp
75,18,0.02918645070460825,18,0.05306795577167481,exp
76,18,0.025394356377074087,18,0.08690751495891991,exp
77,18,0.04211021599108524,18,-0.016332026790682252,exp
78,18,0.0364574251920868,18,-0.004558666220014351,exp
79,14,0.8047489674658995,18,0.00961287853734231,exp
80,18,-0.001996924574485145,18,0.006770687211759883,exp
81,18,0.003073823118089445,18,0.003980223697651492,exp
82,18,,18,0.012525321108565735,exp
83,18,0.03411859186444991,18,-0.002522664715542932,exp
84,18,-0.012946839610525812,18,-0.03202014811628318,exp
85,18,0.0237361799521844,18,0.015128691281805964,exp
86,18,0.011667937446489092,18,0.018792892774569133,exp
87,18,-0.00018353199715795645,18,0.0033940013749604245,exp
88,18,0.050536824577971005,18,0.007856078556957007,exp
89,18,-0.018528927351402984,18,-0.009148548081186309,exp
90,18,0.010550463422106205,18,0.023126733005182996,exp
91,18,-0.03377120529667139,18,0.05243584491761497,exp
92,17,-0.007115285960006379,18,0.005673029381747738,exp
93,18,-0.03187133796862625,18,-0.024886411742009142,exp
94,18,-0.029285817330919766,18,0.04177848145874151,exp
95,18,0.007295856669156441,18,-0.015548828747967876,exp
96,18,-0.016971376051026506,18,-0.023892344845980792,exp
97,18,0.08490939045083265,17,0.06465160327823839,exp
98,18,0.018152323225811322,18,-0.01695572435667925,exp
99,18,-0.03951505472948381,18,-0.0589413923740391,exp
100,18,0.004249115259673864,18,-0.012278404796410786,exp
101,18,0.09223029613806565,18,-0.019235838564140687,exp
102,18,0.009887099144234272,16,-0.003073538052128906,exp
103,18,-0.019222795707933293,17,-0.0018590554678859154,exp
104,18,-0.0024289724776116817,18,-0.015358485503863888,exp
105,18,0.0399624093035397,18,-0.04228805620024369,exp
106,18,-0.026947888136374977,18,-0.0032488620461994435,exp
107,18,-0.013916048007984065,18,-0.017219219443804234,exp
108,18,0.004744242081127307,18,-0.013685533798746341,exp
109,18,0.0022183191419767397,18,0.023263569258810277,exp
110,18,0.10952513332331859,18,0.015211973966287214,exp
111,12,-0.002489460771545593,15,-0.010445718265563605,exp
112,18,0.0013688910204808934,18,0.02421172556282195,exp
113,18,0.0009509409359462193,18,-0.005443826684777007,exp
114,18,0.02356421760782047,18,0.03311996844583011,exp
115,18,-0.03460276064058707,18,0.02077121704472918,exp
116,17,0.028783850580467094,18,-0.02301545616727964,exp
117,18,-0.00417603428589545,18,-0.023065506386983976,exp
118,16,0.04780050639604974,18,0.06155436168646983,exp
119,16,-0.05001868907363766,16,-0.015915456665611255,exp
120,18,-0.015998435234317515,18,0.032054437821367535,exp
121,18,0.017061698938462926,18,0.0010704940984502872,exp
122,18,0.09596411690704447,18,0.2527051852227115,exp
123,18,0.007941250898189485,17,0.0009431165772586088,exp
124,18,-0.018860205062244263,17,-0.018012378756356844,exp
125,18,-0.07387963035100843,18,0.01196470881856125,exp
126,18,0.015701667839155695,18,-0.0036729427200545704,exp
127,18,0.003995438561107724,18,0.015808550988497393,exp
128,18,-0.016131308483635143,18,-0.028225803583182153,exp
129,18,0.0015813239722113888,18,0.0024125655128438006,exp
130,18,-0.0045109609139110515,18,-0.07098846831891199,exp
131,18,-0.001072118050759611,18,-0.0007924817024553373,exp
132,18,-0.00048058908052603274,18,-0.008173082063456042,exp
133,18,0.009023588731230896,18,-0.004635528630974594,exp
134,18,0.004017247197814138,18,-0.01013202867261138,exp
135,18,-0.010161635291892027,18,-0.024009927575884292,exp
136,18,0.014841874145916365,18,-0.08052273277941102,exp
137,18,-0.026890611911412836,18,-0.0395254507255754,exp
138,18,0.006222278100104351,18,-0.026383303898743746,exp
139,18,0.005325841589333332,18,,exp
140,18,0.0019072562866742253,18,0.019669709126173593,exp
141,18,,18,0.026444950165664057,exp
142,18,0.012549237207549396,18,-0.024468337708791407,exp
143,18,-0.045311363793872725,18,0.05611780121619134,exp
144,18,-0.009092750185977284,18,0.022871451190507323,exp
145,18,-0.006802165301067938,18,-0.004591984880030416,exp
146,18,0.011688480592790812,18,0.006650912440501457,exp
147,18,-0.0005137723856675646,18,0.0013981130172668699,exp
148,18,0.010121905258400161,18,0.009834948443443391,exp
