subj,omega,kappa,log_om,log_kap,pred_earn,shortfall
189,1.0205153735024275,0.0609856484404315,0.020307767830849383,-2.7971167139578355,0.8171234063547613,0.13096512470021537
190,48.98472070369127,0.0491609041315749,3.891508427110274,-3.0126566028428714,-0.37164191665565444,1.319730447710631
191,1.0684576697900232,0.0278390562449566,0.06621617851128528,-3.581315343337759,0.8213538493913424,0.12673468166363433
192,3.069930378538268,0.0320240011578183,1.121654883341392,-3.441269621137159,0.41920466932172334,0.5288838617332534
193,1.461322301243403,0.3391810512503614,0.3793417116174954,-1.0812212396838639,0.6520443596676216,0.29604417138735506
194,1.6954481019302183,0.045012801294102,0.5279470728141197,-3.10080835646438,0.6885249876739288,0.2595635433810479
195,1.30529112186162,0.25033382599996,0.26642609778189164,-1.3849599478455985,0.705957190755782,0.2421313402991947
196,3.2146910434776688,0.3400614869166796,1.1677312546200946,-1.0786288338496248,0.3286450073627387,0.619443523692238
197,0.4055123682702773,0.909183573636688,-0.9026039046087728,-0.09520825399857948,0.684243393251187,0.2638451378037897
198,2.353788170172789,2.554689547209825,0.856026017606663,0.9379307083316198,0.11417878153316341,0.8339097495218133
199,9.083271707917914,0.6248430751099145,2.206434447968725,-0.47025474059568845,-0.1340439379831014,1.082132469038078
200,1.6769041037368568,0.1051890223996882,0.516949297984139,-2.251996333936198,0.6729994692279355,0.2750890618270412
201,3.016882422154448,0.2446306067648307,1.1042239876423798,-1.40800593369276,0.37993041718569653,0.5681581138692802
202,3.1106341863775087,1.1981198785328004,1.1348266238519615,0.18075356024028988,0.2035313253954901,0.7445572056594866
203,3.02998791205625,0.0475185118820506,1.1085586300929404,-3.046635920031505,0.4222574698781284,0.5258310611768483
204,0.1952899232470137,0.2323664536069495,-1.6332700387080892,-1.459439612070022,0.8555877300857602,0.09250080096921653
205,1.588406275216094,0.0977794238601335,0.4627311709194433,-2.3250411140546268,0.6933841558474336,0.2547043752075431
206,4.679778631593159,9.19860669700038,1.5432508078691978,2.219052026607675,-0.40067799092045453,1.3487665219754312
207,0.8210490273375329,0.0853869487619951,-0.1971724547017941,-2.4605620146675067,0.8419587213151687,0.10612980973980801
208,2.433795344116485,0.2320388328528422,0.8894519089088244,-1.4608505383364074,0.4876359286844403,0.4604526023705364
209,19.21553893208073,3.256729916439984,2.9557192710906053,1.1807235988274574,-0.3561032244885297,1.3041917555435063
210,2.5642429042980246,0.1110356554369791,0.9416632710368963,-2.197903909096986,0.49249336991099624,0.45559516114398046
211,1.312527831163652,0.6512372029213293,0.2719549199549411,-0.428881336132455,0.6035042120431549,0.34458431901182185
212,3.156480866921441,0.2717426096380746,1.149457757321806,-1.3028999487946886,0.3510102499093917,0.597078281145585
213,0.0833987875306043,0.9053935495442582,-2.4841215077254604,-0.09938556843214519,0.7035045790439611,0.24458395201101557
214,3.486645398283508,0.2348997054882682,1.2489400700313746,-1.4485966410929891,0.3058391563166927,0.642249374738284
215,5.274694748688216,0.1289194114727756,1.6629208101404813,-2.048567787102909,0.1030837629533153,0.8450047681016614
216,1.594027557745757,1.079266300165042,0.4662638686412634,0.07628145857316318,0.4568387897869508,0.4912497412680259
217,2.309988182605735,0.4682705617082717,0.8372424087655236,-0.7587090268051171,0.45767907387247236,0.49040945718250434
218,2.4279949087663435,0.1723176452226049,0.8870657763113398,-1.7584157308101567,0.5032400317175938,0.4448484993373829
219,5.021600695680259,0.4017297038929472,1.6137487465587448,-0.9119757948865862,0.09325378097891135,0.8548347500760654
220,2.24150933364706,0.2509707688199225,0.8071494486230057,-1.3824188055169866,0.5200370307749866,0.42805150027999006
221,0.4969100095833414,0.1057081384508867,-0.699346336516897,-2.247073393318909,0.8762281941000887,0.07186033695488803
222,0.7508562998926472,0.1501175095273554,-0.28654099054324395,-1.8963368947319914,0.8310887667639723,0.11699976429100445
223,3.448929535351178,1.916634617348972,1.238063903288237,0.6505708446182004,0.07491247055603677,0.8731760604989399
224,0.428897377242608,0.0130051385888478,-0.8465376025570202,-4.342410723556388,0.9244199601712482,0.023668570883728535
225,0.2922026005275939,0.0831472286643145,-1.2303078798844913,-2.487142403251438,0.9008725710191565,0.04721596003582018
226,2.394342525385051,0.3918765058636645,0.8731086735032434,-0.9368085248880397,0.45880402820257715,0.48928450285239955
227,2.4374824680311624,0.2411430042427509,0.8909657312613982,-1.4223651428703263,0.48480031353461694,0.46328821752035976
228,1.7715364092308177,0.0373231678016093,0.5718471978814859,-3.2881410244614075,0.6750192120797905,0.27306931897518616
229,3.283738369929161,0.0932349824226122,1.1889825203072406,-2.3726322798338804,0.367142394092489,0.5809461369624878
230,3.163642486325496,0.6023137294426384,1.151724049312957,-0.5069768241687903,0.28955339528062257,0.6585351357743541
231,0.9081696647624848,0.1970839186932772,-0.09632406237086016,-1.6241256577346346,0.7927577998023027,0.15533073125267405
232,3.6943752169665744,0.0116889199922021,1.3068114513253937,-4.44911389508845,0.3204462057672288,0.6276423252877479
233,0.2959777935538524,0.1796376457980092,-1.2174708492498767,-1.7168135359586416,0.8674790330239995,0.08060949803097717
234,2.3547832214224704,0.1823034604815442,0.8564486728800949,-1.702082615132404,0.5150402379096776,0.43304829314529913
235,1.6960726550255798,0.1191459161183515,0.5283153755002468,-2.1274063511540278,0.6650410008975803,0.28304753015739637
236,1.8688849260142335,0.0095257289033242,0.6253419567621075,-4.6537588356139015,0.6664825807274299,0.28160595032754676
237,1.0034921313293137,0.0738944935027619,0.003486047997119279,-2.605116966622035,0.8154453488204613,0.13264318223451543
238,1.943767396091593,0.3403623775510883,0.6646280466630912,-1.0777444126241666,0.5566399771966072,0.3914485538583695
239,1.0229874982429576,0.1159224535579641,0.022727266213445473,-2.1548338152347335,0.7980184081701521,0.15007012288482457
240,1.8627647598859536,0.035910803115116,0.6220618141277043,-3.3267171063293466,0.656457322562332,0.2916312084926447
241,0.8800305002397726,0.6041239597102249,-0.1277987127471288,-0.5039758707960666,0.6914730099963002,0.25661552105867647
242,0.6121561866752747,0.0590544952845097,-0.49076782204383124,-2.829294612487577,0.8807255521100814,0.06736297894489529
