subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
190,-0.05892556509887895,-0.05750393298443023,18,3.6969192351399633,-1.1059463839095698,-0.9939510703662129,0.56660824192127
191,-0.16047140854798217,-0.14544745883492105,18,-0.5400985659897362,-1.548980060631581,-1.2748387756496318,0.27917862639911745
192,0.640792107582221,-0.4173782046521657,18,0.6289395858022669,-1.4398724943577816,0.9415500269697842,-0.6095843491925261
193,0.5407380704358752,-0.28757174579542555,18,-0.19327056657475036,0.39880655376015495,0.6647888327760966,-0.18533230561498618
194,0.16984155512168936,-0.2754880403956529,18,-0.02867044720765823,-1.1746241210748194,-0.36115440178313307,-0.14583861050155297
195,0.5014947716457512,-0.45158418373459824,18,-0.3183395638578111,0.16216818516218387,0.5562372685711626,-0.7213812247571589
196,0.6040404496926219,-0.477703801798172,18,0.6799752695178904,0.4008262590886952,0.839890633543751,-0.8067490981167257
197,0.5049752469181039,-0.4524342736512534,18,-1.6131951221483047,1.1669947960856528,0.5658646711249348,-0.7241596102669557
198,0.21650635094610968,-0.11857952324510382,18,0.334720436134907,1.9718981949986367,-0.2320741068992714,0.3669922581789493
199,0.5485628380669675,-0.4442445722633864,18,1.830476625831327,0.8748015841178093,0.6864330571935648,-0.6973928562803379
200,-0.29704426289300234,0.20516419010971662,18,-0.040851939417700635,-0.5133271350138309,-1.6526152986267337,1.4250977884880993
201,-0.47105571976599575,0.11391804189611057,18,0.6096325602035303,0.1442133959072684,-2.13395138441717,1.1268740699678605
202,0.3381511717095383,-0.04338200631244648,18,0.64352903293159,1.381992594397384,0.10440972545944256,0.6127635434571781
203,0.7126966450997986,-0.7740666276555134,18,0.6144337508135508,-1.1324191711096445,1.1404464057555987,-1.7753644938202273
204,-0.49999999999999994,-0.004897949910759726,18,-2.422504637779503,0.10414217213783329,-2.214014656136259,0.7385426434909291
205,0.580318670602775,-0.4419729849141907,18,-0.10090569599046018,-0.5702352508955199,0.7742734121246684,-0.6899685294513873
206,0.16092790328357798,-0.07609405718836791,18,1.0959129099351568,2.9700010070100054,-0.385810607546566,0.5058493378317196
207,0.577085368845702,-0.6685668866601487,18,-0.831836361434716,-0.6758175950954015,0.7653297204856476,-1.4305551437432644
208,0.8607285626355066,-0.5133052311892993,18,0.37174403780031046,0.1030429401963064,1.5499200406479043,-0.9231067840631285
209,0.919254719740988,-0.5806070639103916,18,2.6604088054828217,2.1610545717470613,1.711810251118757,-1.1430722643629139
210,0.2702162595460846,-0.2649056900934928,18,0.42957503642241346,-0.4711845209066964,-0.08350620431258651,-0.11125185895554777
211,0.4495422618624462,-0.28034999938709515,18,-0.31221566104356974,0.9070349961671893,0.4125305370980904,-0.16172916060265427
