subject,mean,median,std,hdi_lower,hdi_upper
177,0.2807979480144684,0.2707695692017268,0.11252813134412036,0.1,0.4713232328604178
178,0.16009394439706592,0.1438938009100258,0.06217081610314968,0.1,0.27405006391850617
179,0.27220563175979007,0.2562116594252169,0.1205790489501217,0.1,0.4805076604976137
180,0.30012488267228216,0.29229381736143734,0.11686751065663217,0.1,0.4928950601399123
181,0.279838523121853,0.26625071538774897,0.12156036922820879,0.1,0.49017608306790034
182,1.0629601535875373,1.06566185294538,0.3022407758063224,0.49223255559174584,1.6107979785456106
183,0.5253773624410064,0.514831062750924,0.18916871359576268,0.17470460565579113,0.8730113656341107
184,0.4897153721412195,0.3979957564718185,0.35319100483366006,0.1,1.1020261384910448
185,0.5256059274188858,0.5147425648551647,0.18826321444920086,0.18321537346753228,0.8795871524096858
186,0.34334137409963306,0.3069535539775009,0.18813995534187122,0.1,0.6731555950459569
187,0.2893547544822097,0.2582706929773545,0.1533394019301162,0.1,0.5596230468720444
188,0.8943957150305475,0.7593185307404213,0.6100526172641023,0.1,1.987972435814642
189,0.3219874850085231,0.28174196436936166,0.18533237597128793,0.1,0.6508121753445633
190,0.3226282804998939,0.3104464536058302,0.13449225034948015,0.1,0.5501938924096219
191,1.3712766918429697,1.38333783290659,0.36711406903673405,0.6924820148129724,2.055053669056649
192,0.22472393618948203,0.20782515470204346,0.10016719755699187,0.1,0.39971137591923345
193,0.22535736048931854,0.2102182919710469,0.09853649974571714,0.1,0.3963846130347558
194,0.1987838137378572,0.18348069107262943,0.08484547765031344,0.1,0.34822763514587785
195,0.3637457617607138,0.3484987770788387,0.15233476491676312,0.1,0.6225543706780635
196,0.21312886422284022,0.19932960503892355,0.0896888202321375,0.1,0.37024633189028655
197,0.274734673484905,0.27003567122446703,0.10127752064999983,0.1,0.43922499546390986
198,0.2708624744218579,0.25672680563894157,0.11432708628149824,0.1,0.4670213635687438
199,1.3368783194772205,1.3001256017839409,0.4741304340422878,0.4924489454041671,2.217884637848619
200,0.1963770639486241,0.18197965853991982,0.0821571213448952,0.1,0.34205912000529126
201,0.33095163687708407,0.32013265599152996,0.13066098719779964,0.1,0.5491467713082191
202,0.36998339169488603,0.3573959769057147,0.14718035402921745,0.1,0.6152291452836351
203,0.2880114713463684,0.2650540626525915,0.14291785040878976,0.1,0.5380149952532138
204,0.38185552135033923,0.3742638007755089,0.1487785888820605,0.1,0.6228845614968782
205,0.3327000304486422,0.3179233077413014,0.14565952085099645,0.1,0.5762688324697121
206,0.4082052526360071,0.33136433711619645,0.2852984448450427,0.1,0.9341407380845104
207,0.8790661861038229,0.8446925783335959,0.38226024253620283,0.19190432952318437,1.5753894660811176
208,0.27710124810134995,0.26825015283025194,0.10972281239239598,0.1,0.46056641128612624
209,0.22097603803467283,0.20437422058520008,0.09923503110936209,0.1,0.3944161373617907
210,0.1672281731779858,0.15126384262040998,0.06675043910621746,0.1,0.28836535870173613
211,0.26186751326517027,0.2485476567548419,0.111006769806005,0.1,0.4498005217189566
212,0.2766659056033236,0.27011280996890535,0.10398944305597153,0.1,0.44914862968253866
213,0.25380813676016695,0.23243945532055446,0.12313249511277727,0.1,0.47122961864338
214,0.24945274383225263,0.2382987837231385,0.10274987922785464,0.1,0.4248247947482852
215,0.889596646595602,0.8742363914348563,0.36123614726349657,0.23169204271038546,1.5318685066505198
216,0.8343952197246243,0.8197009387680766,0.29829904533801466,0.28052851778051646,1.3831409997300474
217,0.2599239287270757,0.24689163187077612,0.11191832014374543,0.1,0.45307612535954805
218,0.2053407534947194,0.19224143272732547,0.08470993605442184,0.1,0.3543109868532197
219,0.2159077749018926,0.19498455090893485,0.10232397595376752,0.1,0.40014703905837257
220,0.7947182298768464,0.7812086095556869,0.2877495352293657,0.27039609495581746,1.3206749054710687
221,0.23022585841086168,0.20867021590867557,0.11082852297078606,0.1,0.4265496319217644
222,0.44061083004727436,0.3855496185132685,0.26004830152807246,0.1,0.917059857509591
223,0.1946612518953654,0.18124025402334487,0.07912365610392881,0.1,0.33201738799059616
224,0.13964882652601365,0.12427813638611099,0.046374179766946313,0.1,0.2267280038652586
225,0.21485537404207736,0.20016374821526042,0.0929985269830294,0.1,0.3785689461368864
226,0.40214579833682884,0.3344400883770666,0.26598803717936714,0.1,0.8829052730662328
227,0.17126055119437156,0.1549588147853475,0.07058618882679689,0.1,0.2986657231567305
228,0.5083152773792681,0.49515092233027014,0.19095750971955205,0.16847393723398046,0.8757996929207285
229,0.20402512105399132,0.19056612253980246,0.0837201233372685,0.1,0.3494559861849631
230,0.2563690298935323,0.23226358385492388,0.12692590959499891,0.1,0.4798139332711046
231,0.2324939005571269,0.2175700518054628,0.10307729878126916,0.1,0.41132327852023215
232,0.26598570380391917,0.2518169477012996,0.11349358698122304,0.1,0.4617716544837303
233,0.6814380978211271,0.6758058832747544,0.1945505537941209,0.3244202541340819,1.0610667625362982
234,0.3633194005726413,0.3240774024663695,0.20196784882477223,0.1,0.729187669085383
235,0.21484462298010204,0.202050105457217,0.08961062218673767,0.1,0.37142395851467513
236,0.2918073410921864,0.2694784527600932,0.14082523363774463,0.1,0.5387039903052437
237,0.362261556615649,0.35230933744151216,0.14010880661726788,0.1,0.5952045689895428
238,0.1634337793752095,0.14955496528234202,0.06188436393271254,0.1,0.2756238493821765
239,0.2396151144318414,0.22525630471532881,0.10393384886155935,0.1,0.4195374763894355
240,0.35746930846971753,0.3353351389794701,0.1660809606411535,0.1,0.6432653729082409
241,0.4731169013381047,0.46707726090785984,0.16517049623327193,0.16615827376470657,0.7797091023644337
242,0.2551040771318559,0.2362691765217818,0.11840438621984006,0.1,0.4664854556246506
243,0.2878430527631296,0.25750158082088626,0.15364335951274796,0.1,0.5600329410236954
244,0.3100815378935417,0.3005242698507295,0.12463941225531183,0.1,0.5184481073265718
245,0.33989631088477656,0.31887175184289673,0.1560242238300598,0.1,0.6102040505529618
246,0.2349441540816052,0.20978698043809652,0.1177141613620308,0.1,0.446278291239968
247,0.2113891150498352,0.19398998672613135,0.09442035744293478,0.1,0.37737485945671234
248,0.35964065049881655,0.3493966520274219,0.13659721411977777,0.1,0.5870249774996162
249,0.3983653443875606,0.39029517800775926,0.14619430238029393,0.1,0.6370955132009213
