subj,sample,F1,F2,F3,F4,F5,F6,F7,F8
23.0,exploratory,1.1781977012564235,-0.019589036877401943,-0.8033306687390729,-1.2457839646845652,1.195410942574194,-0.5476530383810692,-0.5302317022362394,0.2750870973775629
24.0,exploratory,1.549558937506221,0.4406800913660885,0.09468436698866874,-1.6170696071153912,-0.3968749168848996,-0.010327804039500987,-1.3391045482125832,-0.6206132698554749
25.0,exploratory,1.743044589784021,-1.125788487855076,0.23808606232161794,-0.4684805355214764,1.42696366738048,-0.46075410088897584,2.0906848545482695,1.3435712723854343
26.0,exploratory,-0.9871805401190065,-0.04334860006266062,1.0428132042671205,0.4451671318419393,1.7348728067326176,0.6137691460720834,-0.2929757569547302,-0.8306866591360083
27.0,exploratory,1.0799896475508437,-0.5638607189420022,-1.2983888840089095,-1.9574909518366002,1.6880798420075012,-0.9081815271582524,0.5619575702847079,0.7213780000586393
28.0,exploratory,0.6389611698904591,0.4241232144131379,-1.706215189349527,0.2670910775868163,1.2029990745805648,-0.03460456849720086,-1.6190980556473245,-0.8700334005526246
29.0,exploratory,1.205929444459382,-0.7795727306391355,-0.4886630420905203,0.4977247690431605,1.377940443722945,-0.0333905271818107,-0.16358126525396682,-0.12065582993687504
30.0,exploratory,0.27756840310070235,0.534120586474055,-1.2647489617382968,-0.030501541909897213,-0.929530125683578,-1.2124574329803548,-0.7466135948641484,-0.07409672849244349
31.0,exploratory,-0.6905389920326083,-0.5532385178852847,-0.4326195873029783,0.48994981914102426,0.14534455135915045,-0.9807177391256597,0.25474982148157777,0.01651906369206415
32.0,exploratory,-1.3209868675535792,0.06931511264770748,0.2179171679000684,-0.1600174730667073,0.07394877913205246,0.7720234039019719,-0.9718715704309101,-1.3380741328655354
33.0,exploratory,-0.7050272395927788,0.6924937889048117,-0.8041261637395363,0.5962563732265115,-0.5719011103837093,-0.3903167976832215,-1.8849271867340238,-0.5099755316690481
34.0,exploratory,1.0089318261685953,1.6105436579263146,1.2860968522061775,-0.36830799759364846,2.275289155318082,-0.7947659306758608,1.0719897917927839,0.6738529073338607
35.0,exploratory,-0.13262925919841134,-0.5974302118017598,-0.7144059777911226,1.0570674948714143,0.05679901409305919,-0.24213882731777,-0.41387746608478904,-0.282336877266415
36.0,exploratory,0.5854816455114363,0.24948867152770493,-0.7978660188234964,-1.4100986854190802,1.7458618835167095,0.7297990399688111,0.6246167440324567,-1.2503307319580144
37.0,exploratory,-0.7186334003796889,-0.8658195076686941,-0.2761488769771893,0.3354566559849732,-0.029624378508994263,0.15657683827163027,-0.10933084284762472,0.0043310623248477825
38.0,exploratory,0.058024380061955545,-0.26409400790286514,1.3378471763770912,-0.46595716134946197,0.6016608964167619,0.35038407670093524,-0.04634882867844846,0.5390494594401232
39.0,exploratory,-1.5446763606690863,-0.1767727580090182,-0.9925121321304916,0.5448299442465889,-0.06011785255903832,1.3316469309976822,-0.3685156859502337,-0.5657550400233955
40.0,exploratory,0.5825091358325499,1.766122781895359,-0.09996568958121735,0.15186259475088015,0.4207019318269121,-0.5492615520091811,-0.4640738273630675,0.04680465267991386
41.0,exploratory,1.0682902838286785,-0.39505092330244024,-0.37638916640384323,-0.1920752719336472,1.227325362802118,-1.222297237776497,1.8256722746931586,-1.2271432586641844
42.0,exploratory,0.7647391210330629,1.5639663013244371,0.12242424573677785,-0.8065327783201145,0.20804745214593096,3.3807890150727444,0.9913051521865921,-0.7673413827961202
43.0,exploratory,-0.9172287099641253,-0.45110429312856143,0.9987000926553994,-0.44604687005408394,0.5302439024528262,-0.08051827411418372,-0.6745529791448149,-0.6822325012315695
44.0,exploratory,1.326718392891829,-0.9893479404105788,1.6033966792170602,1.072668917232594,0.59488044409611,-0.46129049484939316,1.1175128429741508,0.6019405224784425
45.0,exploratory,-0.33275953162125904,-0.5003586411118736,-1.8722587287319858,1.2623315280607283,1.2495089778090283,-0.8495495845319568,-0.6160039597866207,-0.06717824096768489
46.0,exploratory,1.2461077856713152,-0.39433668032175395,-1.4521465057198937,1.6005284216873321,-1.3070858114936645,0.9132116613790935,-1.7257105912046975,0.24475854192972205
47.0,exploratory,1.275457136234507,0.3509634671856218,-1.9108624627769069,-0.7889690890910885,1.5478304277918564,-0.15192790896252198,-3.544426718542321,-0.3420872373066165
