subj,intercept,b_threat,b_distance,b_cookie,r2
90,1.8055555555555516,4.166666666666666,-0.33333333333333215,1.1111111111111098,0.3875802997858673
91,7.840277777777777,-3.1250000000000053,-1.1666666666666667,0.4444444444444443,0.3330761316872428
92,1.2708333333333317,3.9583333333333335,0.08333333333333362,1.6666666666666663,0.8797250859106529
93,-1.3680555555555585,2.2916666666666674,1.3333333333333337,1.0000000000000004,0.43652937204591524
94,0.20138888888888323,6.874999999999999,0.5833333333333345,0.22222222222222054,0.8194444444444444
95,-0.3055555555555604,4.16666666666667,1.0000000000000018,2.222222222222222,0.59375
96,2.5138888888888875,-0.4166666666666668,0.2500000000000001,0.1111111111111111,0.03528399311531838
97,4.23611111111111,-0.41666666666666785,-0.24999999999999992,-0.44444444444444375,0.30603448275862044
98,3.701388888888886,0.20833333333333284,0.4166666666666671,0.8888888888888884,0.11444444444444424
99,3.048611111111107,2.2916666666666656,0.2500000000000005,1.5555555555555545,0.6186708860759496
100,1.1180555555555511,4.374999999999999,0.25000000000000105,1.8888888888888877,0.8852157943067035
101,-0.7291666666666666,3.125,0.1666666666666666,1.222222222222222,0.5345224395857306
102,3.8819444444444424,1.4583333333333324,0.8333333333333334,0.7777777777777775,0.4963570127504553
103,3.8541666666666625,-0.20833333333333426,0.583333333333333,-0.11111111111111183,0.3636363636363633
104,1.4374999999999951,3.9583333333333335,0.2500000000000009,1.3333333333333324,0.47357723577235766
105,0.37499999999999895,2.916666666666667,0.5000000000000002,1.7777777777777777,0.6832579185520362
106,4.194444444444442,1.6666666666666665,-0.2499999999999994,0.5555555555555554,0.2995545657015588
107,2.340277777777776,2.708333333333333,0.41666666666666685,0.11111111111111144,0.6621315192743764
108,3.319444444444442,3.749999999999999,-0.08333333333333266,1.1111111111111107,0.6527777777777777
109,0.8680555555555509,3.541666666666667,0.2500000000000009,2.2222222222222223,0.452457264957265
110,6.8124999999999964,0.20833333333333148,0.08333333333333297,-0.11111111111111249,0.2352941176470591
111,4.076388888888887,-0.20833333333333293,0.25000000000000067,1.9999999999999993,0.3186090225563911
112,1.249999999999995,2.500000000000003,0.8333333333333348,2.3333333333333335,0.6017897091722594
113,4.6527777777777795,-2.0833333333333357,-0.8333333333333338,-1.3333333333333326,0.730263157894737
114,2.270833333333332,3.1249999999999996,0.8333333333333335,0.4444444444444443,0.30478208232445536
115,-0.04861111111111201,6.041666666666666,0.25000000000000033,1.7777777777777772,0.804096638655462
116,-0.5347222222222237,3.9583333333333344,1.0000000000000002,2.2222222222222223,0.710995085995086
117,4.09722222222222,-2.9166666666666683,0.5833333333333331,3.7777777777777786,0.5044701986754967
118,2.4861111111111103,2.083333333333333,0.5833333333333331,1.444444444444444,0.5663780663780663
119,5.833333333333332,-1.2212453270876722e-15,0.1666666666666673,-2.7755575615628914e-16,0.012820512820512775
120,-0.22916666666666707,2.291666666666667,0.08333333333333376,4.222222222222221,0.838659793814433
121,1.1458333333333315,6.874999999999999,0.4166666666666669,-0.11111111111111088,0.7680293982544786
122,1.3888888888888857,1.6666666666666659,1.0,0.9999999999999993,0.29660377358490564
123,3.465277777777776,0.6249999999999987,0.333333333333333,-0.44444444444444575,0.21572580645161266
124,2.53472222222222,0.20833333333333479,0.5833333333333334,2.220446049250313e-16,0.24350649350649356
125,2.374999999999998,-0.41666666666666696,0.49999999999999967,-0.22222222222222243,0.34042553191489366
126,2.9583333333333326,0.41666666666666574,-0.49999999999999967,0.7777777777777772,0.14789687924016282
127,4.2291666666666625,1.8749999999999984,0.1666666666666669,1.4444444444444429,0.5690978886756238
128,3.2708333333333317,0.6249999999999997,0.08333333333333381,0.4444444444444444,0.03934010152284262
129,4.03472222222222,-0.6250000000000008,0.16666666666666696,0.33333333333333315,0.0835777126099706
130,1.7152777777777735,3.124999999999999,0.5000000000000004,1.11111111111111,0.5461111111111112
131,2.0624999999999982,3.541666666666666,-0.8333333333333326,0.5555555555555554,0.4470977222630418
132,1.0069444444444438,4.374999999999999,0.583333333333333,0.11111111111111094,0.47270391779062293
133,6.229166666666666,-0.625000000000002,-0.2500000000000002,-1.4444444444444442,0.21374045801526698
134,6.27083333333333,-1.0416666666666676,0.2500000000000002,-1.666666666666666,0.11749680715197963
135,1.7638888888888884,1.2499999999999996,0.833333333333333,0.9999999999999999,0.3471376370280146
136,-0.27083333333333853,6.041666666666665,0.25000000000000167,2.222222222222221,0.8325049701789264
137,1.6805555555555554,2.916666666666665,-0.5833333333333327,0.22222222222222188,0.34398148148148144
138,6.236111111111106,0.4166666666666658,-1.3877787807814457e-16,0.33333333333333215,0.1327433628318584
139,5.402777777777773,0.41666666666666774,0.16666666666666777,0.44444444444444436,0.022222222222222476
140,1.8402777777777737,-1.4583333333333304,1.9999999999999998,0.444444444444445,0.3783730158730161
141,0.0,0.0,0.0,0.0,
142,1.2986111111111105,4.791666666666664,-0.24999999999999978,0.5555555555555551,0.4735344336937962
143,3.0694444444444433,1.2499999999999987,-0.2499999999999996,-0.22222222222222232,0.220679012345679
144,1.270833333333333,2.2916666666666656,0.2500000000000002,1.8888888888888882,0.3826086956521739
145,5.3055555555555545,0.8333333333333314,-0.49999999999999956,0.22222222222222182,0.05840455840455838
146,2.5277777777777732,2.499999999999999,0.666666666666667,1.6666666666666659,0.6266044340723455
147,6.39583333333333,-1.4583333333333348,-0.9999999999999991,-0.666666666666667,0.4758771929824561
148,4.784722222222217,1.0416666666666676,0.2500000000000012,1.4444444444444444,0.623229461756374
149,0.624999999999998,4.583333333333334,0.416666666666667,0.3333333333333322,0.8174603174603174
150,2.3958333333333304,1.0416666666666656,0.75,0.22222222222222143,0.24401197604790403
151,0.9930555555555562,1.4583333333333313,-0.833333333333333,-0.1111111111111116,0.2469746974697471
152,1.020833333333335,0.6249999999999969,-3.862154042442338e-16,-0.3333333333333338,0.01219512195121919
153,4.215277777777772,1.4583333333333315,0.16666666666666682,1.222222222222221,0.33140495867768593
155,2.4097222222222174,3.1249999999999996,-0.08333333333333251,1.6666666666666656,0.5085662759242562
