,conf_accuracy,conf_accuracy_EV,anx_accuracy
51,0.6840642205920215,0.31921100658732976,0.5041245543167484
52,0.4101554832212602,0.29297704501550265,-0.03344500310453259
53,0.32120329179178964,0.3092345873652261,0.7238905077764926
54,0.8486573913827872,0.7136481156097264,-0.7060615377752523
55,0.5339217328081256,0.4966960556954775,-0.3031088913245536
56,0.14214184987412043,0.14639333978955638,0.4991881793638674
57,0.3726379899645369,0.19283552150671537,0.09901475429766746
58,0.4848103960109428,0.36428618170741567,0.9184093405412678
59,0.10762862209833846,0.014593289637903795,0.1636634176769943
60,0.1970293864394568,-0.04594570663028495,0.6286244043546416
61,0.49733178502054964,0.4577896189008075,0.7909810627737348
62,0.1376742221231232,-0.054282749292857105,0.08660254037844389
63,0.6690929196089016,0.5179946230119372,0.2767961728580415
64,0.36467499810215837,0.26186945489474184,0.7943467304754045
65,0.2940975456674269,0.1364033498333503,0.4510656355924898
66,-0.3444261552143974,0.1566495939793112,0.32703737899492524
67,0.08381736621663632,-0.04681881859681002,0.32260005650987883
68,0.6154080322839792,0.37280456476571605,0.3931579462909371
69,0.5505420946943805,0.32164534450501464,0.4764913694467434
70,-0.3051662568476533,-0.4021593120165408,0.08196904886604749
71,0.20207026213186727,0.06440041076381446,0.11730928305086628
72,0.3086370514121179,0.2929805386453566,0.07345531603115876
73,0.6197776580038542,0.6920717570420499,0.6308686733535499
74,0.3320718165142645,0.41712103679195495,-0.3928371006591931
75,0.6685956212891232,0.6464710435788061,0.4463036991443368
76,-0.2759536960449743,-0.05767021205341969,0.11521430589638532
77,0.35660421218671057,0.36442285229618077,0.19472310589050312
78,0.25060144085074854,0.35342323235766293,0.16823164622761327
79,-0.3280467997484183,0.021178444757606576,0.2970442628930023
80,0.21546604205764983,0.17075177693733493,0.7042147167923567
81,0.5449721797793642,0.3515377813554811,-0.3409567169004383
82,0.44793524364206444,0.4191625381305504,
83,-0.47439331057863704,-0.5619048636406186,0.4564354645876385
84,0.6162401549716865,0.556141930536024,0.44841466712704986
85,0.6604368220581142,0.6628570460167597,0.674623373882694
86,0.731214468652384,0.5630150975718926,-0.6390096504226939
87,0.7646695791911843,0.7315034688185429,0.6928424943421169
88,0.4212676790985891,0.4032400296366139,0.5235567544468351
89,0.33888713120069,0.2704589788979131,0.23042861179277058
90,0.8107353248603892,0.6256146383506949,0.5667443369535781
91,0.7354320842892386,0.4031753323766507,-0.41666666666666663
92,-0.45970935821756104,-0.1615602368377093,0.7875753386751944
93,0.17013349390854232,-0.03871123715923742,0.3500747484567972
94,0.6463555327146826,0.608432632991228,0.8844928412411811
95,0.6423980187158634,0.6100956525127195,0.5412658773652743
96,0.29776353957678686,0.32714091109790955,-0.10162195813511539
97,0.2697426461815777,0.4742381037248345,-0.22742941307367107
98,0.01386792763499903,0.0638506547787062,0.04082482904638631
99,0.3907440177619486,0.3725786438310979,0.5358950870308457
