subj,intercept,b_threat,b_distance,b_cookie,r2
155,2.4791666666666656,-0.6249999999999996,0.16666666666666657,0.11111111111111119,0.024609843937574927
156,3.986111111111112,-2.083333333333336,-0.5000000000000001,-1.7777777777777777,0.3846153846153848
157,4.20833333333333,-2.0833333333333313,0.1666666666666657,1.4444444444444435,0.21255722694571633
158,6.194444444444445,-0.8333333333333345,-0.6666666666666666,-0.777777777777779,0.47875354107648727
159,4.437499999999998,-0.20833333333333287,-0.6666666666666674,-9.43689570931383e-16,0.30092592592592593
160,4.909722222222221,1.4583333333333341,-0.7500000000000008,-0.8888888888888902,0.25492125984251945
161,3.798611111111111,-1.8749999999999998,-0.41666666666666663,1.444444444444444,0.2513409961685824
162,2.284722222222221,1.8750000000000007,3.0531133177191805e-16,1.333333333333332,0.4953358208955225
163,2.7222222222222245,-0.833333333333336,-0.41666666666666685,-1.6666666666666676,0.22435395458104956
164,7.111111111111112,-2.500000000000001,-1.0833333333333335,-0.5555555555555569,0.6464052287581699
165,7.888888888888885,-5.0,-0.8333333333333361,-1.7777777777777786,0.8017676767676768
166,4.47222222222222,-1.666666666666667,-0.41666666666666596,0.8888888888888893,0.42200854700854706
167,3.277777777777775,-2.499999999999999,0.08333333333333248,-4.440892098500626e-16,0.16378012048192747
168,4.451388888888889,-0.6250000000000006,-0.2500000000000001,-1.555555555555556,0.44599999999999995
169,2.7152777777777772,-0.20833333333333348,-0.16666666666666677,0.33333333333333304,0.02275862068965495
170,5.2569444444444455,-2.291666666666668,-0.3333333333333337,-1.3333333333333341,0.4063953488372092
171,4.750000000000001,-4.166666666666666,-6.106226635438361e-16,-1.1111111111111116,0.813953488372093
172,6.319444444444441,-2.916666666666666,-1.083333333333335,-1.0000000000000009,0.39854153455928965
173,4.937499999999997,-3.541666666666666,-0.5000000000000018,-0.8888888888888892,0.7452702702702703
174,8.041666666666663,-7.083333333333332,-0.833333333333336,-0.33333333333333415,0.781908302354399
175,4.416666666666665,0.8333333333333338,-0.16666666666666743,0.33333333333333176,0.04290429042904276
176,4.993055555555556,-2.7083333333333344,0.2499999999999997,-0.8888888888888896,0.28534482758620694
177,3.513888888888887,2.083333333333335,-1.3877787807814457e-16,1.9999999999999978,0.483673469387755
178,5.02083333333333,0.6249999999999993,0.33333333333333337,-0.22222222222222263,0.11277173913043492
179,4.756944444444445,-3.125,0.5833333333333328,1.1111111111111107,0.3154320987654322
180,5.6180555555555545,-1.458333333333334,-0.33333333333333215,-0.5555555555555555,0.4359430604982206
181,7.284722222222227,-7.291666666666666,-0.7499999999999991,-0.33333333333333304,0.7211432759252474
182,5.569444444444442,-2.083333333333333,-0.7500000000000018,-2.3333333333333335,0.4027699265121537
183,3.326388888888888,-1.041666666666667,0.08333333333333319,-1.2222222222222228,0.13147082990961378
184,5.069444444444443,-1.2500000000000002,-0.9999999999999987,0.33333333333333326,0.4802065404475041
185,5.416666666666668,-1.6666666666666679,-0.2499999999999999,-1.222222222222223,0.18940016433853746
186,5.166666666666665,-0.8333333333333331,-0.7500000000000014,-1.0000000000000004,0.32683982683982704
187,6.576388888888892,-3.5416666666666687,-0.9166666666666672,-3.1111111111111125,0.45187338501291996
188,7.111111111111111,-1.6666666666666674,-0.8333333333333335,-0.11111111111111246,0.3245729303547963
189,4.937499999999999,-1.8749999999999991,-0.33333333333333337,0.6666666666666663,0.2192028985507245
190,2.8749999999999982,-0.41666666666666613,-0.6666666666666673,0.6666666666666657,0.17424242424242364
191,3.3958333333333353,-1.4583333333333344,-1.0,-1.000000000000001,0.5346320346320346
192,2.298611111111109,1.4583333333333326,0.7500000000000001,0.22222222222222215,0.1913461538461536
193,3.638888888888887,-0.8333333333333325,0.33333333333333237,0.7777777777777766,0.1254851228978009
194,4.770833333333331,-1.8749999999999998,-0.16666666666666788,-0.22222222222222293,0.23996350364963515
195,1.1805555555555551,-0.4166666666666665,-0.0833333333333337,-0.6666666666666666,0.28618421052631593
196,8.27083333333333,-6.041666666666667,-0.5833333333333368,-2.3333333333333335,0.7678339818417639
198,0.4305555555555535,2.0833333333333335,0.41666666666666674,-0.9999999999999996,0.1905606813342795
199,2.1736111111111103,3.5416666666666674,-0.16666666666666632,1.4444444444444424,0.6970217640320734
