dataset,subj,log_omega_true,log_omega_rec,log_omega_lo80,log_omega_hi80,log_omega_lo95,log_omega_hi95,log_kappa_true,log_kappa_rec,log_kappa_lo80,log_kappa_hi80,log_kappa_lo95,log_kappa_hi95
0,341,0.12096773958192392,0.2431540967837412,0.1461359687799298,0.33301277355638775,0.10523669842230737,0.3941692619574114,-1.16257313380829,0.7708418373356689,0.685786287423586,0.8529669684462343,0.6472696830196153,0.8974580029947377
0,342,-0.1693451667420536,0.2207264776743034,0.10183036032783417,0.33849340899509917,0.04560750363187239,0.39626879223930084,-1.8701166639860292,1.5185634529330523,1.4100771281883924,1.6312129349062316,1.3529022234036288,1.6831131092378906
0,343,0.484524076293179,0.7420864230101755,0.6345209882334123,0.8525599979595561,0.5773385020425598,0.9118183446578391,-2.799473675844357,1.993461116277625,1.883241949242708,2.1007416420942557,1.8113639389632794,2.1575948374139005
0,344,0.31822584681087723,0.34160541083796664,0.20759922510884696,0.4787304137983814,0.13158335313856823,0.560106247977771,-1.8494577372230363,2.0531854954626763,1.9224531452667253,2.1828794860951986,1.8573423471405097,2.254823490698541
0,345,-1.7493544529531262,-0.9133670567999442,-1.0654413181589215,-0.759012835269257,-1.1363009634817318,-0.6753061528869381,-4.039226647355985,-0.9672482300340004,-1.0949105848043297,-0.841051224538994,-1.1538944771594812,-0.7788425498333861
0,346,-1.0031509186810936,-0.38262267648414816,-0.5113806392620351,-0.2607182418833451,-0.5624981470029794,-0.19052551423616002,-3.439954403577845,-0.4376339021183735,-0.5337450134935178,-0.34107079896025627,-0.5838547595727812,-0.27920414028141105
0,347,0.06497135760178382,0.6306632899242154,0.5183057448189653,0.7393542476596398,0.46568091827732866,0.8027952531274061,-1.726521390584484,1.7632154349648586,1.6631675637342362,1.8593756271779338,1.6109892786459394,1.9139108520591104
0,348,-0.055589153009439736,0.10576061666242761,0.01610769805683932,0.19723589946717413,-0.034596539275167384,0.2601046053980363,-0.891645191215477,-0.016286460248103412,-0.0957276525554626,0.06407494543980119,-0.1411088696069201,0.10438489938248048
0,349,-0.18438847801112535,0.09430565733772754,-0.04883020328756775,0.2531671548920212,-0.1415467396663659,0.3259190216596629,-1.8606359602073803,1.8540617264078636,1.7382054087288108,1.974302813551822,1.6735333781371327,2.0429547325168183
0,350,0.2249369284823123,0.32238518326661575,0.23817515014497082,0.40372861800483256,0.19806532565579327,0.4423760440319608,-1.6965304836184527,0.16907862924498895,0.09341130627285796,0.24293909604260758,0.05224958726364856,0.27692565110200945
0,351,-0.42194381856457247,0.07228832030360607,-0.05750857343363373,0.20113423560727645,-0.13253696178836832,0.2755319327360458,-3.7355019798895057,1.5548313887585905,1.439389649722145,1.6661759392802657,1.3822228027420262,1.7285977539691293
0,352,1.141414597846869,1.0107232818606884,0.9401351214356212,1.0843851868776049,0.9043933479402151,1.1164728082642343,-1.456570932413767,0.7133630357780041,0.6433831653890766,0.7817822605908609,0.6060300865942505,0.8188571071778235
0,353,0.7543321006759192,0.5348629101801246,0.4454853437127107,0.619387405220644,0.39776272421959374,0.6604159717818068,0.2809238572640593,0.567387584906675,0.4940807070615031,0.6410050068586065,0.45918967518334275,0.6772847509378007
0,354,1.9644957282675823,2.915880350681072,2.821665785328262,3.0029284554127136,2.7783612466450487,3.053646381664832,-0.026952608084023274,3.8538310584170854,3.766292780280617,3.9388647745456513,3.7166529543549194,3.98627160364414
0,355,-0.761060153751304,0.19114045908979252,0.06984440782557537,0.31307032910371074,0.006687983637725003,0.38885686013311116,-2.812267187854559,1.5644553761135316,1.4604141882231543,1.673796883766806,1.4051610808293258,1.7225547131235732
0,356,-1.4519577345411474,-0.5177172484823349,-0.6201422914185794,-0.4057489351188406,-0.6784003359127114,-0.35011127497271494,-1.6885685360043925,-0.33892069177666,-0.42051698746166194,-0.25736960039859563,-0.4594620643420681,-0.2209953968971885
0,357,1.288231450444472,1.4164730494555589,1.3433675061986725,1.4890261637206161,1.3110584401074046,1.525927299529816,-3.175495700148499,1.0759171236053844,1.0149546429898828,1.139047648741363,0.97598920388466,1.1739914119074844
0,358,0.5640712214755874,0.7590004509303739,0.6828799356834431,0.8380035322548136,0.6407415725235949,0.8787126461621193,-0.8755054917170585,0.7163004539293262,0.6459503570437336,0.791846321609194,0.610276328454534,0.8269141402258681
0,359,-0.020855394064999755,0.43093946487754725,0.34863677988290226,0.5154789583134844,0.3068494323078439,0.5539229133561656,-1.1073628748502908,0.3487019897367736,0.272874849827825,0.42569168725909595,0.23389176508635826,0.46072394219040197
0,360,2.1890883835357955,2.883632551778857,2.821843323586449,2.943978623057144,2.7876139825911315,2.9816438807912826,-0.18440899777485636,2.4862022019497036,2.4314343057849532,2.5401292162350066,2.3963903657084336,2.570773476918818
0,361,0.398479547335998,0.5746543103663699,0.46798238890869454,0.6864275093448907,0.401229033421246,0.7438362461444173,-2.4834594482333854,1.8472878362645417,1.7397601923481218,1.9585855428184384,1.681097695768241,2.0084852183007267
0,362,-0.7013303049728933,0.3723394627143726,0.28744877517394063,0.45879102954255546,0.2488002398968074,0.5072059538327498,-4.547769371400139,0.7777699466460705,0.7031041665246819,0.8520139287625116,0.6631408258551135,0.8885557462156002
0,363,1.5307665360477247,1.4990358686957586,1.4293238069184069,1.5648391717988377,1.4040595674674279,1.5943080585801337,-0.8647277093406387,1.154529563992886,1.0890553282821338,1.2187221635190078,1.0556447647488956,1.2481009083396595
0,364,0.57108260356466,0.81637698806614,0.7391412780168573,0.8932642817924252,0.6991176214679677,0.9326537911801225,-1.8180942222984853,0.5334462097209339,0.4617326393000807,0.6035513589188389,0.42914221896897636,0.6411704906413767
0,365,0.6449256874442626,0.6992029496585117,0.5691792602216331,0.8290794394110722,0.4950003268102999,0.9004759983892712,-1.520665106622493,2.3462561193195337,2.2253808163071946,2.4654816800939274,2.1575074348040553,2.543992652250733
0,366,-0.46700097773421173,-2.538631856118345,-2.938650088195618,-2.163596920824118,-3.1045229225906956,-1.97041460878189,-0.21922228824952472,-0.24386762761752423,-0.33759840163645893,-0.14851664047892704,-0.38685552678214286,-0.10752064298788412
0,367,-0.12820627940095433,0.2582562753549344,0.10127855901810608,0.41083666295175175,0.015346748590404097,0.48701832096643116,-1.8859591820708983,2.169955655146302,2.0318079205731236,2.307494511704212,1.9511660494314473,2.380343672208872
0,368,0.46852874103520714,0.4514700624721254,0.3733224831986193,0.5345537612273032,0.3319203291885881,0.5731906705912574,-2.2913126756545648,0.12469678605134599,0.05480338288484219,0.19995369715086922,0.009502004513275023,0.23459972881314398
0,369,-0.12731132184789234,0.32676102641196286,0.24200627940133573,0.4128000364440989,0.202408498091443,0.4591357030631762,-1.2139694825080445,0.25008936319462055,0.16965426111647106,0.32784896814765263,0.13280521380530255,0.37100885237803327
