subj,omega,kappa
278,0.25931804317034446,0.21439847280474622
279,1.2244156439079634,1.1684746949375964
280,2.111796689990006,0.01587471378628317
281,1.2916030783106769,0.15956751005605108
282,2.3272846762201413,0.48076133857253195
283,1.3841957730431964,0.019624703558402755
284,17.77485006467841,0.36286518169130694
285,1.7136895163527812,2.9414097564316535
286,1.238056697229776,0.7379698599025211
287,1.8738813261056744,0.46213846858495966
288,4.660544688919161,1.2723478388998786
289,1.160932215116812,0.9202769084003161
290,1.780087718813061,1.2230679984858668
291,0.6096752358373321,0.1250080246513158
292,6.28854374296752,3.363312065221093
293,0.5650624535451729,0.06046321876366862
