subj,sample,omega,kappa,omega_z,kappa_z,escape_rate,captures_per_trial,earnings
44,exploratory,1.5320900972976002,0.6886203635460808,0.12479138867422376,0.9088800278985488,0.43902439024390244,0.2839506172839506,18.0
45,exploratory,2.1839649158264915,0.62242366198483,0.5111665926866658,0.8323898966800467,0.717948717948718,0.13580246913580246,88.0
46,exploratory,2.210680496987958,0.4067631578486078,0.5244178770994005,0.5104505685223629,0.7560975609756098,0.12345679012345678,98.0
47,exploratory,0.4461569764726585,0.2861985135160017,-1.2198222090540154,0.2443974770782258,0.3902439024390244,0.30864197530864196,26.0
48,exploratory,2.3965837253837763,0.3474629136782003,0.6124196684334406,0.391197626047229,0.3333333333333333,0.345679012345679,-23.0
49,exploratory,1.546942532750166,0.1626155024098095,0.13530612990942056,-0.18342505350233418,0.7317073170731707,0.13580246913580246,127.0
50,exploratory,1.771753703592814,0.452878247566027,0.2831923971690977,0.5917260793922889,0.6666666666666666,0.16049382716049382,81.0
51,exploratory,0.5699611437952752,0.0224882731093729,-0.9529115602389333,-1.6806938442385164,0.717948717948718,0.13580246913580246,166.0
52,exploratory,2.007834786462787,0.1721727818797189,0.41952328679428436,-0.14020364549034445,0.15384615384615385,0.4074074074074074,-72.0
53,exploratory,2.907079264820858,0.5785711068955015,0.822882054814278,0.7770977101697524,0.46511627906976744,0.2839506172839506,13.0
54,exploratory,0.8229490706379184,0.328970327941768,-0.5525672487654837,0.3498074008592341,0.40476190476190477,0.30864197530864196,47.0
55,exploratory,1.8020205720882168,1.5328562578858809,0.30165371051753115,1.514477868988201,0.7619047619047619,0.12345679012345678,67.0
56,exploratory,1.4947469984308346,0.2295662046441934,0.09789740225795997,0.0775252517015879,0.3333333333333333,0.32098765432098764,13.0
57,exploratory,0.6001202144112919,1.1380210221511249,-0.8967149737637354,1.2890680473261276,0.717948717948718,0.13580246913580246,100.0
58,exploratory,1.1851985609407865,0.2973692384569835,-0.15500742780743088,0.27337491516076007,0.05128205128205128,0.4567901234567901,-74.0
59,exploratory,1.2118782408794604,0.5009898953522367,-0.13074532497414926,0.668135593960651,0.1951219512195122,0.4074074074074074,-62.0
60,exploratory,0.3254563021881327,0.532413989781524,-1.563619346782141,0.7141764567831823,0.07142857142857142,0.48148148148148145,-121.0
61,exploratory,1.4163412718317223,0.2679903405395441,0.03917425882154846,0.19464877116767684,0.3076923076923077,0.3333333333333333,-5.0
62,exploratory,0.1810288773000734,0.2423602004069868,-2.2029167000718797,0.11856977491110461,0.14634146341463414,0.43209876543209874,-40.0
63,exploratory,1.1344402774665925,0.0317620311181125,-0.202712847894022,-1.4193842962643282,0.3902439024390244,0.30864197530864196,11.0
64,exploratory,2.362500948950174,0.3143679779639902,0.5968086657843242,0.3154456883752893,0.14634146341463414,0.43209876543209874,-115.0
65,exploratory,1.9402235565774877,0.3540533656232508,0.3821905719092538,0.4054178711135042,0.6923076923076923,0.14814814814814814,88.0
66,exploratory,0.1781957590151243,0.0686464348675258,-2.2201084243205815,-0.836112633287543,0.12195121951219512,0.4444444444444444,-13.0
67,exploratory,0.2901422298642942,0.43617281966589,-1.688800554374452,0.5632815419028052,0.20512820512820512,0.38271604938271603,-33.0
68,exploratory,0.2413847113490781,1.0775184335281651,-1.8893173478665057,1.2477233973248563,0.32558139534883723,0.35802469135802467,21.0
69,exploratory,0.6599650642225469,0.0285631948839212,-0.7931135969694892,-1.4997216379372045,0.23076923076923078,0.37037037037037035,5.0
70,exploratory,2.282398210206513,1.072012867278207,0.5592140221532952,1.2438465738292026,0.3333333333333333,0.32098765432098764,-35.0
71,exploratory,0.8911923290128805,0.3493893076529998,-0.46574029639220366,0.3953819219439199,0.05128205128205128,0.4567901234567901,-86.0
72,exploratory,7.967899626564294,0.4360449336517664,1.9217855756207587,0.5630596124244002,0.7560975609756098,0.12345679012345678,69.0
73,exploratory,2.1890436440809062,0.3131320719143653,0.5136981436933913,0.31246450208939414,0.5714285714285714,0.2222222222222222,12.0
74,exploratory,1.5817999498373487,5.369199715064554,0.15959208524402366,2.4631740509685534,0.3076923076923077,0.3333333333333333,-70.0
75,exploratory,1.4812047538964217,0.4659143467518273,0.08797813476563018,0.6132032058705781,0.35714285714285715,0.3333333333333333,-22.0
76,exploratory,0.3562224161089587,0.6243342968013718,-1.4651729354010186,0.8347094947455597,0.46153846153846156,0.25925925925925924,43.0
77,exploratory,25.550973407290435,0.0651903109761735,3.1917823802486947,-0.8752081860353363,0.5952380952380952,0.20987654320987653,-1.0
78,exploratory,1.55214389159391,0.0982484658074387,0.13896456518241335,-0.5647732122272386,0.4878048780487805,0.25925925925925924,63.0
79,exploratory,0.5331923680928496,0.007914066907944,-1.0255917339955762,-2.4710700222011392,0.2926829268292683,0.35802469135802467,-4.0
80,exploratory,2.408360778846511,0.913120012404267,0.6177623707719508,1.1224345538162814,0.5897435897435898,0.19753086419753085,65.0
81,exploratory,0.9595057641396956,0.0935150013553075,-0.3852432869655585,-0.6021428023062052,0.15384615384615385,0.4074074074074074,-30.0
82,exploratory,2.1064039348475285,2.0711234236099307,0.4717564671283994,1.7422461563580944,0.3076923076923077,0.3333333333333333,-52.0
83,exploratory,0.1083400971450806,0.0488706633163162,-2.7624447111209744,-1.0932705534480212,0.07692307692307693,0.4444444444444444,-43.0
84,exploratory,0.9770505102556784,1.3639649068296302,-0.3654944880612986,1.426130140112977,0.8095238095238095,0.09876543209876543,122.0
85,exploratory,1.2912388131113772,0.7955465662741376,-0.061613018060382385,1.0181174240484816,0.5238095238095238,0.24691358024691357,10.0
86,exploratory,0.3644762287442732,0.0655568117193222,-1.4402079263677967,-0.8709653063516659,0.5952380952380952,0.20987654320987653,135.0
87,exploratory,0.8057602250964584,0.1182843140029348,-0.5755727180682642,-0.4243156844333103,0.5365853658536586,0.2345679012345679,86.0
88,exploratory,2.6191752078348367,0.3277492333851089,0.7092182681785886,0.3469929951510367,0.8048780487804879,0.09876543209876543,129.0
89,exploratory,2.819182352628539,0.4794141440723459,0.7894203253481795,0.6348199800619482,0.48717948717948717,0.24691358024691357,17.0
90,exploratory,0.3739550830455399,0.0741672885700731,-1.4122257533333569,-0.7775703528144966,0.6410256410256411,0.1728395061728395,144.0
91,exploratory,0.2090874822064203,0.0148218558634787,-2.0458680150669792,-1.9962012288827842,0.7073170731707317,0.14814814814814814,192.0
92,exploratory,0.5016289459321356,0.1259118476376056,-1.0920984174236466,-0.3770219665589102,0.6341463414634146,0.18518518518518517,126.0
93,exploratory,0.363273551315926,0.0736314059047543,-1.443810221666596,-0.7830584004674801,0.5641025641025641,0.20987654320987653,110.0
94,exploratory,1.9693677184537737,0.6321558510954798,0.3984400754540693,0.8441317842957856,0.2564102564102564,0.35802469135802467,-16.0
95,exploratory,1.676715312826487,0.6308082489056582,0.2231034528930757,0.8425167277705666,0.7619047619047619,0.12345679012345678,119.0
96,exploratory,0.2256599800184322,0.0486444277481816,-1.9627350545612186,-1.0967821668094655,0.21428571428571427,0.4074074074074074,-34.0
97,exploratory,0.1908888337620244,0.3415971968642993,-2.1451148481727613,0.3783124210255382,0.21428571428571427,0.4074074074074074,-116.0
98,exploratory,11.317082089228151,4.6697640780033725,2.3042189129759887,2.3575458389947244,0.8333333333333334,0.08641975308641975,87.0
99,exploratory,1.2772226616150055,1.36021869866687,-0.07350822157001051,1.424048658090071,0.8461538461538461,0.07407407407407407,143.0
100,exploratory,0.7835456886101748,0.1463081372544795,-0.6060425374848305,-0.2633998960603693,0.3333333333333333,0.32098765432098764,17.0
101,exploratory,0.4250694033233473,0.0098618980932422,-1.2725928363356802,-2.304543927497726,0.9024390243902439,0.04938271604938271,265.0
102,exploratory,1.870240187097934,0.2406002882035897,0.3421520817766245,0.11305410608031893,0.3902439024390244,0.30864197530864196,9.0
103,exploratory,0.4237918924056594,0.0772961636202001,-1.2758733364300605,-0.74629811091777,0.38461538461538464,0.2962962962962963,71.0
104,exploratory,2.392737347138544,0.1803996972456822,0.6106690561607724,-0.10487847071993676,0.38461538461538464,0.2962962962962963,-6.0
105,exploratory,1.5444992355959537,0.3822083333178615,0.13358336051511957,0.46332759747900915,0.7073170731707317,0.14814814814814814,117.0
106,exploratory,0.5214383750170297,0.1079891209943753,-1.0498866177111483,-0.4932313154370034,0.0975609756097561,0.4567901234567901,-48.0
107,exploratory,0.6681791835955342,0.0289227951234385,-0.7796322545344698,-1.4902531532349654,0.6341463414634146,0.18518518518518517,113.0
108,exploratory,2.158353273498889,0.3166086971678555,0.4983097994663913,0.3208208659517913,0.6097560975609756,0.19753086419753085,54.0
109,exploratory,1.3798459140867192,0.2040549011147486,0.010722580811987082,-0.011628768364186623,0.358974358974359,0.30864197530864196,12.0
110,exploratory,7.524291434371919,0.9072784186863496,1.8593521319476631,1.1175773844590642,0.4358974358974359,0.2716049382716049,9.0
111,exploratory,0.6558307450797274,1.7467010064779085,-0.7999626222175766,1.6133142580712212,0.0975609756097561,0.4567901234567901,-107.0
112,exploratory,1.6397765173935304,0.1967089668765289,0.19882429635027343,-0.03937627614878391,0.7857142857142857,0.1111111111111111,129.0
113,exploratory,0.5555235566535175,0.6075244778944905,-0.9808750059370758,0.8140535086752995,0.40476190476190477,0.30864197530864196,12.0
114,exploratory,1.2026657947329786,0.4687983319231621,-0.1390620774796691,0.6178733805762873,0.6829268292682927,0.16049382716049382,98.0
115,exploratory,1.1788320394189964,0.4400574607312683,-0.16087775091951498,0.5699920027176554,0.6829268292682927,0.16049382716049382,115.0
116,exploratory,0.9859856943174116,0.3580728813738433,-0.35557269804062924,0.41396141812932374,0.8048780487804879,0.09876543209876543,132.0
117,exploratory,2.16440552062904,0.1534704419934382,0.5013616817104337,-0.22722962910388572,0.2564102564102564,0.35802469135802467,-57.0
118,exploratory,1.875112551280793,0.908368725087236,0.3449877740482904,1.118486321962016,0.0975609756097561,0.4567901234567901,-89.0
119,exploratory,3.878229242216733,0.8771840559686829,1.1370202135523528,1.0920482688623059,0.0975609756097561,0.4567901234567901,-123.0
120,exploratory,1.3252498659248382,0.217351612849756,-0.03327708508504058,0.036146601650713754,0.5853658536585366,0.20987654320987653,81.0
121,exploratory,2.0179752406885414,0.6707933523794716,0.42501384991625146,0.8890296560818606,0.2682926829268293,0.37037037037037035,-48.0
122,exploratory,1.1603565962077116,0.0120031250183745,-0.17809447382184518,-2.1558395561846453,0.38461538461538464,0.2962962962962963,49.0
123,exploratory,0.8620211754331805,0.0333628033276512,-0.5020122307927877,-1.3821719331309066,0.3333333333333333,0.32098765432098764,27.0
124,exploratory,16.018215165647835,1.214595399178387,2.6828604196338786,1.3383516722767907,0.6046511627906976,0.20987654320987653,31.0
125,exploratory,1.3266810728099965,0.3594806605742522,-0.03210069301718843,0.41693101603850746,0.48717948717948717,0.24691358024691357,60.0
126,exploratory,1.7920037316367918,0.2703546143536592,0.29557848072134035,0.2012962471465903,0.24390243902439024,0.38271604938271603,-47.0
127,exploratory,1.6030209418035557,0.4870053541175511,0.1741165097438907,0.6467096860896039,0.41025641025641024,0.2839506172839506,16.0
128,exploratory,2.1161599590239115,0.2651837671624982,0.47679273996110594,0.18668115835303614,0.14634146341463414,0.43209876543209874,-121.0
129,exploratory,1.6403373279178803,0.1997315791009756,0.1991969789192886,-0.027835642782401134,0.5365853658536586,0.2345679012345679,75.0
130,exploratory,0.2683293688255954,0.0223850162070393,-1.7739818751633296,-1.6841768068544352,0.3333333333333333,0.32098765432098764,75.0
131,exploratory,0.5846883235822715,0.0687459368894673,-0.9251077177283715,-0.8350164423156103,0.4146341463414634,0.2962962962962963,61.0
132,exploratory,0.5531072258172255,0.1655158865000983,-0.9856259726689458,-0.17004567599065107,0.14634146341463414,0.43209876543209874,-85.0
133,exploratory,0.5093091505851994,0.1358809720541278,-1.0755381088912246,-0.3193551203091277,0.16666666666666666,0.43209876543209874,-45.0
134,exploratory,1.6372698096839762,5.406965643942234,0.1971569222969461,2.468478674429485,0.04878048780487805,0.48148148148148145,-153.0
135,exploratory,0.8355314900287291,0.1067027790807043,-0.5360295932015661,-0.5023003867698873,0.5365853658536586,0.2345679012345679,91.0
136,exploratory,0.6652853742449448,0.2952878010835695,-0.7843626882224976,0.2680589938167183,0.8205128205128205,0.08641975308641975,191.0
137,exploratory,0.7108721635664548,0.1688159233209154,-0.7121286951563988,-0.15510493796502325,0.7804878048780488,0.1111111111111111,152.0
138,exploratory,0.8254107001516958,0.1723122305922277,-0.5493120100289607,-0.1395909268954372,0.1282051282051282,0.41975308641975306,-27.0
139,exploratory,2.136707036708331,0.8691976166741239,0.4873240762208597,1.0851262318491857,0.7317073170731707,0.13580246913580246,83.0
140,exploratory,0.8298746690270317,0.1420752623190667,-0.5434335824409706,-0.2856183190706246,0.16666666666666666,0.43209876543209874,-38.0
141,exploratory,2.6520596102565586,0.5443445461063536,0.7228168952443124,0.7309481536874813,0.8048780487804879,0.09876543209876543,133.0
142,exploratory,1.0273841863203734,0.1206227243800041,-0.3107462829164085,-0.40949997287186723,0.1951219512195122,0.4074074074074074,-44.0
143,exploratory,1.6099302362720205,0.0854624284566903,0.1788040184137404,-0.6702897739438739,0.6097560975609756,0.19753086419753085,71.0
144,exploratory,0.9771027058113844,0.3871941468955067,-0.36543626611054136,0.473136160635472,0.5853658536585366,0.20987654320987653,61.0
145,exploratory,0.1778636874531566,0.0513958063906942,-2.2221413482926415,-1.0551429973932065,0.1951219512195122,0.4074074074074074,-4.0
146,exploratory,5.076665409426913,0.7977985247269616,1.4305008342799423,1.0202567042704753,0.38461538461538464,0.2962962962962963,-37.0
147,exploratory,1.511781530153829,0.2485226342321947,0.11024781171131615,0.13757242181951038,0.12195121951219512,0.4444444444444444,-97.0
148,exploratory,0.8473536180758061,0.6263847569440185,-0.5207165970165336,0.8371909635197284,0.3333333333333333,0.345679012345679,-67.0
149,exploratory,1.0080986266411245,0.2533544208940075,-0.331399591871108,0.1521451440779015,0.6341463414634146,0.18518518518518517,79.0
150,exploratory,0.2724439976404357,0.0708133402937428,-1.757396107067459,-0.8125923358431993,0.23076923076923078,0.37037037037037035,-10.0
151,exploratory,0.9341693491039706,0.189379008936937,-0.4144093256788509,-0.0681161099875473,0.34146341463414637,0.3333333333333333,18.0
152,exploratory,5.716592768729516,0.0035853268440611,1.5598905064715136,-3.070306247917753,0.024390243902439025,0.49382716049382713,-163.0
153,exploratory,7.809267182520039,0.668031778640187,1.8998681534917368,0.8859075312461507,0.41025641025641024,0.2839506172839506,-30.0
155,exploratory,0.7585394989130726,0.0789508694996215,-0.6413925087463632,-0.7302677933099895,0.6923076923076923,0.14814814814814814,144.0
156,exploratory,1.4176465008836447,0.1903996300768907,0.040178182341191054,-0.06404838174301308,0.5581395348837209,0.2345679012345679,74.0
157,exploratory,0.9501736544451196,0.0491850216761824,-0.3958953729419754,-1.0884179971355687,0.36585365853658536,0.32098765432098764,4.0
158,exploratory,0.5639827638511326,0.0099430191835178,-0.9644038826862946,-2.2983440938786193,0.6410256410256411,0.1728395061728395,143.0
159,exploratory,1.115592670118264,0.4949560277619392,-0.2209723673803502,0.6589653225244863,0.12195121951219512,0.4444444444444444,-95.0
160,exploratory,0.5377317634918172,0.103991249937732,-1.016352121705525,-0.521781011778334,0.07317073170731707,0.4691358024691358,-152.0
161,exploratory,0.6076808366605211,0.4479868776353289,-0.8830697818547603,0.5835075925829368,0.1794871794871795,0.3950617283950617,-34.0
162,exploratory,0.3068111704283957,0.0436238849853672,-1.6279180765121717,-1.1792233297102237,0.0,0.5061728395061729,-197.0
163,exploratory,2.469520673620952,0.3388509749022607,0.6450942873304744,0.37220356623160833,0.10256410256410256,0.43209876543209874,-74.0
164,exploratory,0.7337029280160324,0.3858753178174515,-0.6776755928917186,0.4705539761013229,0.6410256410256411,0.1728395061728395,123.0
165,exploratory,0.5680260292777289,0.0772385676072124,-0.9566182100816174,-0.7468622461186857,0.8048780487804879,0.09876543209876543,185.0
166,exploratory,2.2067933756850775,0.1919484087755624,0.5224998000242853,-0.057917121715012246,0.6976744186046512,0.16049382716049382,78.0
167,exploratory,0.7383227127865747,1.7357951611486688,-0.6708345922319728,1.6085741639382276,0.43902439024390244,0.2839506172839506,22.0
168,exploratory,1.0355089201068428,0.2607936506233859,-0.30216116035766805,0.17404730313571923,0.1794871794871795,0.3950617283950617,-57.0
169,exploratory,0.445572995000759,0.1550838083568103,-1.2212497139461105,-0.2193151509857293,0.07692307692307693,0.4444444444444444,-107.0
170,exploratory,1.1828097602856318,0.320825246673741,-0.15720634396850117,0.3308334277986729,0.0,0.48148148148148145,-161.0
171,exploratory,0.312798558382974,0.0693284615888466,-1.6068538979425862,-0.8286305642602053,0.5384615384615384,0.2222222222222222,125.0
172,exploratory,1.479289219761318,0.4710164214135339,0.08656774998349367,0.6214457344396198,0.7073170731707317,0.14814814814814814,111.0
173,exploratory,1.17474409811473,0.0842569467943674,-0.16466382122674972,-0.6810408849777806,0.34146341463414637,0.3333333333333333,6.0
174,exploratory,0.830477767953833,0.1144898743191849,-0.5426418104593418,-0.44899130956887234,0.2682926829268293,0.37037037037037035,-2.0
175,exploratory,1.1730117575071777,1.0368793411433876,-0.16627221458362193,1.2186277748064516,0.21951219512195122,0.3950617283950617,-78.0
176,exploratory,0.3289693337674825,0.4317287168384356,-1.5519179485393981,0.5555309602254149,0.38461538461538464,0.2962962962962963,23.0
177,exploratory,0.4287183256801251,0.0473649566667903,-1.2632768424149605,-1.1169546499274692,0.5121951219512195,0.24691358024691357,96.0
178,exploratory,0.2421028282287,0.0616109042488375,-1.8860797566954766,-0.9179467464382832,0.02564102564102564,0.4691358024691358,-81.0
179,exploratory,0.7904395775720826,0.427716455361522,-0.5964952887584758,0.5484646765774357,0.05128205128205128,0.4567901234567901,-106.0
180,exploratory,0.503641540362516,0.1401372180875742,-1.0877344072641613,-0.2960129998286035,0.16666666666666666,0.43209876543209874,-38.0
181,exploratory,0.7241603147159977,0.0918754570824953,-0.6919437729062392,-0.6155292070675041,0.23809523809523808,0.3950617283950617,-37.0
182,exploratory,1.4693039214655588,0.4631882461624651,0.07918599389335992,0.6087620469853167,0.43902439024390244,0.2839506172839506,29.0
183,exploratory,0.987702912702637,0.0852242725879869,-0.3536761718548516,-0.6724017001777499,0.7435897435897436,0.12345679012345678,148.0
184,exploratory,9.876043809334602,1.4392203428003525,2.155774796978109,1.466775156726918,0.35714285714285715,0.3333333333333333,-59.0
185,exploratory,0.6565679568022049,0.8140720155623035,-0.7987381799177123,1.0355387741786362,0.15384615384615385,0.4074074074074074,-44.0
186,exploratory,2.3685371041958794,0.6827580845790788,0.5995897621270624,0.9024096645972554,0.04878048780487805,0.48148148148148145,-161.0
187,exploratory,1.7004579507083153,0.350085771290722,0.23842824600485513,0.3968890258804149,0.15384615384615385,0.4074074074074074,-35.0
188,exploratory,6.875214343295069,0.9950489076935408,1.7610291736648869,1.1874631272343563,0.3333333333333333,0.32098765432098764,-90.0
189,exploratory,3.2566928722679123,0.668079893742688,0.9466533639986164,0.8859620386524905,0.8461538461538461,0.07407407407407407,125.0
190,exploratory,0.7333901533090655,0.1742991223211056,-0.6781403069406464,-0.13091425779701865,0.17073170731707318,0.41975308641975306,-52.0
191,exploratory,1.7642844145119896,0.5366536944761715,0.278587978411052,0.7201791969178738,0.20512820512820512,0.38271604938271603,-23.0
192,exploratory,0.4550778238396029,0.8210097905352909,-1.1982450541857415,1.041961216155722,0.5641025641025641,0.20987654320987653,61.0
193,exploratory,0.4318039694040849,0.8516107134506523,-1.2554606120095133,1.0696562837969186,0.024390243902439025,0.49382716049382713,-148.0
194,exploratory,0.6738915608275544,0.0446316969850849,-0.7703542211391341,-1.1619381826035882,0.0,0.5061728395061729,-205.0
195,exploratory,1.1167251807265577,0.1244273667973488,-0.21986651254197231,-0.3859976527811762,0.34146341463414637,0.3333333333333333,6.0
196,exploratory,0.536142261786174,0.3156164136731648,-1.0195785336449141,0.31844522259590735,0.43902439024390244,0.2839506172839506,54.0
198,exploratory,0.8205553941238762,0.026545995106796,-0.5557419781814836,-1.5551504813395118,0.6410256410256411,0.1728395061728395,119.0
199,exploratory,2.6010564429756795,0.3539684050775997,0.7016525110472792,0.4052362411302353,0.4634146341463415,0.2716049382716049,20.0
200,exploratory,1.0655464456860295,0.005007455336076,-0.2709960918422816,-2.81747250192258,0.5609756097560976,0.2222222222222222,103.0
201,exploratory,0.5305258476800189,0.1449954324337883,-1.031055990330738,-0.2702207864887169,0.09523809523809523,0.4691358024691358,-73.0
202,exploratory,0.7526762353489971,0.3907051544963247,-0.6498497158900796,0.4799678513550938,0.5128205128205128,0.2345679012345679,50.0
203,exploratory,1.9141982919338123,0.1571883315870837,0.36747238382416,-0.20911412345708044,0.5853658536585366,0.20987654320987653,62.0
204,exploratory,0.6996040431843515,0.0605378081269849,-0.7295430260212549,-0.9312444842258693,0.30952380952380953,0.35802469135802467,14.0
205,exploratory,1.6199776838160185,0.0131283529805858,0.18558478578874604,-2.0880239255499635,0.4146341463414634,0.2962962962962963,34.0
206,exploratory,3.641809668792975,5.1451865551864895,1.0684684984330177,2.4309208970835394,0.02564102564102564,0.4691358024691358,-147.0
207,exploratory,2.9757370062724378,0.6036944227431311,0.8483231490138458,0.8092672000842245,0.7948717948717948,0.09876543209876543,129.0
209,exploratory,0.8357883360620021,0.1540600884001141,-0.5356946083718801,-0.2243274727193814,0.358974358974359,0.30864197530864196,21.0
210,exploratory,0.5721799681794202,0.0451468421219565,-0.9486769294544111,-1.153253005152137,0.024390243902439025,0.49382716049382713,-106.0
211,exploratory,0.5660089126652168,0.3652856189908228,-0.9604953981396521,0.42905449548885194,0.07317073170731707,0.4691358024691358,-69.0
212,exploratory,0.3226024030466719,0.1101909649904405,-1.5732186324914532,-0.4779555478979751,0.02564102564102564,0.4691358024691358,-70.0
213,exploratory,1.469754817076932,0.083670671460702,0.07952040414639742,-0.6863253146006997,0.2857142857142857,0.37037037037037035,-26.0
214,exploratory,0.5140175459675511,0.028071264111849,-1.0655087418770464,-1.5128693751811004,0.6428571428571429,0.18518518518518517,131.0
215,exploratory,1.8046974200208816,1.0692489054766758,0.30327150530680513,1.2418927771194017,0.6341463414634146,0.18518518518518517,43.0
216,exploratory,2.2063197690642444,0.0588063244170041,0.522265870766412,-0.9532061193689376,0.7380952380952381,0.13580246913580246,110.0
217,exploratory,1.4345144158150602,0.0057773542103705,0.053069706880222396,-2.7092350793012345,0.0,0.5061728395061729,-144.0
218,exploratory,0.4303714466701608,0.161928140726616,-1.2590823591488436,-0.1866308040191991,0.43902439024390244,0.2839506172839506,66.0
