subj,omega,kappa
135,0.8355314900287291,0.10670277908070433
136,0.6652853742449448,0.29528780108356956
137,0.7108721635664548,0.16881592332091544
138,0.8254107001516958,0.17231223059222778
139,2.136707036708331,0.8691976166741239
140,0.8298746690270317,0.14207526231906678
141,2.6520596102565586,0.5443445461063536
142,1.0273841863203734,0.12062272438000418
143,1.6099302362720203,0.08546242845669033
144,0.9771027058113843,0.3871941468955067
145,0.17786368745315664,0.05139580639069426
146,5.076665409426913,0.7977985247269616
147,1.5117815301538293,0.24852263423219478
148,0.8473536180758061,0.6263847569440185
149,1.0080986266411245,0.2533544208940075
150,0.2724439976404357,0.07081334029374281
151,0.9341693491039706,0.18937900893693704
152,5.716592768729516,0.0035853268440611255
153,7.809267182520039,0.668031778640187
155,0.7585394989130726,0.07895086949962152
156,1.4176465008836447,0.19039963007689079
157,0.9501736544451195,0.04918502167618248
158,0.5639827638511326,0.00994301918351782
159,1.115592670118264,0.4949560277619392
160,0.5377317634918172,0.10399124993773204
161,0.6076808366605211,0.44798687763532896
162,0.3068111704283957,0.04362388498536722
163,2.469520673620952,0.3388509749022607
164,0.7337029280160324,0.38587531781745155
165,0.5680260292777289,0.07723856760721241
166,2.2067933756850775,0.19194840877556243
167,0.7383227127865747,1.7357951611486688
168,1.0355089201068428,0.2607936506233859
169,0.445572995000759,0.15508380835681035
170,1.1828097602856318,0.320825246673741
171,0.312798558382974,0.0693284615888466
172,1.479289219761318,0.47101642141353395
173,1.17474409811473,0.08425694679436743
174,0.830477767953833,0.11448987431918492
175,1.1730117575071775,1.0368793411433876
176,0.32896933376748255,0.4317287168384356
177,0.4287183256801251,0.04736495666679036
178,0.24210282822870008,0.06161090424883758
179,0.7904395775720826,0.42771645536152203
180,0.503641540362516,0.14013721808757426
181,0.7241603147159977,0.09187545708249535
182,1.4693039214655588,0.4631882461624651
183,0.987702912702637,0.08522427258798691
184,9.876043809334602,1.4392203428003525
185,0.6565679568022049,0.8140720155623035
186,2.3685371041958794,0.6827580845790788
187,1.7004579507083153,0.350085771290722
188,6.875214343295069,0.9950489076935409
189,3.2566928722679123,0.668079893742688
190,0.7333901533090655,0.1742991223211056
191,1.7642844145119896,0.5366536944761715
192,0.45507782383960294,0.8210097905352909
193,0.4318039694040849,0.8516107134506523
194,0.6738915608275544,0.04463169698508499
195,1.1167251807265577,0.12442736679734887
196,0.536142261786174,0.31561641367316484
198,0.8205553941238762,0.026545995106796033
199,2.6010564429756795,0.35396840507759975
200,1.0655464456860295,0.005007455336076035
201,0.5305258476800189,0.14499543243378832
