step,elbo_joint,elbo_choice
22928,-4691.5517578125,-6283.80322265625
22929,-4718.78662109375,-6288.69384765625
22930,-4677.263671875,-6300.685546875
22931,-4672.27587890625,-6313.66259765625
22932,-4687.1484375,-6267.9990234375
22933,-4696.7392578125,-6316.73828125
22934,-4721.89306640625,-6265.55615234375
22935,-4695.4716796875,-6295.86279296875
22936,-4719.1630859375,-6282.81982421875
22937,-4703.552734375,-6326.75146484375
22938,-4676.470703125,-6283.08056640625
22939,-4664.0302734375,-6275.4248046875
22940,-4731.45751953125,-6311.9072265625
22941,-5331.65673828125,-6320.43505859375
22942,-4723.70849609375,-6291.076171875
22943,-4722.525390625,-6293.580078125
22944,-4680.310546875,-6296.47900390625
22945,-4680.73388671875,-6282.60693359375
22946,-4685.1357421875,-6305.66845703125
22947,-4703.62109375,-6296.42578125
22948,-4874.7646484375,-6312.22802734375
22949,-4703.92431640625,-6298.12548828125
22950,-4704.3525390625,-6289.8544921875
22951,-4679.4423828125,-6300.4130859375
22952,-4661.47509765625,-6310.361328125
22953,-4674.130859375,-6294.892578125
22954,-4688.294921875,-6291.0458984375
22955,-4755.96630859375,-6310.255859375
22956,-4668.09130859375,-6328.59716796875
22957,-4695.50732421875,-6292.2978515625
22958,-4669.95361328125,-6297.14208984375
22959,-4705.201171875,-6301.75146484375
22960,-4700.52783203125,-6282.19384765625
22961,-4744.4140625,-6301.087890625
22962,-4683.93115234375,-6286.4111328125
22963,-4752.74267578125,-6277.5849609375
22964,-4709.29052734375,-6275.40576171875
22965,-4684.1064453125,-6319.72802734375
22966,-4659.64794921875,-6303.7021484375
22967,-4701.97119140625,-6306.96337890625
22968,-4749.8203125,-6311.20068359375
22969,-4710.63671875,-6280.01708984375
22970,-4715.38427734375,-6276.20849609375
22971,-4686.53759765625,-6306.57373046875
22972,-4686.8994140625,-6306.3505859375
22973,-4677.29638671875,-6293.00048828125
22974,-4691.31884765625,-6281.677734375
22975,-4674.66748046875,-6282.0244140625
22976,-4728.1650390625,-6274.03369140625
22977,-4734.2685546875,-6306.07373046875
22978,-4652.1552734375,-6314.45263671875
22979,-4678.03173828125,-6270.34228515625
22980,-4712.6806640625,-6289.28271484375
22981,-4732.0234375,-6310.75048828125
22982,-4759.947265625,-6337.72900390625
22983,-4715.7724609375,-6298.51318359375
22984,-4718.998046875,-6267.20703125
22985,-4769.09033203125,-6277.88037109375
22986,-4701.60302734375,-6299.28369140625
22987,-4698.904296875,-6297.41259765625
22988,-4678.427734375,-6319.04541015625
22989,-4679.93701171875,-6314.626953125
22990,-4711.86181640625,-6299.416015625
22991,-4641.61181640625,-6276.53662109375
22992,-4748.23583984375,-6321.3701171875
22993,-4746.22412109375,-6292.591796875
22994,-4726.9541015625,-6288.9453125
22995,-4715.79833984375,-6295.70703125
22996,-4786.03076171875,-6309.77783203125
22997,-4696.64306640625,-6310.62646484375
22998,-4717.69921875,-6300.76904296875
22999,-4689.14990234375,-6303.57373046875
23000,-4711.85205078125,-6275.3642578125
23001,-4723.63330078125,-6333.962890625
23002,-4727.2939453125,-6288.90087890625
23003,-4770.48681640625,-6261.41357421875
23004,-4706.23193359375,-6327.70703125
23005,-4706.0908203125,-6313.76708984375
23006,-4725.1328125,-6308.06298828125
23007,-4741.4345703125,-6299.53076171875
23008,-4703.69775390625,-6320.3857421875
23009,-4689.59716796875,-6331.15576171875
23010,-4695.54248046875,-6282.68896484375
23011,-4735.5439453125,-6317.337890625
23012,-4707.42138671875,-6305.72607421875
23013,-4764.09130859375,-6303.92578125
23014,-4710.15234375,-6295.8916015625
23015,-4671.60693359375,-6284.90771484375
23016,-4702.98828125,-6324.72119140625
23017,-4654.85205078125,-6301.36669921875
23018,-4703.53173828125,-6306.94091796875
23019,-4691.42822265625,-6302.09619140625
23020,-4744.01416015625,-6303.2294921875
23021,-4753.83837890625,-6280.8505859375
23022,-4697.8583984375,-6275.2509765625
23023,-4678.49072265625,-6298.4951171875
23024,-4714.16943359375,-6297.64453125
23025,-4679.90771484375,-6308.533203125
23026,-4683.83642578125,-6308.99365234375
23027,-4689.88232421875,-6281.896484375
23028,-4694.56884765625,-6284.02392578125
23029,-4818.87060546875,-6299.45556640625
23030,-4709.18603515625,-6276.021484375
23031,-4680.76904296875,-6306.41796875
23032,-4718.7236328125,-6270.41845703125
23033,-4693.33203125,-6290.12255859375
23034,-4692.77490234375,-6290.6591796875
23035,-4699.27880859375,-6293.01611328125
23036,-4675.2568359375,-6291.87939453125
23037,-4686.85888671875,-6289.1865234375
23038,-4666.083984375,-6293.44091796875
23039,-4739.5185546875,-6298.87841796875
23040,-4748.8583984375,-6288.55908203125
23041,-4757.19091796875,-6287.42578125
23042,-4691.82568359375,-6300.43115234375
23043,-4688.75244140625,-6285.552734375
23044,-4698.91650390625,-6297.43408203125
23045,-4681.916015625,-6290.7373046875
23046,-4765.18017578125,-6313.3408203125
23047,-4724.97216796875,-6283.1708984375
23048,-4694.3203125,-6326.42333984375
23049,-4706.58203125,-6304.7685546875
23050,-4647.75537109375,-6295.13232421875
23051,-4687.50390625,-6303.3232421875
23052,-4759.79052734375,-6318.83203125
23053,-4674.54052734375,-6286.75146484375
23054,-4738.68310546875,-6282.46630859375
23055,-4695.95947265625,-6305.2646484375
23056,-4702.72998046875,-6271.083984375
23057,-4729.92626953125,-6266.56201171875
23058,-4710.41796875,-6275.19970703125
23059,-4678.81982421875,-6299.35546875
23060,-4675.71240234375,-6279.17919921875
23061,-4697.5498046875,-6290.42333984375
23062,-4665.98388671875,-6284.08544921875
23063,-4690.55078125,-6286.93994140625
23064,-4719.6591796875,-6272.07958984375
23065,-4658.58203125,-6294.0390625
23066,-4655.76708984375,-6301.9716796875
23067,-4709.98486328125,-6278.28271484375
23068,-4706.12939453125,-6293.34033203125
23069,-4721.4677734375,-6318.521484375
23070,-4709.58837890625,-6273.52490234375
23071,-4697.45361328125,-6296.0185546875
23072,-4683.80615234375,-6308.5986328125
23073,-4730.49267578125,-6306.70849609375
23074,-4709.4033203125,-6308.505859375
23075,-4674.4794921875,-6303.4794921875
23076,-4733.02490234375,-6308.9912109375
23077,-4671.62890625,-6280.60546875
23078,-4665.517578125,-6276.94873046875
23079,-4654.580078125,-6278.62646484375
23080,-4643.84619140625,-6294.599609375
23081,-5744.90869140625,-6313.34130859375
23082,-4688.046875,-6308.62890625
23083,-4726.91015625,-6306.94140625
23084,-4676.7802734375,-6306.77197265625
23085,-4657.92138671875,-6278.943359375
23086,-4742.88427734375,-6290.1279296875
23087,-4675.26171875,-6262.24072265625
23088,-4686.5361328125,-6271.7724609375
23089,-4639.2333984375,-6285.4169921875
23090,-4710.66259765625,-6282.07177734375
23091,-4713.4111328125,-6282.97509765625
23092,-4705.1279296875,-6317.1474609375
23093,-4718.146484375,-6276.70751953125
23094,-4766.70263671875,-6271.0107421875
23095,-4724.93212890625,-6293.18798828125
23096,-4740.64306640625,-6287.94677734375
23097,-4647.7451171875,-6281.09326171875
23098,-4728.703125,-6298.9287109375
23099,-4690.71728515625,-6277.6552734375
23100,-4686.7060546875,-6302.70654296875
23101,-4710.2841796875,-6271.3369140625
23102,-4700.79443359375,-6292.326171875
23103,-4711.607421875,-6304.6455078125
23104,-4679.5263671875,-6285.85888671875
23105,-4755.666015625,-6286.44677734375
23106,-4779.5537109375,-6293.0107421875
23107,-4705.865234375,-6304.236328125
23108,-4692.75634765625,-6281.03173828125
23109,-4692.66796875,-6327.5302734375
23110,-4691.84375,-6283.66064453125
23111,-4699.7119140625,-6316.9638671875
23112,-4727.658203125,-6293.83837890625
23113,-4718.552734375,-6280.92041015625
23114,-4675.46044921875,-6302.5751953125
23115,-4692.2607421875,-6298.13623046875
23116,-4711.13623046875,-6293.05810546875
23117,-4811.4130859375,-6316.396484375
23118,-4677.34228515625,-6285.62939453125
23119,-4684.6103515625,-6342.3544921875
23120,-4636.6962890625,-6295.29150390625
23121,-4687.88671875,-6286.3232421875
23122,-4694.46630859375,-6293.93701171875
23123,-4705.2724609375,-6308.17626953125
23124,-4692.29248046875,-6300.2548828125
23125,-4709.33984375,-6298.580078125
23126,-4659.40576171875,-6302.69140625
23127,-4692.60498046875,-6299.267578125
23128,-4714.1748046875,-6303.91455078125
23129,-4694.8720703125,-6305.171875
23130,-4686.24072265625,-6300.95263671875
23131,-4676.69970703125,-6296.71142578125
23132,-4699.4072265625,-6294.00244140625
23133,-4665.1474609375,-6284.5234375
23134,-4666.74853515625,-6287.5390625
23135,-4695.375,-6307.45703125
23136,-4739.75927734375,-6329.05078125
23137,-4706.716796875,-6290.9189453125
23138,-4676.314453125,-6317.13623046875
23139,-4685.9951171875,-6296.326171875
23140,-4683.63330078125,-6276.68017578125
23141,-4715.296875,-6282.26953125
23142,-4702.43017578125,-6280.30859375
23143,-4697.986328125,-6277.5439453125
23144,-4653.39501953125,-6273.13720703125
23145,-4729.353515625,-6289.3427734375
23146,-4709.953125,-6266.9248046875
23147,-4701.56103515625,-6288.4228515625
23148,-4734.08642578125,-6307.6416015625
23149,-4685.00634765625,-6282.232421875
23150,-4652.94921875,-6294.41748046875
23151,-4722.3955078125,-6292.22607421875
23152,-4713.7744140625,-6294.99609375
23153,-4690.96875,-6312.28515625
23154,-4728.08935546875,-6290.55322265625
23155,-4664.76220703125,-6282.72607421875
23156,-4707.0634765625,-6299.279296875
23157,-4657.10791015625,-6345.4560546875
23158,-4675.7255859375,-6299.51123046875
23159,-4657.7392578125,-6283.671875
23160,-4690.748046875,-6277.3896484375
23161,-4707.03076171875,-6337.61962890625
23162,-4708.2197265625,-6303.31396484375
23163,-4681.3271484375,-6303.56982421875
23164,-4650.5,-6285.25341796875
23165,-4722.40234375,-6291.80224609375
23166,-4722.20849609375,-6292.0673828125
23167,-4718.65234375,-6291.3427734375
23168,-4669.02734375,-6305.78955078125
23169,-4693.8583984375,-6295.77734375
23170,-4704.0244140625,-6305.4267578125
23171,-4696.5146484375,-6272.423828125
23172,-4698.986328125,-6308.037109375
23173,-4692.55615234375,-6289.28759765625
23174,-4670.1240234375,-6321.791015625
23175,-4732.59130859375,-6299.01513671875
23176,-4701.306640625,-6294.01953125
23177,-4692.2412109375,-6280.521484375
23178,-4723.58837890625,-6308.13330078125
23179,-4711.203125,-6275.248046875
23180,-4722.06396484375,-6294.01220703125
23181,-4651.4296875,-6305.375
23182,-4813.80322265625,-6293.423828125
23183,-4674.2421875,-6284.751953125
23184,-4707.2236328125,-6320.9677734375
23185,-4737.31591796875,-6301.75390625
23186,-4742.6748046875,-6306.10595703125
23187,-4687.6142578125,-6304.58837890625
23188,-4735.09375,-6291.27197265625
23189,-4716.8447265625,-6290.125
23190,-4717.86767578125,-6288.3193359375
23191,-4678.033203125,-6306.7119140625
23192,-4688.2314453125,-6299.66552734375
23193,-4712.22998046875,-6273.4130859375
23194,-4717.67333984375,-6275.01953125
23195,-4698.73876953125,-6299.37890625
23196,-4664.80908203125,-6275.2275390625
23197,-4677.08447265625,-6316.83642578125
23198,-4689.17626953125,-6304.44287109375
23199,-4724.369140625,-6292.02001953125
23200,-4720.3994140625,-6323.39599609375
23201,-4671.62353515625,-6256.98779296875
23202,-4686.0556640625,-6309.17041015625
23203,-4672.42529296875,-6268.87744140625
23204,-4679.08056640625,-6308.8994140625
23205,-4681.533203125,-6315.85546875
23206,-4667.22802734375,-6320.9609375
23207,-4659.228515625,-6296.29931640625
23208,-4673.4091796875,-6289.078125
23209,-4703.87060546875,-6310.8271484375
23210,-4731.20751953125,-6316.6318359375
23211,-4722.322265625,-6280.35400390625
23212,-4707.0927734375,-6333.169921875
23213,-4762.8115234375,-6305.4072265625
23214,-4657.5927734375,-6289.10205078125
23215,-4690.91943359375,-6291.63232421875
23216,-4743.05615234375,-6298.57275390625
23217,-4662.1591796875,-6324.251953125
23218,-4687.14599609375,-6282.056640625
23219,-4808.2197265625,-6291.958984375
23220,-4748.9384765625,-6300.52734375
23221,-4688.22412109375,-6290.57421875
23222,-4721.61474609375,-6317.82470703125
23223,-4718.171875,-6305.00341796875
23224,-4739.158203125,-6277.53173828125
23225,-4698.271484375,-6306.57080078125
23226,-4729.693359375,-6284.2412109375
23227,-4698.626953125,-6299.4267578125
23228,-4717.05322265625,-6301.701171875
23229,-4696.228515625,-6297.408203125
23230,-4654.6728515625,-6334.8564453125
23231,-4667.46337890625,-6304.6298828125
23232,-4727.416015625,-6292.92529296875
23233,-4698.51123046875,-6288.0810546875
23234,-4717.90673828125,-6288.8212890625
23235,-4755.38818359375,-6296.4189453125
23236,-4697.2099609375,-6279.458984375
23237,-4730.1103515625,-6318.81689453125
23238,-4707.73486328125,-6292.72265625
23239,-4706.7177734375,-6284.41943359375
23240,-4690.99072265625,-6299.95703125
23241,-4669.36572265625,-6293.10400390625
23242,-4665.5615234375,-6307.6181640625
23243,-4788.3828125,-6291.64501953125
23244,-4712.64013671875,-6298.88916015625
23245,-4732.2373046875,-6307.50732421875
23246,-4688.2958984375,-6273.0400390625
23247,-4698.091796875,-6284.42822265625
23248,-4705.37646484375,-6275.0537109375
23249,-4699.5810546875,-6289.6123046875
23250,-4672.89599609375,-6329.4912109375
23251,-4698.51123046875,-6287.3525390625
23252,-4716.79736328125,-6289.177734375
23253,-4663.18212890625,-6307.76123046875
23254,-4814.09716796875,-6320.47021484375
23255,-4688.98828125,-6331.8388671875
23256,-4691.64697265625,-6299.54052734375
23257,-4717.92138671875,-6301.6962890625
23258,-4697.57177734375,-6304.05712890625
23259,-4662.49072265625,-6313.14208984375
23260,-4736.5546875,-6284.9267578125
23261,-4696.1845703125,-6314.3662109375
23262,-4706.53271484375,-6328.37158203125
23263,-4677.09716796875,-6312.4521484375
23264,-4699.80615234375,-6304.216796875
23265,-4702.3740234375,-6304.2783203125
23266,-4793.158203125,-6261.98046875
23267,-4701.26025390625,-6287.8681640625
23268,-4691.6796875,-6326.65869140625
23269,-4663.43310546875,-6291.0537109375
23270,-4649.25634765625,-6311.68994140625
23271,-4713.654296875,-6296.529296875
23272,-4722.29638671875,-6303.263671875
23273,-4723.4794921875,-6297.7333984375
23274,-4711.66650390625,-6310.10546875
23275,-4648.55859375,-6293.80859375
23276,-4667.94384765625,-6286.25390625
23277,-4683.56591796875,-6268.3984375
23278,-4679.40283203125,-6286.72509765625
23279,-4686.837890625,-6283.98681640625
23280,-4710.77978515625,-6320.7607421875
23281,-4698.05224609375,-6295.53173828125
23282,-4705.328125,-6312.19921875
23283,-4733.15478515625,-6305.244140625
23284,-4730.48828125,-6281.294921875
23285,-4686.5400390625,-6280.52294921875
23286,-4705.19482421875,-6276.50439453125
23287,-4717.11572265625,-6314.3603515625
23288,-4707.9345703125,-6311.21142578125
23289,-4741.1162109375,-6289.6318359375
23290,-4682.177734375,-6299.03515625
23291,-6037.7529296875,-6293.4384765625
23292,-4725.27685546875,-6298.8271484375
23293,-4706.64990234375,-6297.7353515625
23294,-4703.3037109375,-6307.66650390625
23295,-4707.212890625,-6279.11865234375
23296,-4705.36328125,-6295.6455078125
23297,-4668.0751953125,-6308.345703125
23298,-4723.82666015625,-6286.65966796875
23299,-4762.8623046875,-6286.98974609375
23300,-4657.74755859375,-6296.79296875
23301,-4728.9912109375,-6293.2607421875
23302,-4720.85693359375,-6282.0029296875
23303,-4715.41650390625,-6296.015625
23304,-4739.4140625,-6285.330078125
23305,-4712.12060546875,-6321.86083984375
23306,-4700.35009765625,-6307.9462890625
23307,-4721.84228515625,-6305.8935546875
23308,-4725.67919921875,-6302.76806640625
23309,-4706.23681640625,-6282.13134765625
23310,-4715.314453125,-6302.76025390625
23311,-4704.34033203125,-6304.7294921875
23312,-4692.6240234375,-6309.70166015625
23313,-4692.43115234375,-6298.3212890625
23314,-4673.380859375,-6280.93017578125
23315,-4710.3232421875,-6312.427734375
23316,-4666.82666015625,-6297.06787109375
23317,-4718.07568359375,-6305.71728515625
23318,-4688.08447265625,-6306.02734375
23319,-4708.82763671875,-6293.01904296875
23320,-4675.099609375,-6292.3125
23321,-4661.1328125,-6270.34375
23322,-4712.5810546875,-6304.98193359375
23323,-4696.28271484375,-6316.6259765625
23324,-4733.1806640625,-6300.5673828125
23325,-4682.8564453125,-6324.68701171875
23326,-4715.4267578125,-6310.24951171875
23327,-4722.95849609375,-6316.6826171875
23328,-4715.11767578125,-6296.302734375
23329,-4694.1875,-6290.99365234375
23330,-4686.6943359375,-6260.888671875
23331,-4690.2109375,-6303.744140625
23332,-4753.548828125,-6310.9541015625
23333,-4715.98828125,-6292.44384765625
23334,-4716.48876953125,-6313.06591796875
23335,-4661.16748046875,-6277.7900390625
23336,-4685.96240234375,-6279.41162109375
23337,-4716.06494140625,-6313.2373046875
23338,-4706.9111328125,-6293.1015625
23339,-4713.96533203125,-6250.35205078125
23340,-4677.09619140625,-6283.07080078125
23341,-4724.876953125,-6279.90771484375
23342,-4726.357421875,-6292.30615234375
23343,-4701.830078125,-6303.08837890625
23344,-4655.3369140625,-6270.591796875
23345,-4720.32275390625,-6308.6611328125
23346,-4694.00146484375,-6301.01806640625
23347,-4676.12939453125,-6279.39306640625
23348,-4716.49853515625,-6303.25634765625
23349,-4711.79541015625,-6290.32861328125
23350,-4696.56884765625,-6298.14404296875
23351,-4719.625,-6284.63232421875
23352,-4665.484375,-6325.58642578125
23353,-4715.70166015625,-6284.95068359375
23354,-4719.869140625,-6304.73974609375
23355,-4698.23095703125,-6292.7275390625
23356,-4680.47265625,-6283.2724609375
23357,-4693.75048828125,-6305.3623046875
23358,-4759.14501953125,-6285.97119140625
23359,-4740.17529296875,-6295.46826171875
23360,-4759.9501953125,-6300.33935546875
23361,-4708.81298828125,-6299.716796875
23362,-4682.6435546875,-6286.5625
23363,-4685.68310546875,-6271.32373046875
23364,-4716.95654296875,-6283.46533203125
23365,-4720.38720703125,-6303.58642578125
23366,-4680.892578125,-6309.39990234375
23367,-4719.6953125,-6293.5654296875
23368,-4680.2412109375,-6327.47216796875
23369,-4666.197265625,-6319.9169921875
23370,-4668.14990234375,-6287.29931640625
23371,-4752.333984375,-6267.08056640625
23372,-4660.0927734375,-6291.36962890625
23373,-4723.76513671875,-6298.1767578125
23374,-4750.2333984375,-6295.14892578125
23375,-4714.521484375,-6340.82861328125
23376,-4689.2880859375,-6309.970703125
23377,-4701.1650390625,-6314.10595703125
23378,-4676.62060546875,-6310.837890625
23379,-4715.76708984375,-6278.35693359375
23380,-4691.142578125,-6292.75341796875
23381,-4730.0283203125,-6293.96240234375
23382,-4669.67333984375,-6291.80224609375
23383,-4698.23046875,-6303.28564453125
23384,-4701.60009765625,-6292.77197265625
23385,-4777.90283203125,-6280.74609375
23386,-4705.203125,-6301.19287109375
23387,-4666.2509765625,-6273.8916015625
23388,-4719.05615234375,-6307.10400390625
23389,-4703.357421875,-6301.58349609375
23390,-4707.7158203125,-6304.951171875
23391,-4661.771484375,-6289.0908203125
23392,-4737.142578125,-6275.4404296875
23393,-4714.4111328125,-6316.77587890625
23394,-4662.3525390625,-6268.9599609375
23395,-4824.935546875,-6307.591796875
23396,-4718.15478515625,-6297.12890625
23397,-4756.51220703125,-6276.72802734375
23398,-4712.77880859375,-6292.576171875
23399,-4667.27880859375,-6304.82177734375
23400,-4676.1484375,-6281.7333984375
23401,-4735.5595703125,-6276.923828125
23402,-4711.2392578125,-6310.82275390625
23403,-4661.27197265625,-6312.20458984375
23404,-4739.81787109375,-6277.79248046875
23405,-4743.294921875,-6305.3955078125
23406,-4661.96923828125,-6321.38623046875
23407,-4740.47607421875,-6266.0595703125
23408,-4718.32958984375,-6274.8232421875
23409,-4742.42919921875,-6277.21484375
23410,-4756.609375,-6295.08056640625
23411,-4716.71240234375,-6287.6572265625
23412,-4653.7587890625,-6282.5341796875
23413,-4753.7626953125,-6302.958984375
23414,-4701.64453125,-6266.23779296875
23415,-4755.75,-6290.42529296875
23416,-4683.0556640625,-6312.76611328125
23417,-4716.8232421875,-6301.419921875
23418,-4781.611328125,-6286.41455078125
23419,-4694.421875,-6284.19189453125
23420,-4668.67822265625,-6308.3154296875
23421,-4706.77734375,-6283.93359375
23422,-4663.2978515625,-6315.75927734375
23423,-4677.63037109375,-6282.4091796875
23424,-4704.13818359375,-6299.69140625
23425,-4712.982421875,-6293.05859375
23426,-4689.10595703125,-6278.89404296875
23427,-4738.89990234375,-6295.41845703125
23428,-4715.447265625,-6306.7880859375
23429,-4655.359375,-6300.7548828125
23430,-4718.8564453125,-6287.37353515625
23431,-4685.98046875,-6331.7822265625
23432,-4718.64013671875,-6291.6748046875
23433,-4733.5546875,-6291.4921875
23434,-4709.82373046875,-6289.89990234375
23435,-4683.8271484375,-6296.36474609375
23436,-4688.44384765625,-6287.3173828125
23437,-4676.8564453125,-6302.63720703125
23438,-4711.001953125,-6282.89306640625
23439,-4703.95068359375,-6313.73583984375
23440,-4668.87939453125,-6282.6357421875
23441,-4687.978515625,-6302.2197265625
23442,-4693.28564453125,-6297.30517578125
23443,-4685.37255859375,-6296.09326171875
23444,-4712.716796875,-6307.81396484375
23445,-4738.4501953125,-6313.00390625
23446,-4626.99169921875,-6295.69384765625
23447,-4686.69970703125,-6300.36279296875
23448,-4691.8359375,-6289.943359375
23449,-4701.6708984375,-6295.14990234375
23450,-4678.59130859375,-6315.0400390625
23451,-4714.0341796875,-6332.5205078125
23452,-4720.93505859375,-6288.974609375
23453,-4692.82470703125,-6278.693359375
23454,-4709.748046875,-6297.7626953125
23455,-4738.013671875,-6298.65380859375
23456,-4683.86767578125,-6289.033203125
23457,-4692.822265625,-6294.49658203125
23458,-4667.53515625,-6270.298828125
23459,-4705.58447265625,-6293.14794921875
23460,-4725.1416015625,-6301.9013671875
23461,-4699.96240234375,-6314.86572265625
23462,-4694.96142578125,-6283.77734375
23463,-4673.66748046875,-6290.7509765625
23464,-4683.2783203125,-6309.201171875
23465,-4728.3681640625,-6271.2939453125
23466,-4704.16357421875,-6332.1943359375
23467,-4689.2021484375,-6314.140625
23468,-4665.18994140625,-6283.5576171875
23469,-4650.0185546875,-6297.51513671875
23470,-4749.4814453125,-6300.91943359375
23471,-4688.5087890625,-6299.45166015625
23472,-4721.52099609375,-6305.51025390625
23473,-4713.6279296875,-6299.30126953125
23474,-4636.5732421875,-6316.74560546875
23475,-4716.884765625,-6301.56494140625
23476,-4670.6484375,-6278.33642578125
23477,-4726.74560546875,-6269.5458984375
23478,-4683.68994140625,-6305.44189453125
23479,-4712.69140625,-6300.126953125
23480,-4689.779296875,-6290.96630859375
23481,-4712.43603515625,-6319.412109375
23482,-4691.0419921875,-6319.94189453125
23483,-4683.1650390625,-6286.81982421875
23484,-4689.11083984375,-6303.7841796875
23485,-4682.1025390625,-6291.169921875
23486,-4743.94140625,-6297.666015625
23487,-4707.21435546875,-6284.0615234375
23488,-4686.0380859375,-6272.86279296875
23489,-4676.76611328125,-6312.314453125
23490,-4696.9921875,-6305.77685546875
23491,-4703.23876953125,-6291.67236328125
23492,-4733.8759765625,-6302.89404296875
23493,-4738.314453125,-6341.6083984375
23494,-4644.4833984375,-6312.88232421875
23495,-4718.67822265625,-6277.61474609375
23496,-4691.72412109375,-6313.2763671875
23497,-4710.29541015625,-6305.2763671875
23498,-4739.39599609375,-6302.94580078125
23499,-4729.40576171875,-6292.71044921875
23500,-4680.466796875,-6262.7373046875
23501,-4700.42431640625,-6296.33203125
23502,-4658.703125,-6310.23828125
23503,-4740.95361328125,-6320.4814453125
23504,-4703.0966796875,-6281.8828125
23505,-4677.96484375,-6317.92578125
23506,-4710.033203125,-6274.6767578125
23507,-4714.30810546875,-6297.6064453125
23508,-4697.46435546875,-6276.4296875
23509,-4652.0849609375,-6286.5517578125
23510,-4738.22216796875,-6288.02880859375
23511,-4698.82568359375,-6315.23046875
23512,-4725.298828125,-6269.46630859375
23513,-4744.76416015625,-6283.62060546875
23514,-4706.7578125,-6308.74951171875
23515,-4685.4296875,-6303.451171875
23516,-4719.95263671875,-6292.61328125
23517,-4703.11572265625,-6281.44140625
23518,-4681.638671875,-6327.322265625
23519,-4676.646484375,-6294.9638671875
23520,-4690.04052734375,-6285.58154296875
23521,-4717.94482421875,-6299.52392578125
23522,-4730.669921875,-6283.83544921875
23523,-4766.2080078125,-6312.2958984375
23524,-4673.28271484375,-6287.90771484375
23525,-4674.19384765625,-6307.9658203125
23526,-4677.38134765625,-6294.99853515625
23527,-4727.5302734375,-6283.6015625
23528,-4939.25634765625,-6282.76171875
23529,-4668.93359375,-6306.67041015625
23530,-4770.60205078125,-6293.806640625
23531,-4699.03857421875,-6309.666015625
23532,-4658.50244140625,-6308.77734375
23533,-4725.26171875,-6261.2548828125
23534,-4662.76171875,-6292.0498046875
23535,-4691.09033203125,-6290.724609375
23536,-4671.15087890625,-6293.7236328125
23537,-4673.51123046875,-6302.82080078125
23538,-4654.904296875,-6301.373046875
23539,-4690.4267578125,-6292.88916015625
23540,-4710.1083984375,-6293.76220703125
23541,-4662.0615234375,-6299.67529296875
23542,-4722.0478515625,-6267.24755859375
23543,-4698.88720703125,-6274.60693359375
23544,-4671.08056640625,-6300.59228515625
23545,-4655.74365234375,-6262.09814453125
23546,-4711.4111328125,-6292.30029296875
23547,-4713.50927734375,-6316.22900390625
23548,-4659.48291015625,-6298.88671875
23549,-4707.3759765625,-6303.05126953125
23550,-4694.82275390625,-6294.35546875
23551,-4707.6513671875,-6278.4443359375
23552,-4708.8017578125,-6286.14794921875
23553,-4753.25048828125,-6280.9072265625
23554,-4722.7978515625,-6333.48046875
23555,-4651.142578125,-6270.56494140625
23556,-4697.63916015625,-6257.1669921875
23557,-4730.140625,-6290.6337890625
23558,-4724.8505859375,-6280.45458984375
23559,-4653.9013671875,-6272.107421875
23560,-4628.810546875,-6304.29248046875
23561,-4666.5380859375,-6299.92822265625
23562,-4705.14599609375,-6293.65966796875
23563,-4716.2197265625,-6317.03369140625
23564,-4749.35986328125,-6298.919921875
23565,-4700.884765625,-6305.51806640625
23566,-4647.7080078125,-6300.04052734375
23567,-4701.01123046875,-6296.845703125
23568,-4678.580078125,-6287.25244140625
23569,-4677.01025390625,-6310.9970703125
23570,-4741.65673828125,-6297.537109375
23571,-4678.4755859375,-6282.931640625
23572,-4700.73828125,-6294.17041015625
23573,-4760.70703125,-6327.65234375
23574,-4733.3662109375,-6290.04296875
23575,-4703.41845703125,-6300.1845703125
23576,-4719.98388671875,-6293.6044921875
23577,-4679.4013671875,-6306.53369140625
23578,-4663.63818359375,-6260.84765625
23579,-4664.3203125,-6267.8330078125
23580,-4696.35009765625,-6298.0244140625
23581,-4694.33740234375,-6301.4736328125
23582,-4727.9228515625,-6264.39599609375
23583,-4679.5791015625,-6274.92724609375
23584,-4752.44921875,-6290.8349609375
23585,-4724.26318359375,-6308.47412109375
23586,-4671.30712890625,-6274.2099609375
23587,-4734.72998046875,-6286.14404296875
23588,-4670.2392578125,-6299.224609375
23589,-4682.40478515625,-6298.31298828125
23590,-4687.90771484375,-6290.08642578125
23591,-4681.65234375,-6306.16064453125
23592,-4659.62841796875,-6301.88818359375
23593,-4709.93701171875,-6293.87255859375
23594,-4689.39404296875,-6289.1982421875
23595,-4760.3359375,-6312.05712890625
23596,-4711.06005859375,-6307.14208984375
23597,-4706.494140625,-6294.87353515625
23598,-4683.42529296875,-6260.26611328125
23599,-4694.81201171875,-6317.83203125
23600,-4750.9990234375,-6267.123046875
23601,-4694.7470703125,-6304.46728515625
23602,-4647.4609375,-6274.43994140625
23603,-4670.65576171875,-6278.1220703125
23604,-4668.49658203125,-6325.05517578125
23605,-4736.302734375,-6301.732421875
23606,-4668.0556640625,-6263.7685546875
23607,-4716.0439453125,-6270.443359375
23608,-4785.17822265625,-6306.85302734375
23609,-4696.25390625,-6326.60498046875
23610,-4694.88525390625,-6278.41162109375
23611,-4624.091796875,-6270.58837890625
