subj,pct_optimal,ev_loss
237,0.6666666666666666,0.5930552139950698
238,0.6444444444444445,0.7517462354094271
239,0.6666666666666666,0.8843836169770413
240,0.4444444444444444,1.064809765659806
241,0.8444444444444444,0.32340610056728747
242,0.9111111111111111,0.012975734355044703
243,0.6444444444444445,0.3775900680150881
244,0.8222222222222222,0.19100157414832636
245,0.5333333333333333,0.9950701238528025
246,0.6444444444444445,0.5257752829011851
247,0.5111111111111111,1.1917695209242924
248,0.7333333333333333,0.6629041551575635
249,0.8,0.3885278446048294
250,0.6222222222222222,0.81888645341412
251,0.7777777777777778,0.4456018295761681
252,0.7555555555555555,0.5882377260981914
253,0.7111111111111111,0.37810211173483027
254,0.6,0.8249097983308088
255,0.5333333333333333,1.0940433039294308
256,0.5777777777777777,0.9567690160087916
257,0.7111111111111111,0.5532315186076213
258,0.7555555555555555,0.40192533190768964
259,0.5777777777777777,0.6740994980545904
260,0.8,0.21624259704772938
261,0.9111111111111111,0.004489589830407779
262,0.5777777777777777,0.7992771986099974
263,0.4222222222222222,1.154697318007663
264,0.6666666666666666,0.6826017998752563
265,0.8444444444444444,0.325650301464255
266,0.8,0.272629896937836
267,0.6444444444444445,0.7517783123941906
268,0.4,1.1606719534289702
269,0.7777777777777778,0.21750191570881228
270,0.4444444444444444,1.1042846535388637
271,0.8222222222222222,0.4048562178858892
272,0.7333333333333333,0.6084889958121715
273,0.6666666666666666,0.4523574801746414
274,0.7777777777777778,0.09880970625798215
275,0.5555555555555556,0.943310226023939
276,0.5555555555555556,0.779700733612522
277,0.8,0.22240494223172655
278,0.6444444444444445,0.7381004484837685
279,0.7777777777777778,0.34026196204223474
280,0.7333333333333333,0.5576129971190116
281,0.6444444444444445,0.5917191481778491
282,0.6222222222222222,0.6988505747126438
283,0.7777777777777778,0.3333998633758057
284,0.4444444444444444,1.1042846535388637
285,0.7777777777777778,0.20677394636015328
286,0.6888888888888889,0.5809899907927174
287,0.6222222222222222,0.6618710386408864
288,0.5333333333333333,0.9370611541774333
289,0.7333333333333333,0.2631125367548784
290,0.6888888888888889,0.5070613323829042
291,0.6666666666666666,0.755184412961478
292,0.4666666666666667,1.1037227122872673
293,0.6444444444444445,0.813057946478957
