k_true,k_rec,beta_true,beta_rec,cd_true,cd_rec
0.3073882090239124,0.3691162827303191,0.058670042850220185,0.3498187682009234,35.6516889338537,3.309565580414398
0.41749607173353304,0.44389741444499964,0.27155748676926345,0.36150654861982157,2.554334569042964,0.3885571878198222
2.129202539878741,1.758950600488301,0.05393463748768775,0.3574386027726664,193.5535970572538,25.40582650681923
3.6984161677759584,4.819021233061261,0.4102427745079136,0.3583618398536668,14.894648928713881,1.0730520316905474
0.8586041716219688,1.4023063192993448,0.42354024886333924,0.3617857588417699,72.22179611918976,7.483530219984967
1.5667814665202784,2.0945443676633198,0.08108955433911404,0.358771829866491,34.19790483430275,3.227239630306777
0.33449346664244795,0.4607141068099224,0.4541374289277526,0.36787821618129185,69.47568662250764,8.132815703016297
0.2219362462709287,0.2717500513599566,0.18135732464768642,0.3472679240842054,28.873716495616126,3.116577562022316
1.4878689070817965,1.0739906790366494,0.03782453764745352,0.354948069932592,28.054282055639025,2.6629549844439087
0.6550380763756386,0.7006697652400805,0.060823492018532474,0.3465569515914243,75.96875103229357,6.940464952469018
0.5666119480049927,0.4478752172907452,0.045387145866124655,0.35810880032232645,42.42571970683012,5.209380311162273
2.4301964502785895,3.679346649567724,0.12619320131773645,0.3616168897907064,27.388018679348217,2.7558494497020067
0.30523596475858095,0.5157848249556556,0.8293480607358926,0.36307863942812724,32.65559182007082,2.5328315554727707
1.153265319645523,1.3478788236556292,0.058549146812066355,0.36157953949141747,8.549050186836302,0.7429407553318059
0.42724088735524546,0.42462956007888325,0.19883700951759975,0.3589874150479354,16.836912338690208,1.557279378277121
0.41328121610746343,0.7885138185948815,0.9613017331967845,0.3621528215158463,6.14514413364429,0.7245777780319139
0.14730009379329187,0.26599741293560586,0.10506122586691784,0.348414614496627,46.766909345913135,4.773029027440779
0.32812475279885,0.3550156950668935,0.0846158907983979,0.3472187581515002,21.391699994969322,1.1424338549491608
0.44580398691801787,0.3787551194151394,0.15333388700673592,0.3511459346417661,37.82762394328104,5.265397695294289
0.22198114055816076,0.3166669628986363,0.15386897526030932,0.3575431889631158,57.103298670063936,5.37619760488212
0.15670337275612475,0.27570022954903795,0.20439496698554982,0.34638498683506413,4.729410439030331,0.41064140383991976
0.7604354839966382,1.6731210398414473,0.5370060936214155,0.3652925084823862,25.752302308249792,2.4019883434753684
0.20819705552026846,0.40309332212219673,0.3607042768770404,0.3649846797640365,21.087693818211193,1.640169944734136
0.4531744250156922,0.6203967519512198,0.32997209625427393,0.3640767306624136,9.69076060171029,0.9158218828920995
0.4829455488100305,0.6979809668411032,0.33810954341168703,0.35683654458552816,10.805238795863541,1.8403253056335367
0.5903928396676631,0.91990301808044,0.34946908313153147,0.3612631873212717,109.37553450604644,9.269254394771385
0.9230765176439224,0.6934292176632592,0.08310433344215007,0.35081668454661524,22.183718415065663,1.4812232542035502
0.15147603861928377,0.2273771302477552,0.2914609184998719,0.3429924492578196,55.85188516949546,5.764896523161295
0.4015469112157731,0.34458244253412135,0.32468277185688155,0.3555119202939798,12.853684595231845,0.610731302994369
0.09184220404093006,0.21301984984258202,0.15047688336276,0.3382421227986043,154.05489640023936,14.275190269484051
0.2492771307288237,0.39681784641725526,0.08301511013828046,0.352171369350354,12.418007657725287,2.0229508252856405
0.5530501120508009,0.7710356435841165,0.26155675416246893,0.3699872467384142,2.579711744557497,0.4410355100484034
0.539655443415422,0.3566843469591678,0.03793090791246015,0.35768344095469173,12.702360088956056,0.4434284989546339
0.922815652704807,1.1273739194083947,0.292069393181789,0.354647806630098,65.91003385193855,6.620712299504329
1.0946070835012802,1.1603837384418538,0.08117711223884438,0.3551143618979682,35.699564536028745,3.3552024767862014
0.7822296609787867,1.104054426139065,0.08294170986842994,0.35086018098662763,17.403792108428373,1.9908071015951183
0.4170171964888054,0.7256671705281871,0.3059661063143159,0.3564255266985698,119.2259168331071,11.652998454087465
1.2618027709176853,1.0161246030079731,0.05533402352201718,0.3556920325194073,6.358232322699103,0.538511813437839
0.5900161148227937,0.5565627709930617,0.1750399519484546,0.35441256318704295,28.775148241805475,3.151655682335363
0.2992332827758142,0.4204426884920789,0.07643044191996852,0.36430433700892145,19.884411758976665,1.633331038883736
1.0555568429476314,1.2485299087626713,0.11254172939335856,0.3550915820794324,31.279173024283974,3.497595047808914
0.6822602955307043,1.0336373909071834,0.09623883718893406,0.3594024710956113,21.24967631476205,2.748783804420843
0.35784566106786825,1.038037401094226,1.0981413665247852,0.36541847905618957,12.568526463442335,1.2677467113524974
0.20974381257455188,0.3879357497907052,0.11383035333933327,0.3559577993993509,49.5475830772166,5.269864227572137
0.7573401395779017,1.0830200377075738,0.17338028542140999,0.36426080693659835,19.89276415620079,1.9344264529362574
1.0795766432207854,0.8273196207668506,0.178353477091989,0.35305709467875923,79.76574145804801,6.918131671985335
