subj,k,beta,c_death
103,1.3281824171703178,2.4943012902512605,65.22869443817578
104,2.565850337498266,5.008211575572653,379.8253859941572
105,1.1241441625150843,7.196824525265912,140.96217131417347
106,1.2296207459389117,3.028262200616516,186.9155756896556
107,0.8449763907143659,4.725362003736948,771.9544808993319
108,1.330870854889971,8.159403576438082,423.14304329824864
109,2.2428487522592455,3.161764587191262,149.63739136634732
110,4.147056584376374,11.739914115127828,173.20606489129833
111,2.106249555219653,3.997142377626595,11.462885456724463
112,1.0649534872118476,7.799501085434739,465.4119831632852
113,1.906747021718584,2.284363137372733,15.725579581221155
114,1.666655032366968,5.031248987083829,66.83675743649702
115,1.4411085924647982,4.622009040147931,83.54310633785185
116,1.4694719859834975,5.2282262470616505,76.0172184955262
117,3.8878378451429314,1.6072565466186595,490.99807781485464
118,2.2491184684861905,4.515232969945243,28.41202996877233
119,2.1634459807341955,12.968954579785713,92.99211764091255
120,1.3095997567521678,5.092086109125112,104.36282149266583
121,1.4333041683218126,9.459183162624829,60.14737822298049
122,1.083460296597296,3.8512292844765654,1343.8834563594312
123,2.2732607493971044,1.6697039227976131,1294.8083562637391
124,7.482675974393836,8.205025635299714,840.5575675959117
125,1.1434496304765747,6.698335230181949,64.19652856366324
126,1.4305004445612035,6.1544752233320414,281.28869754707046
127,1.8355001877425063,5.752259213086052,53.22828749006057
128,1.4739879883533333,7.582436792022175,155.68423438639124
129,1.179501973131013,6.64714715915484,862.0534940594246
130,0.7547438113093491,2.494194042074758,64.20890157183892
131,1.062466730191277,3.8196112151700525,1320.2025227620957
132,1.4116623405895028,2.985466515934816,39.23230503244903
133,0.9984170974108771,4.070071758191895,193.71101399262943
134,5.719716691044459,3.266870389506978,41.70440378484484
135,1.2752020550917433,3.9007041938213516,533.2092134115261
136,1.1804045579335158,4.001970987541613,103.09314020591191
137,0.7055438292821398,5.896155858605476,456.03267661356864
138,1.8551290128133864,2.7381569784553106,57.80441684041792
139,3.4906794909331667,3.57110686102215,152.9984874232082
140,1.4692061453735672,3.920795940082224,300.2372327558885
141,3.340115586040753,2.8103293886423124,401.7836549266134
142,0.960043886981327,6.345849221419845,196.05280595309702
143,2.1400190988747116,2.9647509716092575,593.0737869605698
144,1.4983746992293079,4.268134990294837,395.7839569683078
145,0.7521277544821456,2.4976369787624972,122.63640060297972
146,4.723697576685835,4.5978003391235704,468.7496991858097
147,1.8456511604056864,4.675853404829189,547.4475602540309
148,1.9973597979930802,3.1148783147142796,20.696778769826416
149,0.8618717007956347,6.31895481888578,432.1533681926546
