subj,k,z,beta,alpha_bayes,rho_bayes,quad,diagonal,coupling_product,coupling_dist,cluster_4,cluster_4_prob
188,4.41002104518209,0.8943957150305475,2.2565892321794276,0.4763373,0.6326457,LL,True,0.4165212076908902,1.687078683937851,3,0.9999999999997069
189,3.898211221861081,0.3219874850085231,2.164576753804534,0.8257734,0.40919524,LH,False,-2.323987610747292,3.0510200535397294,3,0.9999928782871683
190,0.9679704603951952,0.3226282804998939,1.0008244925844942,0.3043162,0.58411777,HL,False,-0.6685968555356108,1.7100514146311987,2,0.7509560718590067
191,1.04078124366065,1.3712766918429695,0.6601192852974533,0.5620064,0.63057894,LH,False,-0.05977688110150113,0.4910845294389693,3,1.0
192,1.9009938930754908,0.224723936189482,0.5749084866424435,0.4718392,0.36648592,HL,False,-0.06710844453663739,0.5193444377140267,2,0.9616907959851654
193,2.160948933886284,0.2253573604893185,0.4648062593916947,0.19841933,0.5529845,HL,False,-0.45820902560056864,1.9282349059242843,2,0.997244140824401
194,2.581771318175224,0.1987838137378572,0.3037405227031972,0.294799,0.22282794,HL,False,-0.3203472639818906,1.4316053142554344,2,0.9998408100815573
195,1.9130244415849968,0.3637457617607138,0.5677566112544209,0.5518812,0.66028583,HH,True,0.010117095749897283,0.11142416788762459,2,0.858492159111271
196,0.4803432877251903,0.2131288642228402,2.056504675751112,0.6863782,0.5054794,HH,True,0.6169185598566223,0.14949295726009026,0,0.9991933549223397
197,0.5542577397360118,0.274734673484905,0.3061902935196615,0.44728112,0.11081817,HL,False,-0.7454967319894957,2.392484524888892,2,0.9999296081070351
198,1.2673055988531965,0.2708624744218579,0.6519050965384448,0.7450918,0.4736113,HH,True,0.8330073922297754,0.4520350928931357,2,0.5916424421461112
199,2.2118814974719228,1.3368783194772205,0.5526604596232362,0.7577814,0.49085027,LH,False,-1.0026107125388684,2.0456942205044424,3,1.0
200,1.5295407967814154,0.1963770639486241,0.2134763152692411,0.5816806,0.44282365,HH,True,0.4085679478779645,0.935808922601417,2,0.8767752911057443
201,1.3754899888441858,0.330951636877084,0.2916633327962996,0.28017542,0.7080043,HL,False,-1.1464655143424431,2.1619319007420286,2,0.8799161699253135
202,1.7761586315052311,0.369983391694886,0.3359038490468727,0.6480043,0.39268866,HH,True,0.25758090110805154,0.2792449280760569,2,0.5520806409389327
203,3.7224052675928063,0.2880114713463684,0.8699571797876416,0.47706753,0.4472778,LL,True,0.17486043577856084,0.5992188939767343,3,0.9658173451586295
204,0.8883888078627232,0.3818555213503392,0.7373885808927791,0.5843634,0.5741462,HH,True,0.2783690100558254,0.4853358464401515,2,0.6920132642076405
205,0.7355283466559449,0.3327000304486422,1.903215926902582,0.628067,0.66054666,HH,True,0.15636025712845975,0.2856733478970136,0,0.9990990104999552
206,4.105241352997314,0.4082052526360071,7.486901404586749,0.08893131,0.4001741,LL,True,4.462437353113328,0.20000244515111598,1,0.9999999999964868
207,2.735071659829583,0.8790661861038229,0.942605707243859,0.7944848,0.48560324,LH,False,-1.4667593406779516,2.4531456968660823,3,0.999999999257744
208,1.090663429760571,0.2771012481013499,0.3670968179829638,0.41306743,0.39440197,HL,False,-0.6862153577275961,1.8046466117851465,2,0.9898893393033024
209,3.58240936977101,0.2209760380346728,0.3107920994795591,0.40564167,0.57941467,LL,True,0.09270564323881526,0.42380109063271854,2,0.8435021484727252
210,3.4746696553446146,0.1672281731779858,0.2350977078840239,0.043955028,0.48791972,HL,False,-0.6791552145729888,2.7241656580183093,2,0.9994688529389618
211,0.5745372121886847,0.2618675132651702,1.7034872618646364,0.31926543,0.6574794,HL,False,-0.7341988953594439,1.7421825907213515,0,0.9915358050071438
212,0.4421627916263164,0.2766659056033236,0.9571761747454884,0.15485995,0.5502868,HL,False,-2.7721020098277207,3.353474488412365,2,0.9942128487222277
213,3.076320466706562,0.2538081367601669,0.7838086483944351,0.40137583,0.64284676,LL,True,0.2942778283855633,0.11829554117909208,2,0.6309986259322576
214,0.6006992797810342,0.2494527438322526,0.9899929153679168,0.7053908,0.4380552,HH,True,1.2118021299595008,0.2983493202675246,0,0.9116794998364726
215,1.4463097635142452,0.889596646595602,1.4280580756776475,0.77980286,0.47346228,LH,False,-0.8013041019039197,1.9408429008211796,3,0.9999999890135919
216,1.6147033449163588,0.8343952197246243,0.7455333019805251,0.66823786,0.3382699,LH,False,-0.29068067202689307,1.1476411325185438,3,0.9999999272709035
217,1.7416891326741568,0.2599239287270757,0.2944661028334807,0.1042504,0.3797815,HL,False,-1.5255376443950772,2.8501219160123137,2,0.9999805445339928
218,0.4387756985969591,0.2053407534947194,1.688394754519076,0.66155714,0.63367504,HH,True,0.7665445088230972,0.3058929068897033,0,0.9986401007263672
219,1.8935188789725403,0.2159077749018926,1.5479133140037524,0.5936671,0.39356166,LH,False,-0.14567225253966143,0.7633894942919779,0,0.8653055782161706
220,1.1365016456360095,0.7947182298768464,1.1127075239661768,0.5710562,0.34480304,LH,False,-0.04286516364211663,0.42855449939985557,3,0.9999982570626252
221,2.888302470547506,0.2302258584108616,0.7474796747009446,0.20328234,0.36652675,LL,True,0.6134601076441732,1.2482030329758795,2,0.9951807642251382
222,1.2416785752612696,0.4406108300472743,3.347997242830664,0.5341006,0.7562971,LL,True,-0.05573633002675517,0.7839392621495695,0,0.9999992792237147
223,1.5384854949484463,0.1946612518953654,0.2118887273246438,0.38283244,0.42323858,HL,False,-0.8825272015601454,1.9604428573814614,2,0.9888319025069601
224,1.097722246452638,0.1396488265260136,0.259444327570539,0.5729971,0.626158,HH,True,0.5047421182395015,1.5263649366859176,2,0.778187343552084
225,0.7329044809877985,0.2148553740420773,1.230422552236248,0.7229873,0.63793945,HH,True,0.9814141157339952,0.11980949918718797,0,0.9931476354604749
226,4.627052259425394,0.4021457983368288,2.8386246608522296,0.24457103,0.61914116,LL,True,2.846582815411381,0.6019850548170225,3,0.9999973516008436
227,2.909138589758342,0.1712605511943715,0.3426931411472839,0.46349543,0.67380995,HL,False,-0.0790433975276684,0.5623385991183854,2,0.9469492035970605
228,1.9257580007494128,0.5083152773792681,0.4808890319663476,0.32475895,0.6610701,HL,False,0.04987364554773689,0.9497395416111307,3,0.5024876585523165
229,0.4410354441394755,0.2040251210539913,1.6900758136243943,0.53751,0.68456453,HL,False,0.10067472995750136,0.9450887091360554,0,0.9986355017765232
230,2.038457285409068,0.2563690298935323,1.4308284010194443,0.7052756,0.5227596,LH,False,-0.46762049251553295,1.4476531561276895,0,0.7117723616441612
231,0.9055099980526112,0.2324939005571269,1.1868154372961883,0.40887472,0.6074787,HL,False,-0.40440193441875405,1.2804397241766168,0,0.9655759880419089
232,1.942676504344308,0.2659857038039191,0.2346553948000242,0.09356552,0.5314779,HL,False,-1.325694667333411,2.7960172013197453,2,0.9994567318337092
233,0.6068557585789693,0.6814380978211271,1.0301390001670585,0.5374395,0.6830548,HL,False,0.04774638152959878,0.3996407084476283,3,0.9942716647504731
234,2.264972738123816,0.3633194005726413,2.518625516103385,0.57582337,0.29514176,LH,False,-0.30357838637856,1.3264170341239614,0,0.9925280744973217
235,1.4777756959188293,0.214844622980102,0.3155608269164669,0.3230711,0.57565904,HL,False,-1.0504068904908357,2.05005932529315,2,0.9773712558738351
236,1.3515462679015424,0.2918073410921864,1.643228009201578,0.7097352,0.5662263,LH,False,-0.15652400562800958,1.1431460221042233,0,0.9872218886925265
237,1.640038968701597,0.362261556615649,0.3948047622028128,0.62178326,0.47360772,HH,True,0.2632780455213906,0.03496969319221438,2,0.6708600873005888
238,0.579206265865952,0.1634337793752095,0.3827998928585288,0.33845317,0.7354903,HL,False,-1.9820287183980447,3.0624204409342846,2,0.832420915947271
239,2.2366849313401116,0.2396151144318414,0.2718360939172165,0.2225447,0.5350819,HL,False,-0.7569343705066215,2.022245101496953,2,0.9963044459315925
240,4.507809411511942,0.3574693084697175,0.4914592340752256,0.5762512,0.43984133,LH,False,-0.30585425052011406,1.3286215762042954,3,0.9899839984456098
241,0.8944754445136843,0.4731169013381047,0.6820175518824886,0.31850907,0.6587791,HL,False,-0.7369825936721647,1.7460799972797538,2,0.9094465757790254
242,0.6496032646015449,0.2551040771318559,2.5310552268046003,0.47785428,0.4603904,HL,False,-0.03549797429798516,0.37918740186611327,0,0.9998761064111846
243,1.952845427303244,0.2878430527631296,1.889005309798054,0.66233295,0.37515265,LH,False,-0.5214843854845024,1.4447008067703084,0,0.943616898351587
244,0.7132769075254891,0.3100815378935417,1.1581276398068858,0.4313767,0.7196842,HL,False,-0.3707358641930825,1.2736527430612425,0,0.9579739367859987
245,4.256787378155876,0.3398963108847765,0.4432752152670911,0.63145685,0.4785659,LH,False,-0.4727348180945269,1.3947632753761665,3,0.9691334392373996
246,3.1640958077826182,0.2349441540816052,1.491929686642494,0.17087911,0.6055618,LL,True,1.6548649852562682,0.8693606089348841,3,0.9898934462079327
247,3.557053727732895,0.2113891150498352,0.2385172216838003,0.31288618,0.6334651,HL,False,0.052925967672346176,1.0109180963527913,2,0.9000506185136903
248,1.3412710790544475,0.3596406504988165,0.3340503387790837,0.41677818,0.62542444,HL,False,-0.4326756961446193,1.3488766676354764,2,0.8010157128155182
249,0.918509136438528,0.3983653443875606,0.5664576468313337,0.60937893,0.4413739,HH,True,0.43548265533779446,0.4655969294015763,2,0.7733458836204724
250,2.2311042056799857,0.2332585813955789,0.2969622871562237,0.25736818,0.42855096,HL,False,-0.6679466067362504,1.8428050738138497,2,0.9985191003482002
251,0.5575072935893118,0.4023003354740623,0.463118580077353,0.20434943,0.60128504,HL,False,-2.3950979782749044,3.098462822110709,2,0.9930358527625301
252,1.2504925314527244,0.3401381695335043,0.361579445925895,0.5929671,0.59340763,HH,True,0.35661756538294176,0.5501645610550007,2,0.6507817122875699
253,2.215819326617044,0.309936324781942,2.0602929165734456,0.33582518,0.5295764,LL,True,0.7673099362095593,0.12858117637885869,0,0.93790788643721
254,1.8561204691654376,0.1737572186950407,0.2971212399714198,0.27823976,0.4258625,HL,False,-1.0204781893858121,2.062743803257,2,0.9985322002361161
255,1.6020012822137473,0.1535636694969862,0.1972328819713706,0.49782366,0.2608775,HL,False,-0.14767799880574306,1.4770730710441735,2,0.9915172760945558
256,2.4749607089824734,0.3571103645107132,0.2769184516985441,0.73384976,0.5154514,HH,True,0.06569217801833518,1.0490801242668972,2,0.5666712907828244
257,1.8995219430967671,0.2482568660342828,0.5525737866490232,0.44726396,0.56413555,HL,False,-0.10226093964895518,0.6459768634773022,2,0.9381554889176362
258,1.151826798770774,0.2294293000188972,0.6544863557181007,0.46892366,0.590061,HL,False,-0.23945837824487773,1.1893412977713589,2,0.8141988812006491
259,3.1656400639352404,0.3526092406911417,3.816462137829911,0.6205663,0.4898362,LH,False,-0.7706647460358033,1.9936194805708771,0,0.9987669559532867
260,1.2203658640380204,0.4264609276284502,1.614328538254584,0.72864693,0.47608194,LH,False,-0.17202372318978804,1.2405952533337095,0,0.9462671401524116
261,0.4388389778331847,0.1879945239437465,2.048996828521159,0.65441084,0.59970105,HH,True,0.5755721965593448,0.12439217933018609,0,0.9995553232013547
262,4.200512518558133,0.2297602062220161,0.6812973180407214,0.69994783,0.37091196,LH,False,-0.7600243377395169,1.7476867438877255,3,0.9967181974961822
263,4.720821377259383,0.3538704079954256,0.8640883244471308,0.4855192,0.6133465,LL,True,0.27027435199716965,1.4069048343169754,3,0.9984871722378835
264,1.8049129718012809,0.1999404865076892,0.3713874037898644,0.19456147,0.5330829,HL,False,-1.1931578607219566,2.3847628852408143,2,0.9983279327492545
265,0.980326048172866,0.2881831163899392,0.7349688327035897,0.7920231,0.39904433,HH,True,1.3131574117043536,0.4755403412260991,0,0.574918192433663
266,1.192438990489138,0.2468712456144789,1.0085929594961272,0.58617735,0.4735925,HH,True,0.17229086365705398,0.1485020757430578,0,0.8970745333968545
267,1.8275492163221916,0.1896885725120074,0.3202407705155558,0.06473746,0.3628513,HL,False,-1.9263437554340543,3.1628882639026976,2,0.9999962386326336
268,4.75864930262735,0.2529463633070318,0.807162370090749,0.5171456,0.45211846,LL,True,0.012182133991581315,1.4607085460230966,3,0.9993318401414204
269,1.2834966787185644,0.2882128590293172,1.5487366368422448,0.6795485,0.5830612,HH,True,-0.04133775609191196,0.8784363521730576,0,0.9876830141455001
270,3.791454555737015,0.4683651137226464,13.579611963389231,0.6382738,0.54721063,LH,False,-1.3080757437737185,2.739837031721901,1,1.0
271,0.9451890987414848,0.2745027984331953,0.6670993850742631,0.38864556,0.51555324,HL,False,-0.6984112606082693,1.7121642350349515,2,0.9618140921020243
272,1.5595515880173338,0.7188830378267997,0.4778325215516656,0.51806796,0.7333992,HL,False,0.0001766188126684663,0.04635200655675244,3,0.9998837346445631
273,1.9098543724031092,0.5030839395533532,2.7233522216408064,0.48420557,0.6255737,LL,True,0.18378730968777754,0.8543246249717162,0,0.9942143130831694
274,0.8697331994672525,0.2855674879921436,4.021067744600238,0.59197634,0.52961826,LH,False,-0.18357119575780012,0.8638395237487563,0,0.9999999997105906
275,4.543108098132654,0.3409847358451576,0.9466781394631764,0.4448594,0.5933954,LL,True,0.5177892651510967,0.9790666382614552,3,0.998834607181031
276,3.2011899185621697,0.1887752186074921,0.4079887360673112,0.31247595,0.6667381,HL,False,0.05303143203366864,1.013031948344506,2,0.9397289272756357
277,1.3766597609122533,0.2896468504342808,1.6182862195151413,0.4398624,0.6028911,LL,True,0.06465894154849512,0.24746694084251933,0,0.9837151294646183
278,0.7647991218662498,0.1919421353150507,0.3348231218591033,0.34777543,0.42276034,HL,False,-1.6871999040155188,2.7960597607709254,2,0.9975316997762069
279,1.5397830680229598,0.3189827335230507,0.8960937955467684,0.27003253,0.44878447,HL,False,-0.21586785064219363,1.4500608634831316,2,0.9723038975850629
280,2.6735372109243225,0.3276727587757825,0.6339883719862462,0.11874363,0.4410876,LL,True,0.5528470628348348,1.7929802371980557,2,0.9992915125043881
281,4.0309334270481365,0.1907664741450734,0.6923417282744129,0.61379874,0.47094417,LH,False,-0.23828150342941204,0.9762869890828285,3,0.9827167914311639
282,2.3542613763946454,0.6639543369348421,0.6171539195201486,0.6320223,0.5130538,LH,False,-0.3476817196399896,1.179352441584351,3,0.999615034838247
283,1.2717109218796745,0.3483651136620951,0.8360160315344246,0.11404391,0.4873434,HL,False,-0.8065483364868857,2.4721707019322214,2,0.9993560046610236
284,3.811841413150311,0.4627467677678711,13.40019121482917,0.10861674,0.6004879,LL,True,4.488764070387664,0.010595798250945254,1,1.0
285,1.0601647909002494,0.5192067353551006,1.5003488527950055,0.5855939,0.3253952,HH,True,-0.017183350313916098,0.39430277261825986,3,0.5445735115868724
286,3.158640441056973,0.2104655839584031,0.6542388014259054,0.4721353,0.5062653,LL,True,0.06443203391271686,0.027992596297566952,2,0.6524631107445459
287,3.671535988659483,0.2415237297792325,0.9137102959608836,0.39138037,0.5606963,LL,True,0.5342803628425826,0.15768615909536932,3,0.9593528225450069
288,4.190909590694638,0.8693228567121097,0.9152949806561868,0.4293097,0.5785005,LL,True,0.6770592840147132,1.0081036849474576,3,0.9999999999856701
289,1.0409574613235657,0.3932485935240774,1.0272971190046445,0.59349245,0.3417678,HH,True,0.14894427849192526,0.001646237110684512,0,0.6768921870746627
290,2.375812065384048,0.2709556548689409,1.0139907113976665,0.51721185,0.5825978,LL,True,0.003868694025685949,0.4785896246774084,3,0.5244047774566815
291,1.870685317116609,0.1968628092333115,0.3318948679699229,0.22749153,0.61474586,HL,False,-1.071962461097715,2.2150793591254963,2,0.9920543612658861
292,4.6321936663360646,0.3986353411929439,2.8315845644425255,0.5443335,0.5155778,LH,False,-0.26555685807456475,2.146614882598607,3,0.999999397982025
293,1.518939885377096,0.219494464626281,0.2830157255519012,0.5009765,0.52950263,HL,False,-0.09543260122471094,1.1333402064407663,2,0.9007819210434572
