subj,v_pre,v_max,alpha,v_amplitude,v_tonic_mean,tonic_threat_slope,n_enc_trials,z,kappa,beta
41,0.54112715,0.6643311152344396,0.18285320820215462,0.1232039699440648,0.5757721,-0.06800696253776489,41,0.6640297651870668,4.224906659897206,0.6744109793274622
42,0.32876894,0.9035539542860426,0.1042362700060331,0.5747850155062116,0.2660181,0.075371749699116,41,0.2614228177706483,1.6425387778203364,0.3334909979116632
43,0.14923255,0.733508110445539,0.06974598985107537,0.5842755589900412,0.120756425,0.2874903287738562,39,0.7279114281685519,4.645490669919152,0.845287916734308
44,0.1696286,0.6925633719784511,0.09833710515633336,0.5229347667319072,0.38755456,-0.3220323100686069,40,0.6254638198475659,1.799963940659687,0.8565170377379075
45,0.7863703,0.786370277574054,19.999596429865008,1.6926882118184494e-10,0.69691426,0.24010166525840806,39,0.3897526989372054,2.6988686125494104,1.3049064352603197
46,0.741142,0.8061461572732609,19.999999984821784,0.06500418234726602,0.7818427,0.1812951266765601,41,0.3479896787700556,0.963880979761257,5.513972356748363
47,0.78479064,0.7847906351089479,0.010000000000002644,1.1102230246251565e-16,0.70136863,-0.238069742918014,41,0.1938635674030095,2.0717105970054126,0.3082040981966006
48,0.20631075,0.8256055402425652,0.0720028234466934,0.6192947911886101,0.17584407,-0.22739686071872695,42,0.4799093467144147,1.4843299337214615,2.4536447233956222
49,0.8807622,0.9149500134145775,0.686397768202845,0.03418779398556138,0.967699,-0.07512360811233434,41,0.41029160857904,1.0269456796507397,2.034294120234209
50,0.9310931,0.9310930967330939,19.996721097240144,6.661338147750939e-16,0.8835288,0.07269568741321629,37,0.4996989321353947,1.9863960418994968,0.9804776452267816
51,1.0736599,1.0736598968505862,0.010000000000000004,2.220446049250313e-16,1.013292,0.06114773452282028,39,0.3574033433959903,0.5342499208033692,0.7091530352850375
52,0.06589655,0.9054918784885929,0.024787727669901345,0.8395953301578091,0.06841779,0.29349568299949186,39,0.5435040948656156,4.046870260881814,0.3940757537344546
53,0.60529655,0.7128798593039315,0.20333472805009367,0.1075833071226876,0.5517835,0.3735136985778812,43,0.314616009033204,2.0384839725648853,4.308609303431857
54,0.25776476,0.8299774894606107,0.07678283217041212,0.5722127327810758,0.34295815,-0.4986310808760483,42,0.2785644103502367,1.4242621138153733,0.9148276526667312
55,0.6009679,0.6211828958151423,19.999999994352613,0.020215011751421597,0.63775873,0.3060264140367513,42,0.2358830468424642,4.674588539314689,1.8099851880085385
56,0.45814472,0.8535210898868373,0.11223906425719067,0.3953763655177882,0.4425631,0.25175515562295947,39,0.2983790509236732,1.3944535133370075,1.7737748902258936
57,0.6677277,0.6677277088165288,0.010000005067758513,4.440892098500626e-16,0.6171841,0.0762528926134114,39,0.3222813743840254,2.944144396559402,0.3614165265561437
58,0.12246265,0.879732716728457,0.016913472716881796,0.7572700641048036,0.022450877,-0.05124656949192281,38,0.2615364781683405,2.269427210290831,0.8573315367331263
59,0.22109102,0.731060059905899,0.0901850111783524,0.5099690427788619,0.26798624,0.2009638957679273,41,0.3816388360490129,2.2553131237537065,0.6104768525567569
60,0.18272449,0.9746793139567743,0.021390227100611878,0.7919548231950174,0.077152476,-0.10234759189188475,39,0.1589473997713798,1.1383270093005566,1.0326703178708732
61,0.045319315,0.8274456473133385,0.07173098110417689,0.7821263322672665,0.27180085,0.027012713253498393,39,0.2792725734447741,2.94493772466966,0.7853257709492011
62,0.1549783,0.8032712757664235,0.044882236187450054,0.6482929706650289,0.15418558,0.2633534651249648,41,0.2633481113257353,0.4730379859471448,0.4958015180671256
63,0.50856507,1.2262353429204793,0.36365399530598236,0.7176702746755452,1.1574177,3.087692260742188,41,0.3456386726163603,0.6787577623645026,1.8028243690543384
64,0.17386964,0.8532569173404532,0.03806461054701913,0.6793872777053671,0.09270293,-0.09190741926431652,41,0.2711215419041038,4.5052466903029345,1.327780454568496
65,0.84166396,0.841663956642151,19.999998548663264,1.1102230246251565e-16,0.8010235,0.2873855084180838,39,0.3286675120365058,3.572654643662214,0.875826680830726
66,0.17190066,0.8331149991075254,0.04269206394149562,0.6612143393079496,0.28242028,-0.21748844534158668,41,0.187531579513457,0.7498531006130869,0.3440523005864219
67,0.32303625,0.5738014519848257,0.07942525203541095,0.25076519853252466,0.47436395,-0.2354359626770014,39,0.3488336738622974,0.9988949772929704,0.3147951349058583
68,0.22779474,0.7570681161933491,0.025902223047137712,0.5292733795695851,0.11087245,0.026995558291673785,43,0.3409761186263625,1.2296230442705087,0.4459295630962028
69,0.2850597,0.9842026480005566,0.04723348528577864,0.6991429575250927,0.32661712,-0.4800492152571673,39,0.2288122997987329,0.8816191506612737,0.9825475668738342
70,0.26250985,0.6741317415898298,0.03693587298077211,0.41162188894204843,0.16684827,0.14654107391834278,39,0.3214770480784653,4.440951594899177,1.3468343827507214
71,0.07708819,0.7391001655053147,0.02972488655616414,0.6620119734000214,0.09030799,-0.09320725686352106,39,0.2434822909429485,2.310255089938566,0.6280844761204991
72,1.0799528,1.0799528360366824,0.010000000000000005,2.220446049250313e-16,1.0489352,-0.09481549263000383,41,0.8464074665386077,4.570304541536744,2.479465252937488
73,0.3097873,0.8541026052051447,0.09691269820151638,0.5443153019958399,0.34824187,-0.5256928874812089,42,0.3519444662024876,1.683281649061219,2.35985696530452
74,0.242999,0.4855386729454067,0.05065248932328293,0.24253967060795095,0.13995801,0.10940866544842731,39,1.1917019200019765,4.032134938390059,1.1017576174580377
75,0.2719134,0.7513630602214372,0.09926643282076841,0.4794496509883439,0.3064305,-0.39477608763945643,42,0.3577136295575743,1.8289412495840716,1.2832126010641398
76,0.78712326,0.7871232628822328,0.01000000000000021,1.1102230246251565e-16,0.7025903,-0.20595543086528717,39,0.1649314251927182,2.667820015555858,0.4762924569261638
77,0.7813586,1.195838002000591,0.17126362105230983,0.4144794023378102,1.0738893,0.21614626049995525,42,0.4343548836378,4.720039808415873,1.9654543863391627
78,0.45216942,0.9036324827094276,0.11096410994440263,0.4514630643744667,0.6027032,-0.5801388621330252,41,0.2883279773786423,0.6850380845013949,3.2508793748141844
79,0.47914588,1.2122780623474565,0.12285373408480961,0.7331321778336015,0.7472839,-0.05703784525394389,36,0.1733130524814921,0.8380188534265242,0.4538480342446914
80,0.97817457,0.9781745672225953,0.010000000000000005,1.1102230246251565e-16,0.98764163,-0.24074904620647328,39,0.3246417049166911,2.962304775440026,2.2351891465648404
81,0.19734292,0.9336722200112949,0.041177738076451365,0.7363293026881824,0.2065093,0.18715042620897313,39,0.2271227068189055,0.8447623559746753,1.935913226111339
82,0.30802006,0.6024526201047848,0.08998921373416548,0.294432564810748,0.2847984,-0.1843768544495102,39,0.7618501816029939,3.861383679641916,0.7999745520542988
83,0.053829424,0.8624802686191655,0.030494962051520066,0.8086508445359326,0.024228789,-0.024855106603354202,39,0.144564471655317,0.3306080235001387,0.2685709467439401
84,0.5627354,0.5835761808827057,0.391785103714062,0.02084080214048767,0.6590589,-0.19920378923416074,42,0.4460143937754285,1.0763160310412294,2.9144628469733425
85,0.7232188,0.7232187986374138,0.01000000000286424,2.3647750424515834e-14,0.67493373,-0.19764494150876938,42,0.7411710807145498,1.4456201958276258,0.72771381922876
86,0.7906126,0.8791598069126312,1.1668582232722435,0.08854722852060237,0.6914776,-0.296997912228107,42,0.2648024916748798,0.6157976857988531,0.8136903166667953
87,0.9900883,0.9900882840156557,0.010000000496276194,2.220446049250313e-16,0.8404104,0.24479314684867906,41,0.6102266755255612,0.5583779451404401,0.7336475352407772
88,0.9445434,0.9445434212684632,19.99885370705155,1.1102230246251565e-16,0.89236885,-0.20001232624053886,41,0.4220975671617457,1.4912971934964816,3.066117472723039
89,0.34609807,0.8018274405750151,0.14404903292349877,0.45572937519873336,0.24901153,0.030464455485344183,39,0.7908292745749643,2.4463132621132884,1.031581583517382
90,0.8660666,0.8708014209166968,19.999999999997904,0.004734845866342763,0.9038778,0.044618472456933005,39,0.2141930160564424,1.162633694203671,0.4803960555592504
91,1.1567539,1.1567538976671565,0.010000000013268838,2.2537527399890678e-13,1.1055527,0.06904587149620132,41,0.1822713039536746,0.4528065490894955,0.3237781669002052
92,0.6700166,0.8061689086125561,19.999999994149125,0.13615232183200798,0.70728713,0.39120011031627705,40,0.267755860717444,0.9302809747918016,0.8161349029515406
93,0.9079078,0.9079077839851478,0.010000000002536685,9.880984919163893e-15,0.86922747,0.07371783256530817,39,0.1795382888670072,1.5124172574726775,0.3594516047331657
94,0.16113666,0.8188718057782345,0.0742162101318483,0.6577351487786465,0.32230723,0.1803541183471683,39,0.3492342464002715,0.9619672122598736,5.515249952755519
95,0.712913,0.7129129767604748,9.691537482360634,1.8684054303719222e-11,0.776392,-0.11565528810024209,42,0.3176822724399758,0.7794371262424271,5.839233327020722
96,0.19775382,0.8175417504587411,0.04110736337110807,0.6197879336157083,0.16832167,-0.22605087608098973,42,0.1933791379607037,0.8220141926719714,0.4339484881512243
97,0.36576012,0.6381823387427681,0.013845084679280861,0.27242222097352675,0.43477866,-0.4843126237392422,40,0.2230736531280868,0.7786199124871855,0.4155263970880395
98,0.6616651,0.6856068355783385,19.999999797419363,0.02394175360049422,0.5870444,0.4179087281227117,42,0.4670455007477087,3.7970888854418896,13.269269748601888
99,0.65676916,0.6567691565098599,0.019610388203183504,5.3866244797973195e-11,0.72665495,-0.019159838557242372,39,0.8215226948421039,1.4423836478090764,1.2517080411541217
100,0.06492713,0.8021702319087113,0.06690200232951052,0.737243100971135,0.23938419,-0.31323973088670426,39,0.1877248425235996,0.999670225389654,1.703016236927699
101,1.1236773,1.2388353022469625,2.954335926158006,0.11515804852381795,1.2570616,0.08762672543525794,41,0.233761123062301,0.5993951464334281,0.3297058105930546
102,0.18514855,0.7958693646354423,0.1241348254459232,0.6107208125753151,0.37379012,-0.1636741310358044,40,0.2859999017792375,0.5728955485152929,6.169584841349171
103,0.16792618,0.8769098606213026,0.043021516513087665,0.7089836832388334,0.213622,-0.3548490628600118,39,0.4031829785628196,0.7304731273507141,0.3804252045964584
104,0.022862533,0.9081178519147559,0.05606253585277427,0.885255318807356,0.18632276,0.21820325404405608,39,0.3483254664178539,4.43607047434347,0.9222657102860916
105,0.84477776,0.8447777628899197,0.010000054843675277,5.762057497804562e-14,0.8126295,-0.10610342025756751,41,0.5403578665107224,0.8026845376655924,2.422635486421173
106,0.027399458,0.8757302037429252,0.03219615789630165,0.848330745751802,0.087903425,0.2032184973359109,41,0.3624229720748659,0.95956277166296,0.4916643184220366
107,1.0690671,1.0690671205520632,12.490613673847243,2.220446049250313e-16,0.97137755,-0.2885336428880681,41,0.2079819892266267,0.8586267231737224,1.1944481209830065
108,0.65912193,0.8643425919736891,0.42199971827243044,0.20522066137447648,0.7936898,0.2489323168993004,41,0.4246497704106357,1.3202284766417216,2.6292790433559183
