subject,mean,median,std,hdi_lower,hdi_upper
152,0.4055502759529005,0.36729317599227185,0.22394563999681866,0.04791757551036506,0.8089426907752333
153,7.456598408845314,6.412838429220505,4.703722381309057,1.1464115275788198,15.637301666811672
154,2.2518644345373224,2.194349669643537,0.7193915023148636,0.9180560387080118,3.6146477094662033
155,0.8132676587737661,0.7857566553364326,0.35715770273322217,0.15651690183805572,1.4426531499909494
156,0.8312784519615631,0.7978803864715476,0.36995143808725756,0.17289585651808237,1.5137788436056587
157,1.6063350591870176,1.5735443055047569,0.5011237378012586,0.702706757388049,2.573381273748999
158,0.5263147180932096,0.4883367071200372,0.27172930524561484,0.07624948960403778,1.0160270518135939
159,0.7335395896639153,0.6945625379131615,0.3466791400870677,0.12767127923517382,1.3551747667690803
160,0.20584632156769161,0.18368369948098673,0.11451898745654959,0.03056843237434006,0.4165468767290873
161,0.40825639420308885,0.3756970373075067,0.21596346136574832,0.06916408384811872,0.8121473801302929
162,0.4319655113535583,0.3967151230254385,0.23015138202866375,0.0621195880874642,0.8544021814067954
163,0.6124691814497969,0.5657880652105686,0.3209006809987207,0.07798822641703824,1.183778580472492
164,0.7498038543859388,0.7190060038630705,0.3358013378017525,0.1555113430272187,1.3679910606372312
165,1.76663039118514,1.7497246906750383,0.47909083456467877,0.8899768947571371,2.675875138124031
166,0.5577548165941024,0.5105098011571458,0.29936719992377087,0.0632808543619084,1.0897256508232702
167,5.555722192357078,5.073821406334501,2.3683858771976682,2.025328668965047,10.071321059460965
168,0.43249391314571456,0.3874133720572923,0.2501353659796941,0.050734066277781834,0.8917947652729448
169,0.492313316857529,0.45870683806414225,0.24630560951295036,0.07651594622991285,0.9356831010373916
170,0.4869146225584725,0.45084022428315323,0.25039459393237695,0.0713547359361018,0.9416669702169397
171,0.471560530808949,0.431598940595409,0.253181224019981,0.05674457557182262,0.9290966744102032
172,3.640699978126292,3.595646061550811,0.9192509795414483,1.9387127729897426,5.346460770177039
173,1.8588510419687132,1.822597912807872,0.5480410990183409,0.882338615134868,2.9169731585320253
174,1.4863489126871685,1.4620859509826951,0.4746633216983305,0.6202426356654226,2.391257462181605
175,1.0361632081472112,0.9910219773116948,0.43596484106862027,0.2575826846382064,1.8287526339621971
176,0.36138794443988853,0.3278919625835628,0.19821047497453081,0.0487947021722393,0.7237064162739215
177,0.3758827297787219,0.3412764926582675,0.2066952507669559,0.04751668626713901,0.7481597755858433
178,0.21190069083527316,0.1881152753274769,0.12064682864772096,0.029831993662178702,0.43781897213393134
179,0.4052968512240077,0.3697984183740396,0.21581132730106123,0.06019599899046259,0.7991422117078852
180,1.132520176875859,1.1226289822622482,0.4066476909961161,0.3759074833944551,1.8960167925793898
181,0.6872666308372146,0.6553746060618051,0.3236267936928286,0.12089520451655239,1.2687127968261023
182,0.5911328425316568,0.5446861348963756,0.31577287405305043,0.07693774143899555,1.1619668329244095
183,0.5959590613522764,0.5567914909947591,0.30389045285588345,0.0780835127939084,1.1305180430688444
184,1.911832608267362,1.7985804366069418,0.8133897056523752,0.5372348317558819,3.456050358081338
185,0.9351469056032178,0.9074160495201355,0.3950189458067893,0.21875597204371242,1.6602980133656964
186,1.1250526181437737,1.0782709433944184,0.45865577185693135,0.31109227663758104,1.9776890746550972
187,2.237224648630436,2.1761757833207733,0.6947413374934108,0.9444904206311527,3.5309438201131336
