subj,lam,kap,cd
159,0.2562079338669285,1.189948031800254,29.47010403906935
160,0.5120492099656001,0.17073326653531273,102.0559281786254
161,0.22995597039066312,0.9767349159482834,14.00812916470014
162,0.12262269075338966,0.5923290632933716,161.24226217401377
163,0.3459566995662216,2.7946111500669963,161.41379080919413
164,0.21374233376794294,0.7554119331259253,29.57917236631805
165,0.17099858974326274,0.4641960569539417,143.56899526218248
166,0.4756974506714364,1.348554278123063,166.01217387065242
167,0.2975801505928461,0.9171438168199149,2.740340920800128
168,0.41906776081124975,0.3146603455397292,45.13436578749256
169,0.25215554501251136,0.35014465565428415,31.459296555514303
170,0.21324614616007728,3.275938063678347,29.748792943119387
171,0.17055465935159614,0.29234006897751286,268.07519840046047
172,0.26901332975611775,0.7128623077776528,37.15611681320954
173,0.25731155370574027,0.5204271743396384,257.9709526065863
174,0.2147256208370448,0.4673567732188918,75.27871991886119
175,0.2639381879437882,1.9695091610055973,24.53063242355725
176,0.18347647798821784,0.5047069243885933,10.041204527914328
177,0.3309538948542752,0.19179474457419343,137.34581715447632
178,0.27096963694474224,0.17047285190642342,575.8954596299951
179,0.23808139794486677,1.3429736401883987,29.54832398790016
180,0.19868412296792354,0.3527950113160273,26.50970711341211
181,0.25851853645221223,0.43746111348837663,166.39668814349483
182,0.5088431949504542,0.44233390344853957,161.7754851200813
183,0.35088363463957356,0.38712763164486796,373.32967082384533
184,0.7398273697087817,6.260799502117344,210.9699610102488
185,0.30606061488395186,0.44360233862415915,13.44368313808863
186,0.39848341230842377,3.5437909816321453,48.51367743694164
187,0.32244352731122966,0.8901251505316012,59.93308507847966
188,0.993968645023575,4.731593026289676,92.9729721395572
189,0.42578392697507167,2.9037571423356883,214.77616191408856
190,0.20775485981823855,0.5223861663577344,86.14599413474716
191,0.668475607094081,0.3880094607593046,38.274869568668834
192,0.2359566136167429,0.8826611614406236,13.292628481063941
193,0.1856204918262957,1.5436387440793207,10.001456355730125
194,0.1604937383341428,2.1714269217787727,20.89624882552381
195,0.3487219791794382,0.5349543509108569,176.8254532413747
196,0.19072506332011077,0.43760720385945273,83.0989757693228
198,0.29153756970229855,0.3548711219161029,1128.3413556154367
199,0.8919995161390917,0.4655914355352361,129.06417417948754
200,0.3902085206579494,0.13211120472041607,1435.2398934336477
201,0.424085865844048,0.18201928564532682,48.922911491494126
202,0.5292247311670526,0.21954055463111846,18.654603368422027
203,0.29526398568095685,1.8052488946180665,714.7799762342121
204,0.20986319048739085,0.45410132106745854,308.81972592415906
205,0.23935282039120676,0.585378052182356,1484.6843628401439
206,0.7729771286830078,6.087927068244469,18.44452556052593
207,0.6063128981742815,1.2045886003599358,253.40520382305084
209,0.18214473319443342,5.0675868073517405,135.31413351466657
210,0.12645990878007707,3.277297147449972,148.74206140151662
211,0.20198558338707684,0.4498405218773518,12.832318382518022
212,0.19131503384544946,0.2530196415010745,35.16799351435255
213,0.23940918634126807,1.9280960030196377,500.2328899024761
